,Blue_w1_mean,Blue_w1_std,Blue_w1_median,Blue_w1_p25,Blue_w1_p75,Blue_w1_cv,Blue_w1_range,Green_w1_mean,Green_w1_std,Green_w1_median,Green_w1_p25,Green_w1_p75,Green_w1_cv,Green_w1_range,Red_w1_mean,Red_w1_std,Red_w1_median,Red_w1_p25,Red_w1_p75,Red_w1_cv,Red_w1_range,RedEdge_w1_mean,RedEdge_w1_std,RedEdge_w1_median,RedEdge_w1_p25,RedEdge_w1_p75,RedEdge_w1_cv,RedEdge_w1_range,NIR_w1_mean,NIR_w1_std,NIR_w1_median,NIR_w1_p25,NIR_w1_p75,NIR_w1_cv,NIR_w1_range,Blue_w3_mean,Blue_w3_std,Blue_w3_median,Blue_w3_p25,Blue_w3_p75,Blue_w3_cv,Blue_w3_range,Green_w3_mean,Green_w3_std,Green_w3_median,Green_w3_p25,Green_w3_p75,Green_w3_cv,Green_w3_range,Red_w3_mean,Red_w3_std,Red_w3_median,Red_w3_p25,Red_w3_p75,Red_w3_cv,Red_w3_range,RedEdge_w3_mean,RedEdge_w3_std,RedEdge_w3_median,RedEdge_w3_p25,RedEdge_w3_p75,RedEdge_w3_cv,RedEdge_w3_range,NIR_w3_mean,NIR_w3_std,NIR_w3_median,NIR_w3_p25,NIR_w3_p75,NIR_w3_cv,NIR_w3_range,Blue_w5_mean,Blue_w5_std,Blue_w5_median,Blue_w5_p25,Blue_w5_p75,Blue_w5_cv,Blue_w5_range,Green_w5_mean,Green_w5_std,Green_w5_median,Green_w5_p25,Green_w5_p75,Green_w5_cv,Green_w5_range,Red_w5_mean,Red_w5_std,Red_w5_median,Red_w5_p25,Red_w5_p75,Red_w5_cv,Red_w5_range,RedEdge_w5_mean,RedEdge_w5_std,RedEdge_w5_median,RedEdge_w5_p25,RedEdge_w5_p75,RedEdge_w5_cv,RedEdge_w5_range,NIR_w5_mean,NIR_w5_std,NIR_w5_median,NIR_w5_p25,NIR_w5_p75,NIR_w5_cv,NIR_w5_range,Blue_w7_mean,Blue_w7_std,Blue_w7_median,Blue_w7_p25,Blue_w7_p75,Blue_w7_cv,Blue_w7_range,Green_w7_mean,Green_w7_std,Green_w7_median,Green_w7_p25,Green_w7_p75,Green_w7_cv,Green_w7_range,Red_w7_mean,Red_w7_std,Red_w7_median,Red_w7_p25,Red_w7_p75,Red_w7_cv,Red_w7_range,RedEdge_w7_mean,RedEdge_w7_std,RedEdge_w7_median,RedEdge_w7_p25,RedEdge_w7_p75,RedEdge_w7_cv,RedEdge_w7_range,NIR_w7_mean,NIR_w7_std,NIR_w7_median,NIR_w7_p25,NIR_w7_p75,NIR_w7_cv,NIR_w7_range
76,0.056398,0.000000,0.056398,0.056398,0.056398,0.000000,0.000000,0.109123,0.000000,0.109123,0.109123,0.109123,0.000000,0.000000,0.123156,0.000000,0.123156,0.123156,0.123156,0.000000,0.000000,0.193027,0.000000,0.193027,0.193027,0.193027,0.000000,0.000000,0.284820,0.000000,0.284820,0.284820,0.284820,0.000000,0.000000,0.058851,0.008194,0.063075,0.050445,0.066521,0.139237,0.021969,0.111653,0.011730,0.116880,0.108248,0.119476,0.105060,0.036359,0.118507,0.016890,0.123156,0.105860,0.127750,0.142524,0.052645,0.196152,0.020940,0.196379,0.193027,0.213206,0.106752,0.069597,0.294486,0.037963,0.284820,0.261347,0.311662,0.128912,0.122240,0.059546,0.011237,0.061629,0.052537,0.067029,0.188709,0.047629,0.109994,0.015991,0.110124,0.098536,0.119476,0.145381,0.063163,0.116942,0.023453,0.122693,0.105135,0.130895,0.200553,0.097566,0.194583,0.028869,0.195202,0.181989,0.213206,0.148362,0.124591,0.286107,0.053343,0.280973,0.261347,0.334550,0.186444,0.213472,0.059823,0.012480,0.060475,0.050383,0.067106,0.208621,0.051260,0.107455,0.016140,0.108795,0.093438,0.118538,0.150203,0.067463,0.115667,0.027155,0.121383,0.094884,0.136398,0.234768,0.103069,0.195227,0.028492,0.193076,0.181989,0.213926,0.145941,0.124591,0.280073,0.063728,0.280973,0.240161,0.334550,0.227541,0.266801
77,0.037999,0.000000,0.037999,0.037999,0.037999,0.000000,0.000000,0.039877,0.000000,0.039877,0.039877,0.039877,0.000000,0.000000,0.067706,0.000000,0.067706,0.067706,0.067706,0.000000,0.000000,0.066915,0.000000,0.066915,0.066915,0.066915,0.000000,0.000000,0.059186,0.000000,0.059186,0.059186,0.059186,0.000000,0.000000,0.036038,0.002938,0.037322,0.033891,0.037999,0.081518,0.008969,0.040817,0.007169,0.039877,0.035999,0.046399,0.175625,0.022488,0.064682,0.006175,0.066303,0.060661,0.068893,0.095473,0.020441,0.070878,0.007072,0.072393,0.066915,0.076465,0.099782,0.024267,0.054949,0.008540,0.057094,0.050800,0.059186,0.155409,0.030653,0.034120,0.005547,0.033045,0.030691,0.037999,0.162583,0.020692,0.040081,0.008928,0.036218,0.032918,0.046399,0.222744,0.028462,0.060597,0.009312,0.060661,0.052799,0.068893,0.153668,0.030014,0.064310,0.012090,0.066850,0.055157,0.074012,0.187992,0.038838,0.048844,0.014121,0.046208,0.040943,0.057094,0.289104,0.070011,0.032480,0.006816,0.031922,0.027015,0.037322,0.209845,0.029476,0.038415,0.008924,0.034811,0.030385,0.045366,0.232298,0.030573,0.057686,0.011640,0.055096,0.048359,0.066180,0.201781,0.054710,0.059549,0.015076,0.059540,0.045820,0.072393,0.253161,0.066163,0.050533,0.033515,0.045783,0.027894,0.059860,0.663222,0.185071
78,0.040137,0.000000,0.040137,0.040137,0.040137,0.000000,0.000000,0.104948,0.000000,0.104948,0.104948,0.104948,0.000000,0.000000,0.074427,0.000000,0.074427,0.074427,0.074427,0.000000,0.000000,0.164655,0.000000,0.164655,0.164655,0.164655,0.000000,0.000000,0.247927,0.000000,0.247927,0.247927,0.247927,0.000000,0.000000,0.043523,0.005473,0.041106,0.039706,0.043106,0.125752,0.015523,0.104041,0.007724,0.100569,0.098927,0.109014,0.074239,0.026726,0.076296,0.007074,0.074427,0.070218,0.081410,0.092718,0.023093,0.172110,0.021916,0.170706,0.162644,0.186666,0.127337,0.075631,0.235404,0.019560,0.233371,0.232680,0.249646,0.083091,0.058345,0.044512,0.009183,0.041599,0.039706,0.048429,0.206298,0.041229,0.099771,0.009138,0.099349,0.094330,0.104948,0.091589,0.037407,0.076774,0.015643,0.075121,0.067613,0.085141,0.203752,0.062973,0.178765,0.025515,0.179471,0.162644,0.198178,0.142727,0.091542,0.229872,0.024416,0.232680,0.222291,0.249646,0.106215,0.102472,0.046552,0.010651,0.043522,0.039599,0.052414,0.228801,0.041229,0.095832,0.010482,0.097661,0.087152,0.102555,0.109376,0.047337,0.081969,0.022750,0.077911,0.066442,0.093419,0.277548,0.100310,0.180617,0.024413,0.179471,0.164655,0.197066,0.135163,0.103742,0.230201,0.029170,0.232751,0.209366,0.250019,0.126717,0.127381
79,0.043922,0.000000,0.043922,0.043922,0.043922,0.000000,0.000000,0.078363,0.000000,0.078363,0.078363,0.078363,0.000000,0.000000,0.067058,0.000000,0.067058,0.067058,0.067058,0.000000,0.000000,0.158310,0.000000,0.158310,0.158310,0.158310,0.000000,0.000000,0.288313,0.000000,0.288313,0.288313,0.288313,0.000000,0.000000,0.041071,0.004493,0.041383,0.039706,0.044214,0.109403,0.014876,0.083612,0.006261,0.081381,0.078300,0.087636,0.074885,0.018578,0.070189,0.009876,0.069340,0.063867,0.074535,0.140711,0.034932,0.165451,0.026311,0.166781,0.149872,0.178947,0.159027,0.095663,0.290706,0.046223,0.288313,0.246561,0.330702,0.159004,0.134154,0.041828,0.007397,0.041383,0.037307,0.046737,0.176832,0.030199,0.090414,0.008093,0.090389,0.085275,0.096409,0.089509,0.026601,0.072456,0.015605,0.069340,0.061925,0.083013,0.215374,0.054325,0.175977,0.022214,0.178064,0.163281,0.190051,0.126234,0.095663,0.296427,0.043435,0.288206,0.275672,0.315136,0.146530,0.180834,0.043458,0.011766,0.040630,0.035445,0.048614,0.270747,0.050937,0.093135,0.010868,0.091984,0.085275,0.100538,0.116690,0.042129,0.074923,0.024512,0.068816,0.058872,0.086837,0.327158,0.109636,0.185724,0.024222,0.186437,0.167026,0.204883,0.130418,0.107274,0.312607,0.058837,0.307070,0.275672,0.346516,0.188213,0.215050
80,0.041445,0.000000,0.041445,0.041445,0.041445,0.000000,0.000000,0.075407,0.000000,0.075407,0.075407,0.075407,0.000000,0.000000,0.077448,0.000000,0.077448,0.077448,0.077448,0.000000,0.000000,0.135743,0.000000,0.135743,0.135743,0.135743,0.000000,0.000000,0.247661,0.000000,0.247661,0.247661,0.247661,0.000000,0.000000,0.039783,0.003512,0.039199,0.038122,0.041445,0.088284,0.012246,0.078766,0.012206,0.075407,0.070028,0.087934,0.154969,0.038486,0.077404,0.006825,0.077448,0.072993,0.083260,0.088172,0.022122,0.142806,0.026992,0.135743,0.121958,0.165211,0.189011,0.079147,0.215164,0.032535,0.238495,0.188482,0.242200,0.151213,0.092438,0.040265,0.004149,0.040691,0.037768,0.042306,0.103054,0.020753,0.079068,0.014141,0.081428,0.066447,0.091108,0.178842,0.048525,0.076905,0.010886,0.076061,0.070095,0.085110,0.141548,0.042254,0.142011,0.031575,0.135743,0.115760,0.173191,0.222340,0.094208,0.188178,0.053868,0.188482,0.147901,0.240356,0.286260,0.186330,0.039559,0.004545,0.039122,0.036014,0.042306,0.114895,0.020753,0.078345,0.012142,0.080615,0.068667,0.087339,0.154985,0.050746,0.076191,0.011544,0.076508,0.064700,0.085495,0.151508,0.042254,0.139693,0.027879,0.138098,0.117968,0.165211,0.199575,0.100291,0.178513,0.053300,0.175185,0.131803,0.227166,0.298578,0.189219
81,0.016123,0.000000,0.016123,0.016123,0.016123,0.000000,0.000000,0.022034,0.000000,0.022034,0.022034,0.022034,0.000000,0.000000,0.021489,0.000000,0.021489,0.021489,0.021489,0.000000,0.000000,0.017056,0.000000,0.017056,0.017056,0.017056,0.000000,0.000000,0.002347,0.000000,0.002347,0.002347,0.002347,0.000000,0.000000,0.016191,0.000724,0.016030,0.015630,0.016446,0.044747,0.002246,0.022105,0.002947,0.021815,0.020455,0.023723,0.133319,0.009320,0.022742,0.001883,0.022538,0.021150,0.024218,0.082783,0.005580,0.021158,0.003261,0.020228,0.018756,0.022795,0.154116,0.010646,0.010621,0.010516,0.006372,0.002347,0.019757,0.990089,0.029986,0.016366,0.001296,0.016123,0.015323,0.017169,0.079220,0.005061,0.021629,0.002574,0.021518,0.020455,0.023348,0.119014,0.010196,0.022887,0.002328,0.023416,0.021150,0.024218,0.101730,0.008864,0.022619,0.004226,0.021095,0.019607,0.023989,0.186833,0.016647,0.013593,0.014947,0.008659,0.000000,0.019757,1.099603,0.051864,0.016072,0.001627,0.016123,0.015092,0.017092,0.101211,0.007569,0.022124,0.002764,0.022034,0.020799,0.023567,0.124947,0.013324,0.023039,0.003167,0.023555,0.021150,0.024681,0.137461,0.014167,0.022904,0.004136,0.021422,0.019999,0.025052,0.180594,0.016958,0.016204,0.017734,0.013534,0.000000,0.024703,1.094430,0.065887
82,0.030276,0.000000,0.030276,0.030276,0.030276,0.000000,0.000000,0.039799,0.000000,0.039799,0.039799,0.039799,0.000000,0.000000,0.054032,0.000000,0.054032,0.054032,0.054032,0.000000,0.000000,0.059000,0.000000,0.059000,0.059000,0.059000,0.000000,0.000000,0.111131,0.000000,0.111131,0.111131,0.111131,0.000000,0.000000,0.033455,0.001739,0.033768,0.032014,0.034368,0.051982,0.005877,0.047340,0.011003,0.041410,0.039799,0.055156,0.232430,0.032199,0.058213,0.004172,0.057269,0.054356,0.060522,0.071675,0.011454,0.069014,0.014335,0.068387,0.056678,0.073162,0.207712,0.046507,0.101725,0.022165,0.104394,0.085105,0.115173,0.217888,0.079124,0.034716,0.002311,0.034814,0.033137,0.036553,0.066577,0.010200,0.053079,0.010514,0.054593,0.042333,0.062177,0.198073,0.038939,0.060908,0.004358,0.061401,0.057701,0.064561,0.071547,0.015755,0.076821,0.012894,0.080013,0.068387,0.086783,0.167843,0.046507,0.102599,0.039193,0.103791,0.080655,0.123843,0.382004,0.141600,0.033192,0.004060,0.033860,0.031430,0.036553,0.122319,0.017246,0.054720,0.010327,0.055000,0.048447,0.062256,0.188734,0.049166,0.058242,0.006952,0.058888,0.054340,0.063528,0.119371,0.028118,0.084017,0.016341,0.082777,0.073162,0.091052,0.194501,0.067766,0.113541,0.053741,0.103791,0.069947,0.150720,0.473315,0.204094
83,0.025215,0.000000,0.025215,0.025215,0.025215,0.000000,0.000000,0.061396,0.000000,0.061396,0.061396,0.061396,0.000000,0.000000,0.032543,0.000000,0.032543,0.032543,0.032543,0.000000,0.000000,0.139766,0.000000,0.139766,0.139766,0.139766,0.000000,0.000000,0.337812,0.000000,0.337812,0.337812,0.337812,0.000000,0.000000,0.024339,0.004180,0.024230,0.020230,0.025215,0.171741,0.013400,0.057714,0.007956,0.059879,0.052951,0.062662,0.137851,0.023145,0.034346,0.009636,0.032543,0.026530,0.037676,0.280558,0.031078,0.132831,0.015738,0.136774,0.118491,0.145375,0.118483,0.051233,0.294979,0.030360,0.282427,0.268084,0.325738,0.102923,0.086268,0.026023,0.008029,0.024230,0.020092,0.029953,0.308530,0.031168,0.056306,0.013434,0.057251,0.045992,0.063147,0.238593,0.049792,0.039868,0.017999,0.032543,0.026191,0.049777,0.451452,0.065224,0.120555,0.026343,0.127387,0.107175,0.139390,0.218510,0.092851,0.251482,0.058498,0.251543,0.202523,0.305403,0.232614,0.209501,0.026208,0.008403,0.024230,0.019476,0.030784,0.320631,0.033661,0.055122,0.013244,0.057251,0.044350,0.065493,0.240272,0.050887,0.042050,0.018023,0.037075,0.026530,0.051658,0.428615,0.065316,0.112959,0.025240,0.116186,0.092016,0.133928,0.223447,0.093112,0.223499,0.061365,0.206459,0.170150,0.271701,0.274564,0.209501
84,0.017753,0.000000,0.017753,0.017753,0.017753,0.000000,0.000000,0.052888,0.000000,0.052888,0.052888,0.052888,0.000000,0.000000,0.031325,0.000000,0.031325,0.031325,0.031325,0.000000,0.000000,0.106668,0.000000,0.106668,0.106668,0.106668,0.000000,0.000000,0.206938,0.000000,0.206938,0.206938,0.206938,0.000000,0.000000,0.017249,0.000711,0.017569,0.016892,0.017738,0.041200,0.002415,0.050079,0.002469,0.050339,0.048572,0.051966,0.049299,0.008054,0.031938,0.002522,0.031325,0.030384,0.033899,0.078980,0.008556,0.097836,0.007187,0.097576,0.095876,0.101386,0.073461,0.025952,0.202330,0.030923,0.206938,0.180681,0.219720,0.152837,0.097508,0.017444,0.000817,0.017584,0.016738,0.017969,0.046864,0.003323,0.049800,0.004469,0.049245,0.045961,0.052482,0.089745,0.016608,0.033357,0.003003,0.032774,0.032034,0.034300,0.090013,0.013874,0.095896,0.012614,0.095876,0.087323,0.103872,0.131536,0.059475,0.201606,0.038673,0.197719,0.167438,0.225854,0.191826,0.140979,0.018827,0.002568,0.017984,0.017276,0.019569,0.136408,0.012907,0.051296,0.005996,0.050464,0.047306,0.054843,0.116890,0.027429,0.035742,0.006756,0.033437,0.031910,0.037337,0.189036,0.034732,0.096400,0.014840,0.096562,0.087323,0.104739,0.153941,0.066850,0.205020,0.039103,0.200183,0.172526,0.228868,0.190727,0.148762
85,0.029553,0.000000,0.029553,0.029553,0.029553,0.000000,0.000000,0.062944,0.000000,0.062944,0.062944,0.062944,0.000000,0.000000,0.051303,0.000000,0.051303,0.051303,0.051303,0.000000,0.000000,0.110364,0.000000,0.110364,0.110364,0.110364,0.000000,0.000000,0.118294,0.000000,0.118294,0.118294,0.118294,0.000000,0.000000,0.029772,0.000628,0.029691,0.029553,0.030061,0.021107,0.002400,0.057554,0.003687,0.058127,0.055156,0.060035,0.064063,0.012464,0.050000,0.004597,0.051303,0.046710,0.053061,0.091938,0.014506,0.101608,0.009210,0.102106,0.095941,0.109219,0.090643,0.027358,0.120441,0.012224,0.120847,0.109465,0.129605,0.101496,0.040688,0.028827,0.002096,0.029245,0.027399,0.029768,0.072697,0.009107,0.055274,0.004821,0.055156,0.051153,0.059894,0.087228,0.017937,0.049827,0.005551,0.050841,0.046710,0.054232,0.111399,0.021274,0.097173,0.009925,0.096366,0.088828,0.106456,0.102133,0.030956,0.130214,0.019251,0.129605,0.117850,0.142245,0.147843,0.069692,0.028567,0.002713,0.028753,0.027138,0.030122,0.094971,0.013077,0.053054,0.005795,0.053326,0.050480,0.056767,0.109235,0.023145,0.049590,0.005827,0.049623,0.046710,0.053462,0.117496,0.026207,0.092898,0.010511,0.091264,0.086080,0.100749,0.113142,0.042860,0.134946,0.019570,0.134250,0.120847,0.148663,0.145020,0.070401
86,0.021061,0.000000,0.021061,0.021061,0.021061,0.000000,0.000000,0.050027,0.000000,0.050027,0.050027,0.050027,0.000000,0.000000,0.047496,0.000000,0.047496,0.047496,0.047496,0.000000,0.000000,0.060341,0.000000,0.060341,0.060341,0.060341,0.000000,0.000000,0.073546,0.000000,0.073546,0.073546,0.073546,0.000000,0.000000,0.022579,0.003798,0.021061,0.020692,0.025630,0.168216,0.011953,0.046807,0.006314,0.046758,0.042927,0.050027,0.134886,0.019954,0.043887,0.004210,0.043734,0.039772,0.047496,0.095934,0.012872,0.065311,0.011122,0.064822,0.057708,0.068763,0.170289,0.038560,0.078818,0.026919,0.073546,0.054204,0.091825,0.341539,0.071323,0.023200,0.003139,0.023184,0.021061,0.025015,0.135318,0.011953,0.046912,0.006689,0.048478,0.042364,0.050027,0.142589,0.025709,0.040482,0.009780,0.042131,0.032095,0.047511,0.241600,0.042856,0.070394,0.010977,0.072377,0.062958,0.077593,0.155939,0.043613,0.076898,0.024246,0.073546,0.052892,0.095619,0.315302,0.076039,0.023077,0.003393,0.023199,0.020692,0.025476,0.147019,0.012861,0.046621,0.007581,0.046305,0.040816,0.050042,0.162602,0.031183,0.039078,0.009188,0.041422,0.031417,0.045892,0.235114,0.042856,0.072019,0.011004,0.074895,0.062958,0.079605,0.152791,0.043613,0.079057,0.025454,0.079273,0.054860,0.095619,0.321968,0.088591
87,0.057629,0.000000,0.057629,0.057629,0.057629,0.000000,0.000000,0.079035,0.000000,0.079035,0.079035,0.079035,0.000000,0.000000,0.145987,0.000000,0.145987,0.145987,0.145987,0.000000,0.000000,0.130723,0.000000,0.130723,0.130723,0.130723,0.000000,0.000000,0.106114,0.000000,0.106114,0.106114,0.106114,0.000000,0.000000,0.058132,0.010911,0.057260,0.048983,0.068321,0.187694,0.029722,0.078064,0.006673,0.078676,0.072624,0.081850,0.085486,0.020658,0.125131,0.014376,0.126362,0.112596,0.135781,0.114885,0.045738,0.121551,0.009740,0.124509,0.119898,0.127093,0.080134,0.033899,0.099789,0.014349,0.099519,0.093739,0.106114,0.143790,0.051272,0.058545,0.011956,0.057260,0.046399,0.070198,0.204224,0.035230,0.081113,0.008048,0.081553,0.075877,0.087230,0.099218,0.028602,0.110042,0.021725,0.110423,0.097288,0.126362,0.197428,0.077587,0.121357,0.013903,0.124509,0.111672,0.129726,0.114560,0.050464,0.107850,0.024234,0.102994,0.093739,0.119038,0.224700,0.101373,0.058119,0.011049,0.057629,0.048660,0.067844,0.190116,0.035722,0.084156,0.009150,0.085369,0.077769,0.090154,0.108725,0.037156,0.102693,0.021922,0.101327,0.085465,0.119996,0.213467,0.077587,0.124875,0.016410,0.125883,0.114191,0.137379,0.131411,0.064511,0.126083,0.031530,0.121485,0.100281,0.151110,0.250075,0.127257
88,0.042645,0.000000,0.042645,0.042645,0.042645,0.000000,0.000000,0.074829,0.000000,0.074829,0.074829,0.074829,0.000000,0.000000,0.089380,0.000000,0.089380,0.089380,0.089380,0.000000,0.000000,0.132604,0.000000,0.132604,0.132604,0.132604,0.000000,0.000000,0.121964,0.000000,0.121964,0.121964,0.121964,0.000000,0.000000,0.044072,0.007634,0.042645,0.038276,0.048552,0.173218,0.025507,0.075091,0.013655,0.074829,0.060238,0.084180,0.181844,0.039815,0.086105,0.019885,0.079160,0.071298,0.089380,0.230944,0.063173,0.125158,0.022909,0.129088,0.103381,0.143053,0.183042,0.069237,0.111651,0.044146,0.121964,0.082960,0.143398,0.395394,0.143373,0.046339,0.009294,0.046199,0.038276,0.050937,0.200560,0.031445,0.077023,0.016827,0.079770,0.059988,0.089826,0.218468,0.056000,0.089227,0.020641,0.084940,0.072438,0.107709,0.231330,0.071668,0.122480,0.029099,0.129088,0.096219,0.149169,0.237580,0.091232,0.122381,0.048698,0.121964,0.080265,0.169033,0.397921,0.175941,0.046044,0.008286,0.046276,0.038276,0.051075,0.179966,0.031445,0.075748,0.014918,0.079239,0.059988,0.085807,0.196949,0.056000,0.087866,0.018987,0.087207,0.072438,0.102437,0.216092,0.073903,0.124067,0.027462,0.129088,0.101239,0.149169,0.221351,0.091232,0.139145,0.051043,0.133860,0.098065,0.176692,0.366832,0.221823
89,0.048814,0.000000,0.048814,0.048814,0.048814,0.000000,0.000000,0.067870,0.000000,0.067870,0.067870,0.067870,0.000000,0.000000,0.090598,0.000000,0.090598,0.090598,0.090598,0.000000,0.000000,0.087339,0.000000,0.087339,0.087339,0.087339,0.000000,0.000000,0.060622,0.000000,0.060622,0.060622,0.060622,0.000000,0.000000,0.046062,0.006857,0.046583,0.039568,0.048814,0.148861,0.021922,0.066622,0.008036,0.066509,0.063272,0.071560,0.120616,0.028868,0.088827,0.010623,0.090598,0.077556,0.097396,0.119589,0.030246,0.093370,0.013444,0.089825,0.085492,0.096382,0.143986,0.048780,0.075615,0.014367,0.075550,0.060622,0.086914,0.190008,0.042177,0.043484,0.008889,0.045168,0.035245,0.048814,0.204425,0.028968,0.065557,0.011648,0.066509,0.054483,0.072890,0.177679,0.042442,0.082534,0.013841,0.082736,0.073117,0.095454,0.167705,0.049315,0.097375,0.018993,0.090430,0.085492,0.112457,0.195049,0.074356,0.090593,0.027975,0.086914,0.069398,0.109908,0.308792,0.116886,0.041783,0.008639,0.043845,0.034968,0.048091,0.206768,0.031584,0.065825,0.011188,0.066509,0.054953,0.074078,0.169969,0.042442,0.079136,0.015378,0.080115,0.066272,0.091153,0.194318,0.057778,0.103688,0.021302,0.104804,0.087339,0.119571,0.205440,0.085835,0.107966,0.037873,0.106203,0.079521,0.126768,0.350791,0.175657
90,0.030276,0.000000,0.030276,0.030276,0.030276,0.000000,0.000000,0.080349,0.000000,0.080349,0.080349,0.080349,0.000000,0.000000,0.076662,0.000000,0.076662,0.076662,0.076662,0.000000,0.000000,0.139276,0.000000,0.139276,0.139276,0.139276,0.000000,0.000000,0.223904,0.000000,0.223904,0.223904,0.223904,0.000000,0.000000,0.034794,0.005380,0.034614,0.030276,0.037199,0.154637,0.017861,0.073404,0.011524,0.079192,0.063241,0.080349,0.156994,0.032809,0.070179,0.011505,0.073548,0.064869,0.078158,0.163935,0.036705,0.136385,0.011141,0.139276,0.125278,0.144067,0.081685,0.034717,0.205121,0.030469,0.211423,0.201991,0.226829,0.148543,0.102419,0.040199,0.008084,0.037707,0.034276,0.046552,0.201094,0.026553,0.068499,0.011041,0.071748,0.063241,0.074563,0.161182,0.042833,0.064388,0.010936,0.064869,0.055897,0.071467,0.169849,0.041530,0.125085,0.022006,0.125278,0.115433,0.139456,0.175925,0.087896,0.210043,0.035329,0.217079,0.189244,0.229099,0.168199,0.156616,0.040712,0.007152,0.039768,0.035430,0.045891,0.175669,0.026553,0.068070,0.010741,0.071138,0.060723,0.075908,0.157796,0.042833,0.060551,0.011569,0.059350,0.052768,0.068739,0.191070,0.051673,0.126361,0.022277,0.129938,0.117069,0.141745,0.176295,0.098967,0.203299,0.034943,0.205165,0.189244,0.226829,0.171882,0.184947
91,0.033445,0.000000,0.033445,0.033445,0.033445,0.000000,0.000000,0.064429,0.000000,0.064429,0.064429,0.064429,0.000000,0.000000,0.069679,0.000000,0.069679,0.069679,0.069679,0.000000,0.000000,0.108124,0.000000,0.108124,0.108124,0.108124,0.000000,0.000000,0.174405,0.000000,0.174405,0.174405,0.174405,0.000000,0.000000,0.037505,0.004046,0.035214,0.034691,0.041429,0.107867,0.011384,0.062932,0.002735,0.063022,0.061724,0.064429,0.043462,0.010227,0.068948,0.002598,0.069679,0.068122,0.070820,0.037681,0.008139,0.111340,0.006694,0.112915,0.105082,0.115940,0.060123,0.020866,0.171515,0.010587,0.172898,0.161091,0.176285,0.061725,0.032231,0.038879,0.006353,0.037137,0.035014,0.044829,0.163393,0.024661,0.065539,0.005224,0.065274,0.062475,0.068214,0.079705,0.021675,0.071649,0.008433,0.070820,0.066380,0.076369,0.117694,0.038138,0.115548,0.009941,0.115793,0.108124,0.121091,0.086033,0.035534,0.170679,0.035825,0.169175,0.149390,0.185291,0.209898,0.140607,0.041715,0.008194,0.040153,0.035614,0.045722,0.196436,0.033768,0.066828,0.006319,0.065540,0.063022,0.070294,0.094555,0.027336,0.075051,0.011799,0.072839,0.066380,0.082736,0.157217,0.049423,0.116016,0.012061,0.113962,0.106946,0.126782,0.103959,0.045117,0.155338,0.042939,0.160010,0.127725,0.181320,0.276424,0.198563
92,0.059875,0.000000,0.059875,0.059875,0.059875,0.000000,0.000000,0.073140,0.000000,0.073140,0.073140,0.073140,0.000000,0.000000,0.120027,0.000000,0.120027,0.120027,0.120027,0.000000,0.000000,0.137559,0.000000,0.137559,0.137559,0.137559,0.000000,0.000000,0.138629,0.000000,0.138629,0.138629,0.138629,0.000000,0.000000,0.054550,0.008807,0.051014,0.047275,0.061690,0.161439,0.024799,0.075632,0.005605,0.073140,0.071670,0.078691,0.074116,0.017874,0.104421,0.017613,0.101204,0.093049,0.120027,0.168675,0.055281,0.130002,0.011676,0.127355,0.125081,0.137559,0.089813,0.041699,0.152857,0.019928,0.167048,0.137086,0.170523,0.130373,0.056998,0.049616,0.009529,0.048260,0.042137,0.057983,0.192057,0.033645,0.074217,0.012325,0.072843,0.065618,0.078691,0.166067,0.052841,0.091777,0.022388,0.090690,0.072639,0.112550,0.243939,0.077248,0.127285,0.012454,0.125687,0.118884,0.137559,0.097843,0.043531,0.159934,0.024422,0.167048,0.138629,0.176781,0.152702,0.086357,0.045258,0.009155,0.043799,0.038122,0.049614,0.202281,0.037553,0.068592,0.015923,0.067401,0.058612,0.077096,0.232139,0.069136,0.081804,0.022422,0.081009,0.062927,0.097319,0.274095,0.084910,0.122899,0.016095,0.125081,0.114092,0.133503,0.130964,0.076449,0.152297,0.024487,0.152475,0.135225,0.170523,0.160786,0.087775
93,0.029614,0.000000,0.029614,0.029614,0.029614,0.000000,0.000000,0.048948,0.000000,0.048948,0.048948,0.048948,0.000000,0.000000,0.053076,0.000000,0.053076,0.053076,0.053076,0.000000,0.000000,0.081829,0.000000,0.081829,0.081829,0.081829,0.000000,0.000000,0.168360,0.000000,0.168360,0.168360,0.168360,0.000000,0.000000,0.029524,0.002679,0.029614,0.028676,0.031368,0.090726,0.008830,0.052548,0.004431,0.052591,0.048948,0.054984,0.084325,0.015967,0.054688,0.004072,0.055358,0.053076,0.057069,0.074451,0.013088,0.085588,0.002254,0.086178,0.083693,0.087307,0.026331,0.006754,0.156401,0.009085,0.154531,0.148982,0.164672,0.058089,0.025334,0.030554,0.005068,0.031168,0.027230,0.033522,0.165877,0.021030,0.055270,0.007264,0.054984,0.048948,0.057971,0.131426,0.028227,0.056164,0.009544,0.055373,0.050101,0.060275,0.169937,0.037815,0.088811,0.006720,0.088582,0.084314,0.094943,0.075665,0.027603,0.143167,0.024720,0.147298,0.133434,0.158644,0.172668,0.101515,0.032542,0.007911,0.031368,0.027230,0.036184,0.243107,0.030630,0.056830,0.009728,0.055985,0.051403,0.060504,0.171172,0.042442,0.059293,0.015372,0.055373,0.049500,0.063667,0.259256,0.063050,0.093455,0.009794,0.093815,0.086277,0.099490,0.104804,0.044741,0.135579,0.036950,0.140242,0.109890,0.163928,0.272534,0.149667
