,Blue_w1_mean,Blue_w1_std,Blue_w1_median,Blue_w1_p25,Blue_w1_p75,Blue_w1_cv,Blue_w1_range,Green_w1_mean,Green_w1_std,Green_w1_median,Green_w1_p25,Green_w1_p75,Green_w1_cv,Green_w1_range,Red_w1_mean,Red_w1_std,Red_w1_median,Red_w1_p25,Red_w1_p75,Red_w1_cv,Red_w1_range,RedEdge_w1_mean,RedEdge_w1_std,RedEdge_w1_median,RedEdge_w1_p25,RedEdge_w1_p75,RedEdge_w1_cv,RedEdge_w1_range,NIR_w1_mean,NIR_w1_std,NIR_w1_median,NIR_w1_p25,NIR_w1_p75,NIR_w1_cv,NIR_w1_range,Blue_w3_mean,Blue_w3_std,Blue_w3_median,Blue_w3_p25,Blue_w3_p75,Blue_w3_cv,Blue_w3_range,Green_w3_mean,Green_w3_std,Green_w3_median,Green_w3_p25,Green_w3_p75,Green_w3_cv,Green_w3_range,Red_w3_mean,Red_w3_std,Red_w3_median,Red_w3_p25,Red_w3_p75,Red_w3_cv,Red_w3_range,RedEdge_w3_mean,RedEdge_w3_std,RedEdge_w3_median,RedEdge_w3_p25,RedEdge_w3_p75,RedEdge_w3_cv,RedEdge_w3_range,NIR_w3_mean,NIR_w3_std,NIR_w3_median,NIR_w3_p25,NIR_w3_p75,NIR_w3_cv,NIR_w3_range,Blue_w5_mean,Blue_w5_std,Blue_w5_median,Blue_w5_p25,Blue_w5_p75,Blue_w5_cv,Blue_w5_range,Green_w5_mean,Green_w5_std,Green_w5_median,Green_w5_p25,Green_w5_p75,Green_w5_cv,Green_w5_range,Red_w5_mean,Red_w5_std,Red_w5_median,Red_w5_p25,Red_w5_p75,Red_w5_cv,Red_w5_range,RedEdge_w5_mean,RedEdge_w5_std,RedEdge_w5_median,RedEdge_w5_p25,RedEdge_w5_p75,RedEdge_w5_cv,RedEdge_w5_range,NIR_w5_mean,NIR_w5_std,NIR_w5_median,NIR_w5_p25,NIR_w5_p75,NIR_w5_cv,NIR_w5_range,Blue_w7_mean,Blue_w7_std,Blue_w7_median,Blue_w7_p25,Blue_w7_p75,Blue_w7_cv,Blue_w7_range,Green_w7_mean,Green_w7_std,Green_w7_median,Green_w7_p25,Green_w7_p75,Green_w7_cv,Green_w7_range,Red_w7_mean,Red_w7_std,Red_w7_median,Red_w7_p25,Red_w7_p75,Red_w7_cv,Red_w7_range,RedEdge_w7_mean,RedEdge_w7_std,RedEdge_w7_median,RedEdge_w7_p25,RedEdge_w7_p75,RedEdge_w7_cv,RedEdge_w7_range,NIR_w7_mean,NIR_w7_std,NIR_w7_median,NIR_w7_p25,NIR_w7_p75,NIR_w7_cv,NIR_w7_range
11,0.037403,0.000000,0.037403,0.037403,0.037403,0.000000,0.000000,0.053716,0.000000,0.053716,0.053716,0.053716,0.000000,0.000000,0.072557,0.000000,0.072557,0.072557,0.072557,0.000000,0.000000,0.081195,0.000000,0.081195,0.081195,0.081195,0.000000,0.000000,0.061678,0.000000,0.061678,0.061678,0.061678,0.000000,0.000000,0.039158,0.002871,0.038973,0.037403,0.039496,0.073308,0.010005,0.056930,0.003861,0.055788,0.054249,0.058519,0.067812,0.013233,0.076204,0.007804,0.072788,0.071941,0.080793,0.102414,0.027634,0.078369,0.004716,0.080350,0.077343,0.081195,0.060177,0.016837,0.061501,0.005118,0.062392,0.060731,0.064322,0.083219,0.017599,0.041516,0.004641,0.040712,0.037896,0.045176,0.111779,0.017347,0.058094,0.004637,0.057561,0.054249,0.061595,0.079823,0.016121,0.080926,0.010591,0.079900,0.071941,0.092062,0.130871,0.034931,0.078899,0.006927,0.080350,0.076498,0.081894,0.087797,0.030050,0.060366,0.006894,0.061678,0.053941,0.065108,0.114200,0.024621,0.041716,0.004904,0.041759,0.037911,0.043945,0.117558,0.023073,0.058401,0.004996,0.057561,0.054438,0.062647,0.085550,0.019182,0.079856,0.011036,0.079900,0.072895,0.085935,0.138195,0.048741,0.080011,0.007575,0.080821,0.075084,0.084201,0.094674,0.030050,0.063055,0.009701,0.063643,0.056836,0.070969,0.153852,0.041273
12,0.054011,0.000000,0.054011,0.054011,0.054011,0.000000,0.000000,0.062663,0.000000,0.062663,0.062663,0.062663,0.000000,0.000000,0.093125,0.000000,0.093125,0.093125,0.093125,0.000000,0.000000,0.069753,0.000000,0.069753,0.069753,0.069753,0.000000,0.000000,0.031018,0.000000,0.031018,0.031018,0.031018,0.000000,0.000000,0.056306,0.003179,0.054427,0.053919,0.058675,0.056468,0.009035,0.064445,0.002560,0.064531,0.063401,0.065755,0.039727,0.010046,0.097943,0.007041,0.097389,0.094910,0.105441,0.071891,0.023693,0.073993,0.004270,0.073508,0.069753,0.077311,0.057702,0.011425,0.031101,0.008119,0.031018,0.023567,0.033108,0.261051,0.028462,0.058618,0.006275,0.058675,0.053919,0.061799,0.107042,0.022149,0.066684,0.005409,0.065755,0.063903,0.069585,0.081112,0.021285,0.101936,0.010561,0.101161,0.094849,0.106241,0.103604,0.037795,0.077012,0.005713,0.076384,0.071947,0.080740,0.074183,0.021030,0.029491,0.005558,0.029356,0.025372,0.031339,0.188470,0.028462,0.056924,0.008114,0.057336,0.051517,0.062261,0.142536,0.032677,0.065176,0.007006,0.064876,0.059947,0.071108,0.107498,0.028616,0.098818,0.013200,0.097389,0.090492,0.106241,0.133581,0.053051,0.077998,0.007563,0.076839,0.073166,0.080740,0.096966,0.036323,0.031258,0.008603,0.030696,0.025372,0.034270,0.275222,0.045543
13,0.015377,0.000000,0.015377,0.015377,0.015377,0.000000,0.000000,0.024535,0.000000,0.024535,0.024535,0.024535,0.000000,0.000000,0.018767,0.000000,0.018767,0.018767,0.018767,0.000000,0.000000,0.046123,0.000000,0.046123,0.046123,0.046123,0.000000,0.000000,0.139917,0.000000,0.139917,0.139917,0.139917,0.000000,0.000000,0.017287,0.002528,0.017440,0.015377,0.018933,0.146249,0.008189,0.025012,0.002095,0.024911,0.024299,0.026921,0.083738,0.006671,0.020535,0.004863,0.018767,0.017196,0.025556,0.236805,0.014056,0.039173,0.003386,0.038647,0.037656,0.039622,0.086425,0.012823,0.131913,0.017838,0.126857,0.124373,0.148565,0.135223,0.056728,0.018282,0.003320,0.018871,0.016193,0.020703,0.181584,0.012591,0.025913,0.003777,0.026622,0.024315,0.028427,0.145754,0.016545,0.021180,0.006346,0.021599,0.016365,0.027080,0.299620,0.021953,0.039193,0.005781,0.038826,0.036047,0.042726,0.147511,0.022932,0.131942,0.024828,0.131895,0.115565,0.151674,0.188173,0.103325,0.018463,0.002996,0.018871,0.016424,0.020703,0.162275,0.012591,0.026749,0.004499,0.026905,0.024487,0.028522,0.168200,0.023310,0.020675,0.005955,0.019829,0.016550,0.024647,0.288023,0.024309,0.040501,0.006460,0.039622,0.036047,0.044563,0.159498,0.028490,0.137340,0.025405,0.139917,0.124373,0.157552,0.184978,0.111562
14,0.102311,0.000000,0.102311,0.102311,0.102311,0.000000,0.000000,0.115719,0.000000,0.115719,0.115719,0.115719,0.000000,0.000000,0.168468,0.000000,0.168468,0.168468,0.168468,0.000000,0.000000,0.132502,0.000000,0.132502,0.132502,0.132502,0.000000,0.000000,0.088210,0.000000,0.088210,0.088210,0.088210,0.000000,0.000000,0.095210,0.007037,0.096308,0.093768,0.099864,0.073912,0.022580,0.113464,0.006043,0.115421,0.112595,0.115750,0.053255,0.020704,0.162554,0.008076,0.165389,0.160262,0.168175,0.049681,0.029097,0.137349,0.009473,0.134030,0.131787,0.145341,0.068974,0.030749,0.083825,0.006259,0.082796,0.080134,0.088210,0.074662,0.020601,0.092547,0.008059,0.094538,0.086626,0.099633,0.087083,0.030476,0.108296,0.009188,0.112595,0.101576,0.115719,0.084841,0.031771,0.154936,0.012776,0.157922,0.149163,0.165389,0.082461,0.049572,0.130642,0.010165,0.131251,0.124214,0.137362,0.077809,0.037786,0.080297,0.007209,0.080134,0.074238,0.084887,0.089779,0.025621,0.087231,0.009021,0.085411,0.081470,0.094538,0.103418,0.031677,0.102952,0.009502,0.102125,0.096914,0.112595,0.092295,0.040969,0.148252,0.013174,0.146838,0.139587,0.157922,0.088863,0.060934,0.124315,0.011084,0.122280,0.115763,0.131381,0.089162,0.050251,0.076339,0.008540,0.077008,0.070986,0.081617,0.111869,0.036627
15,0.062107,0.000000,0.062107,0.062107,0.062107,0.000000,0.000000,0.082143,0.000000,0.082143,0.082143,0.082143,0.000000,0.000000,0.102577,0.000000,0.102577,0.102577,0.102577,0.000000,0.000000,0.103558,0.000000,0.103558,0.103558,0.103558,0.000000,0.000000,0.077579,0.000000,0.077579,0.077579,0.077579,0.000000,0.000000,0.070249,0.008582,0.071819,0.063246,0.074836,0.122166,0.029275,0.085722,0.006109,0.084702,0.082143,0.089536,0.071260,0.020595,0.112026,0.013051,0.111060,0.102469,0.120512,0.116496,0.042875,0.103061,0.006227,0.103558,0.099088,0.106987,0.060422,0.018885,0.066422,0.007155,0.067949,0.060981,0.071183,0.107718,0.024656,0.068255,0.008533,0.067925,0.062107,0.074836,0.125011,0.033308,0.082150,0.008321,0.084262,0.076068,0.087621,0.101294,0.032603,0.110762,0.013576,0.108104,0.100930,0.119188,0.122571,0.046909,0.100541,0.007541,0.101412,0.094408,0.105768,0.075000,0.029319,0.060986,0.009377,0.060981,0.054406,0.067949,0.153752,0.034162,0.064177,0.010966,0.064354,0.057182,0.074513,0.170875,0.046561,0.077637,0.010585,0.077041,0.070025,0.084796,0.136341,0.041535,0.103397,0.015876,0.101669,0.093679,0.114616,0.153548,0.071664,0.096067,0.009307,0.094765,0.090068,0.103558,0.096877,0.034942,0.060006,0.009013,0.060534,0.054424,0.067520,0.150199,0.035913
16,0.011806,0.000000,0.011806,0.011806,0.011806,0.000000,0.000000,0.043010,0.000000,0.043010,0.043010,0.043010,0.000000,0.000000,0.029081,0.000000,0.029081,0.029081,0.029081,0.000000,0.000000,0.086314,0.000000,0.086314,0.086314,0.086314,0.000000,0.000000,0.164056,0.000000,0.164056,0.164056,0.164056,0.000000,0.000000,0.011462,0.002961,0.011437,0.009636,0.012360,0.258320,0.011190,0.035324,0.007116,0.032760,0.031598,0.040389,0.201448,0.024268,0.021361,0.006001,0.021107,0.015703,0.026233,0.280934,0.016919,0.078015,0.007218,0.080155,0.076969,0.083438,0.092516,0.025418,0.161928,0.015745,0.158571,0.157284,0.174472,0.097236,0.049063,0.009289,0.003031,0.009497,0.006942,0.011114,0.326309,0.014053,0.030707,0.007894,0.028475,0.024236,0.036182,0.257067,0.027705,0.018300,0.007209,0.017443,0.014086,0.022800,0.393933,0.025309,0.071700,0.010650,0.072744,0.060896,0.080333,0.148542,0.033024,0.153994,0.028316,0.157516,0.138935,0.176295,0.183878,0.098769,0.009230,0.002788,0.009097,0.007404,0.010898,0.302077,0.014284,0.029429,0.006541,0.028098,0.024676,0.032116,0.222255,0.027705,0.017668,0.007101,0.016750,0.011808,0.022277,0.401901,0.027311,0.069116,0.010635,0.070192,0.059401,0.078204,0.153872,0.034113,0.149254,0.030617,0.150012,0.127536,0.172739,0.205134,0.118869
17,0.047208,0.000000,0.047208,0.047208,0.047208,0.000000,0.000000,0.058252,0.000000,0.058252,0.058252,0.058252,0.000000,0.000000,0.080162,0.000000,0.080162,0.080162,0.080162,0.000000,0.000000,0.073394,0.000000,0.073394,0.073394,0.073394,0.000000,0.000000,0.042792,0.000000,0.042792,0.042792,0.042792,0.000000,0.000000,0.051665,0.006781,0.049963,0.047454,0.051795,0.131241,0.022888,0.060938,0.005663,0.058252,0.057247,0.060685,0.092936,0.017581,0.085530,0.008416,0.083010,0.080162,0.093048,0.098403,0.026926,0.073923,0.004576,0.073686,0.072630,0.076319,0.061900,0.017552,0.039328,0.006615,0.038736,0.033019,0.043971,0.168208,0.018939,0.054363,0.008992,0.050717,0.047454,0.061568,0.165409,0.031831,0.062798,0.007165,0.060481,0.057122,0.068094,0.114102,0.022620,0.088393,0.011651,0.085335,0.080116,0.099175,0.131807,0.041967,0.073475,0.006352,0.073394,0.069705,0.076791,0.086446,0.024443,0.036296,0.006687,0.035395,0.032251,0.040863,0.184239,0.026854,0.054632,0.009419,0.051795,0.047454,0.062369,0.172399,0.034062,0.063365,0.007883,0.061548,0.057122,0.069350,0.124408,0.028883,0.089555,0.013575,0.087228,0.079361,0.102146,0.151580,0.050265,0.074878,0.008006,0.073719,0.069461,0.081861,0.106919,0.030895,0.035544,0.006175,0.034770,0.032304,0.039916,0.173724,0.027086
18,0.063877,0.000000,0.063877,0.063877,0.063877,0.000000,0.000000,0.063652,0.000000,0.063652,0.063652,0.063652,0.000000,0.000000,0.105825,0.000000,0.105825,0.105825,0.105825,0.000000,0.000000,0.070371,0.000000,0.070371,0.070371,0.070371,0.000000,0.000000,0.016635,0.000000,0.016635,0.016635,0.016635,0.000000,0.000000,0.064247,0.003028,0.063877,0.062831,0.066555,0.047127,0.010851,0.068720,0.003658,0.069067,0.066509,0.069899,0.053235,0.011584,0.108922,0.005273,0.106888,0.105825,0.113400,0.048415,0.016627,0.074633,0.005213,0.076628,0.070371,0.078448,0.069852,0.016414,0.019527,0.004019,0.018457,0.017671,0.021888,0.205810,0.014204,0.065632,0.004536,0.064647,0.061876,0.068864,0.069119,0.017239,0.073927,0.005613,0.074279,0.069899,0.077779,0.075921,0.021270,0.109188,0.006664,0.107796,0.104009,0.114154,0.061032,0.026048,0.080451,0.007446,0.079911,0.076628,0.085063,0.092558,0.030115,0.026693,0.009296,0.024425,0.018636,0.031393,0.348262,0.035180,0.068231,0.007348,0.067356,0.062276,0.072789,0.107696,0.029599,0.076904,0.006962,0.075283,0.072348,0.081719,0.090528,0.034659,0.110905,0.009772,0.110151,0.104009,0.117988,0.088112,0.046832,0.084404,0.008476,0.084754,0.078448,0.091222,0.100418,0.038793,0.031143,0.010528,0.029499,0.023943,0.037003,0.338062,0.041309
19,0.065478,0.000000,0.065478,0.065478,0.065478,0.000000,0.000000,0.077936,0.000000,0.077936,0.077936,0.077936,0.000000,0.000000,0.111260,0.000000,0.111260,0.111260,0.111260,0.000000,0.000000,0.082788,0.000000,0.082788,0.082788,0.082788,0.000000,0.000000,0.044740,0.000000,0.044740,0.044740,0.044740,0.000000,0.000000,0.065071,0.002146,0.065093,0.063662,0.065786,0.032976,0.007511,0.076818,0.002252,0.076759,0.074860,0.077936,0.029316,0.007048,0.110073,0.003842,0.108935,0.108504,0.113923,0.034909,0.013055,0.090805,0.005273,0.091109,0.087858,0.094424,0.058068,0.016951,0.047279,0.011100,0.044740,0.044132,0.058587,0.234767,0.031464,0.064195,0.005188,0.063800,0.060660,0.066571,0.080815,0.021349,0.075645,0.003822,0.076602,0.073698,0.077936,0.050529,0.013170,0.106411,0.008708,0.107488,0.102131,0.113923,0.081832,0.032345,0.089570,0.005977,0.089028,0.085843,0.094424,0.066731,0.022428,0.048623,0.012534,0.049653,0.037111,0.058998,0.257784,0.043756,0.062142,0.006701,0.062384,0.057767,0.066571,0.107835,0.030245,0.074515,0.004375,0.074451,0.071045,0.077732,0.058715,0.022259,0.101536,0.011008,0.102423,0.093894,0.108550,0.108411,0.043891,0.089503,0.006875,0.088232,0.084364,0.093579,0.076809,0.030277,0.051321,0.011841,0.051404,0.044132,0.060248,0.230724,0.044936
20,0.043606,0.000000,0.043606,0.043606,0.043606,0.000000,0.000000,0.062443,0.000000,0.062443,0.062443,0.062443,0.000000,0.000000,0.069509,0.000000,0.069509,0.069509,0.069509,0.000000,0.000000,0.082267,0.000000,0.082267,0.082267,0.082267,0.000000,0.000000,0.080474,0.000000,0.080474,0.080474,0.080474,0.000000,0.000000,0.043979,0.003600,0.043606,0.042836,0.045515,0.081865,0.013914,0.062710,0.003980,0.062443,0.061077,0.064688,0.063471,0.014363,0.069353,0.006027,0.068693,0.063766,0.074266,0.086908,0.019937,0.081244,0.003542,0.081764,0.079375,0.084055,0.043596,0.011831,0.076219,0.008511,0.073666,0.070593,0.080474,0.111660,0.027622,0.046298,0.006206,0.046115,0.042836,0.047793,0.134053,0.026536,0.063463,0.005062,0.063620,0.059335,0.067262,0.079767,0.019857,0.072123,0.007945,0.072803,0.065983,0.075374,0.110156,0.029004,0.082260,0.004056,0.081959,0.078497,0.085225,0.049304,0.015894,0.070188,0.011555,0.070593,0.066234,0.078008,0.164632,0.046972,0.048874,0.006729,0.047885,0.043467,0.052595,0.137688,0.026536,0.064193,0.004962,0.063291,0.061643,0.067560,0.077293,0.023012,0.075533,0.009948,0.074266,0.066229,0.080424,0.131704,0.040042,0.083483,0.004232,0.083551,0.080545,0.086981,0.050689,0.015894,0.066610,0.012011,0.068181,0.058122,0.075685,0.180322,0.051296
21,0.047900,0.000000,0.047900,0.047900,0.047900,0.000000,0.000000,0.067498,0.000000,0.067498,0.067498,0.067498,0.000000,0.000000,0.085735,0.000000,0.085735,0.085735,0.085735,0.000000,0.000000,0.094960,0.000000,0.094960,0.094960,0.094960,0.000000,0.000000,0.088121,0.000000,0.088121,0.088121,0.088121,0.000000,0.000000,0.055643,0.010014,0.053211,0.047900,0.063308,0.179963,0.033908,0.071277,0.007195,0.070920,0.067498,0.078187,0.100948,0.020736,0.093492,0.010146,0.094495,0.085735,0.102870,0.108524,0.032330,0.095229,0.004280,0.094960,0.093449,0.099478,0.044941,0.012823,0.078056,0.007707,0.077579,0.074542,0.083904,0.098736,0.026050,0.060789,0.010416,0.063308,0.051871,0.069187,0.171351,0.038326,0.077383,0.008919,0.078250,0.070920,0.082677,0.115259,0.033906,0.104584,0.016228,0.103054,0.094202,0.115278,0.155170,0.058655,0.096956,0.005428,0.097756,0.093449,0.099950,0.055981,0.021615,0.070260,0.009256,0.069628,0.062071,0.076329,0.131739,0.031267,0.063437,0.009447,0.065817,0.056735,0.069788,0.148919,0.038618,0.078959,0.008055,0.079333,0.076209,0.085000,0.102009,0.033906,0.109732,0.016348,0.113754,0.099113,0.123237,0.148978,0.061411,0.097367,0.007304,0.097837,0.092474,0.102729,0.075017,0.044742,0.066373,0.010643,0.064054,0.058354,0.075400,0.160351,0.043774
22,0.053103,0.000000,0.053103,0.053103,0.053103,0.000000,0.000000,0.066053,0.000000,0.066053,0.066053,0.066053,0.000000,0.000000,0.075374,0.000000,0.075374,0.075374,0.075374,0.000000,0.000000,0.092295,0.000000,0.092295,0.092295,0.092295,0.000000,0.000000,0.087424,0.000000,0.087424,0.087424,0.087424,0.000000,0.000000,0.049949,0.002735,0.050071,0.047346,0.051933,0.054765,0.008204,0.064850,0.003632,0.065818,0.064923,0.066776,0.055999,0.012087,0.077928,0.005906,0.077514,0.074158,0.081655,0.075783,0.019998,0.081162,0.007512,0.082495,0.080577,0.082544,0.092552,0.026166,0.076057,0.010027,0.074256,0.073041,0.085530,0.131841,0.034394,0.049157,0.003046,0.049009,0.047346,0.051040,0.061970,0.011390,0.064035,0.003935,0.065190,0.060811,0.066776,0.061453,0.013468,0.079071,0.005532,0.080331,0.075374,0.083626,0.069960,0.021461,0.079626,0.006250,0.080122,0.076059,0.082544,0.078489,0.026166,0.073188,0.008939,0.073095,0.068271,0.077347,0.122140,0.034394,0.050023,0.003715,0.050548,0.047362,0.053103,0.074259,0.014638,0.064804,0.003634,0.065269,0.063824,0.067168,0.056075,0.015336,0.081354,0.005603,0.082394,0.077514,0.085304,0.068868,0.025910,0.082709,0.006883,0.082495,0.077262,0.087842,0.083220,0.028002,0.071260,0.008456,0.072309,0.066162,0.075900,0.118665,0.034430
23,0.031831,0.000000,0.031831,0.031831,0.031831,0.000000,0.000000,0.047798,0.000000,0.047798,0.047798,0.047798,0.000000,0.000000,0.050542,0.000000,0.050542,0.050542,0.050542,0.000000,0.000000,0.065219,0.000000,0.065219,0.065219,0.065219,0.000000,0.000000,0.071165,0.000000,0.071165,0.071165,0.071165,0.000000,0.000000,0.031219,0.005222,0.031831,0.025782,0.034432,0.167266,0.016100,0.048980,0.005227,0.048190,0.047798,0.050042,0.106713,0.018742,0.048258,0.006108,0.050542,0.043522,0.053421,0.126578,0.018382,0.067969,0.003896,0.068080,0.065154,0.069136,0.057320,0.013538,0.081879,0.011625,0.084065,0.071165,0.084780,0.141974,0.033733,0.033429,0.005348,0.033724,0.029461,0.037526,0.159987,0.019517,0.051746,0.005267,0.051282,0.048363,0.055631,0.101790,0.024017,0.050725,0.008192,0.051389,0.045323,0.055745,0.161495,0.032699,0.071062,0.008248,0.070664,0.065154,0.075442,0.116074,0.038566,0.087218,0.023428,0.084494,0.071165,0.098198,0.268612,0.096804,0.036622,0.007115,0.036695,0.030815,0.040066,0.194277,0.029922,0.055021,0.006243,0.054783,0.051188,0.057169,0.113458,0.026983,0.055880,0.012317,0.053883,0.046816,0.062073,0.220422,0.054037,0.073904,0.009898,0.073540,0.067364,0.078676,0.133926,0.048366,0.084273,0.024960,0.084047,0.070540,0.098198,0.296183,0.117708
24,0.062076,0.000000,0.062076,0.062076,0.062076,0.000000,0.000000,0.072144,0.000000,0.072144,0.072144,0.072144,0.000000,0.000000,0.101130,0.000000,0.101130,0.101130,0.101130,0.000000,0.000000,0.093368,0.000000,0.093368,0.093368,0.093368,0.000000,0.000000,0.048867,0.000000,0.048867,0.048867,0.048867,0.000000,0.000000,0.056197,0.003703,0.054904,0.053795,0.059752,0.065900,0.011144,0.066242,0.003781,0.065284,0.064233,0.068251,0.057079,0.013123,0.092726,0.006524,0.095018,0.085058,0.097728,0.070359,0.016796,0.077154,0.007489,0.077636,0.070826,0.078497,0.097062,0.025938,0.046290,0.003597,0.045061,0.043435,0.048867,0.077712,0.010059,0.049451,0.007762,0.051302,0.043267,0.054904,0.156957,0.027952,0.061376,0.006478,0.062945,0.056965,0.067466,0.105555,0.024660,0.080047,0.014115,0.083149,0.069509,0.090554,0.176337,0.057531,0.075230,0.006734,0.074938,0.069965,0.079196,0.089508,0.032406,0.055525,0.013521,0.052119,0.045061,0.059802,0.243504,0.064053,0.045447,0.009188,0.046838,0.038896,0.053334,0.202168,0.039296,0.058105,0.006949,0.057577,0.053213,0.063903,0.119590,0.026136,0.072810,0.015355,0.069924,0.063597,0.085027,0.210895,0.061980,0.073888,0.007914,0.074775,0.069542,0.078188,0.107106,0.040077,0.063005,0.018349,0.058462,0.050511,0.069235,0.291227,0.071575
25,0.032385,0.000000,0.032385,0.032385,0.032385,0.000000,0.000000,0.042068,0.000000,0.042068,0.042068,0.042068,0.000000,0.000000,0.056592,0.000000,0.056592,0.056592,0.056592,0.000000,0.000000,0.052445,0.000000,0.052445,0.052445,0.052445,0.000000,0.000000,0.040630,0.000000,0.040630,0.040630,0.040630,0.000000,0.000000,0.037642,0.004782,0.036680,0.032447,0.042205,0.127049,0.012883,0.044461,0.003150,0.045412,0.042068,0.046824,0.070839,0.010486,0.064550,0.008824,0.065321,0.056592,0.072434,0.136706,0.022708,0.051262,0.004558,0.052445,0.048951,0.054412,0.088912,0.014383,0.028455,0.010759,0.027212,0.016421,0.038504,0.378121,0.026854,0.042226,0.007373,0.042529,0.036680,0.048254,0.174608,0.024827,0.047542,0.005155,0.048394,0.045412,0.052130,0.108437,0.020155,0.071613,0.011658,0.074281,0.065321,0.080147,0.162797,0.042398,0.054148,0.004821,0.054412,0.051909,0.056183,0.089029,0.020087,0.022119,0.011812,0.018600,0.012329,0.027212,0.534012,0.041773,0.043508,0.007204,0.043314,0.039727,0.049517,0.165580,0.029275,0.048579,0.006053,0.048661,0.045412,0.052946,0.124597,0.032258,0.073711,0.011644,0.075513,0.068169,0.081378,0.157970,0.052420,0.054614,0.005259,0.054412,0.051779,0.058637,0.096288,0.023078,0.023396,0.012513,0.021584,0.012579,0.027034,0.534847,0.052833
26,0.047993,0.000000,0.047993,0.047993,0.047993,0.000000,0.000000,0.062537,0.000000,0.062537,0.062537,0.062537,0.000000,0.000000,0.087028,0.000000,0.087028,0.087028,0.087028,0.000000,0.000000,0.078871,0.000000,0.078871,0.078871,0.078871,0.000000,0.000000,0.046133,0.000000,0.046133,0.046133,0.046133,0.000000,0.000000,0.049472,0.004001,0.047993,0.046946,0.052149,0.080873,0.013960,0.058065,0.003981,0.059319,0.055835,0.061250,0.068567,0.013719,0.082687,0.007301,0.082533,0.077268,0.087028,0.088296,0.023016,0.071323,0.003953,0.070875,0.068876,0.073670,0.055427,0.014074,0.039824,0.009911,0.039201,0.030285,0.046133,0.248874,0.031732,0.048456,0.005219,0.050378,0.046130,0.052626,0.107706,0.018855,0.056533,0.004053,0.056761,0.053653,0.059822,0.071689,0.013735,0.083280,0.008685,0.084703,0.076852,0.092047,0.104290,0.032099,0.066998,0.005531,0.067511,0.063383,0.070842,0.082552,0.023890,0.033979,0.010875,0.030285,0.023532,0.041131,0.320045,0.036449,0.048678,0.005517,0.049670,0.043760,0.052857,0.113339,0.021272,0.056934,0.004725,0.057185,0.053653,0.061077,0.082988,0.019684,0.084571,0.009218,0.085950,0.077268,0.092201,0.109001,0.039565,0.065717,0.006314,0.065674,0.061774,0.069461,0.096078,0.031188,0.031016,0.009923,0.029356,0.022835,0.038879,0.319918,0.037878
27,0.029507,0.000000,0.029507,0.029507,0.029507,0.000000,0.000000,0.032006,0.000000,0.032006,0.032006,0.032006,0.000000,0.000000,0.054760,0.000000,0.054760,0.054760,0.054760,0.000000,0.000000,0.033219,0.000000,0.033219,0.033219,0.033219,0.000000,0.000000,0.000287,0.000000,0.000287,0.000287,0.000287,0.000000,0.000000,0.028212,0.002148,0.027321,0.026644,0.029507,0.076125,0.006588,0.032296,0.001549,0.032399,0.031284,0.033466,0.047961,0.005039,0.051137,0.003426,0.052282,0.047940,0.054237,0.066998,0.010222,0.036309,0.002903,0.035462,0.033983,0.038420,0.079951,0.008711,0.015757,0.011596,0.012150,0.005039,0.026533,0.735908,0.031946,0.026779,0.003184,0.026598,0.024535,0.029153,0.118912,0.013299,0.032240,0.003221,0.032006,0.029966,0.034204,0.099912,0.013908,0.045932,0.007369,0.047940,0.038565,0.052559,0.160436,0.027911,0.038374,0.004586,0.038225,0.034795,0.041231,0.119500,0.016610,0.029689,0.019778,0.026533,0.012150,0.042346,0.666166,0.063035,0.025761,0.003464,0.025936,0.023242,0.028306,0.134459,0.014330,0.031650,0.003946,0.031755,0.029699,0.034204,0.124664,0.018946,0.042732,0.008047,0.042275,0.037056,0.049002,0.188319,0.029728,0.038465,0.005963,0.038403,0.034795,0.042158,0.155029,0.032569,0.035950,0.020522,0.034430,0.021709,0.055621,0.570859,0.080652
28,0.024474,0.000000,0.024474,0.024474,0.024474,0.000000,0.000000,0.030029,0.000000,0.030029,0.030029,0.030029,0.000000,0.000000,0.040843,0.000000,0.040843,0.040843,0.040843,0.000000,0.000000,0.030099,0.000000,0.030099,0.030099,0.030099,0.000000,0.000000,0.011114,0.000000,0.011114,0.011114,0.011114,0.000000,0.000000,0.024970,0.001421,0.025520,0.024474,0.026044,0.056911,0.004264,0.030885,0.004231,0.030029,0.027015,0.034659,0.136980,0.013452,0.040176,0.004198,0.040243,0.038334,0.043845,0.104498,0.013394,0.033949,0.005125,0.033820,0.030099,0.038208,0.150972,0.014741,0.018713,0.015882,0.013062,0.010346,0.038879,0.848706,0.042274,0.024854,0.002133,0.024859,0.022981,0.026198,0.085832,0.007788,0.031613,0.003759,0.031849,0.028584,0.034628,0.118894,0.013641,0.037944,0.004981,0.038334,0.034716,0.041059,0.131266,0.019228,0.034888,0.006697,0.035283,0.030099,0.040857,0.191942,0.023988,0.026515,0.020022,0.020280,0.011114,0.042274,0.755143,0.069378,0.024901,0.002616,0.024997,0.022981,0.026475,0.105075,0.012283,0.031387,0.003296,0.030955,0.029087,0.034581,0.105013,0.013641,0.037884,0.005510,0.038334,0.033392,0.041443,0.145458,0.020768,0.035510,0.006752,0.036518,0.030797,0.040857,0.190140,0.027125,0.028416,0.019629,0.024228,0.012400,0.040952,0.690780,0.071308
