feature,element,pearson_r,p_value,abs_r
Blue_w3_cv,Co_мг_кг,-0.1664,0.2690,0.1664
Blue_w3_range,N_%,0.0800,0.4358,0.0800
Blue_w3_range,P_%,0.0998,0.3307,0.0998
Blue_w3_range,K_%,0.1145,0.2641,0.1145
Blue_w3_range,Ca_%,-0.1063,0.3001,0.1063
Blue_w3_range,Mg_%,0.0018,0.9861,0.0018
Blue_w3_range,S_%,0.0521,0.6120,0.0521
Blue_w3_range,Нитраты_мг_кг,0.0150,0.8845,0.0150
Blue_w3_range,Fe_мг_кг,0.0457,0.6567,0.0457
Blue_w3_range,Mn_мг_кг,-0.1146,0.2638,0.1146
Blue_w3_range,Cu_мг_кг,0.0341,0.7401,0.0341
Blue_w3_range,Zn_мг_кг,0.0584,0.5701,0.0584
Blue_w3_range,Co_мг_кг,-0.0831,0.5828,0.0831
Green_w3_mean,N_%,0.2669,0.0082,0.2669
Green_w3_mean,P_%,0.1503,0.1416,0.1503
Green_w3_mean,K_%,0.1816,0.0751,0.1816
Green_w3_mean,Ca_%,0.0130,0.8993,0.0130
Green_w3_mean,Mg_%,-0.0226,0.8258,0.0226
Green_w3_mean,S_%,0.1944,0.0564,0.1944
Green_w3_mean,Нитраты_мг_кг,0.0134,0.8968,0.0134
Green_w3_mean,Fe_мг_кг,0.2595,0.0103,0.2595
Green_w3_mean,Mn_мг_кг,-0.1942,0.0567,0.1942
Green_w3_mean,Cu_мг_кг,0.1397,0.1722,0.1397
Green_w3_mean,Zn_мг_кг,0.1523,0.1364,0.1523
Green_w3_mean,Co_мг_кг,0.1964,0.1909,0.1964
Green_w3_std,N_%,0.0991,0.3343,0.0991
Green_w3_std,P_%,0.0876,0.3936,0.0876
Green_w3_std,K_%,0.0512,0.6185,0.0512
Green_w3_std,Ca_%,-0.0739,0.4720,0.0739
Green_w3_std,Mg_%,0.0404,0.6944,0.0404
Green_w3_std,S_%,0.0461,0.6541,0.0461
Green_w3_std,Нитраты_мг_кг,0.0210,0.8393,0.0210
Green_w3_std,Fe_мг_кг,0.1417,0.1663,0.1417
Green_w3_std,Mn_мг_кг,-0.0389,0.7052,0.0389
Green_w3_std,Cu_мг_кг,0.0854,0.4058,0.0854
Green_w3_std,Zn_мг_кг,0.0505,0.6233,0.0505
Green_w3_std,Co_мг_кг,0.1370,0.3640,0.1370
Green_w3_median,N_%,0.2612,0.0098,0.2612
Green_w3_median,P_%,0.1444,0.1582,0.1444
Green_w3_median,K_%,0.1698,0.0963,0.1698
Green_w3_median,Ca_%,0.0261,0.7996,0.0261
Green_w3_median,Mg_%,-0.0141,0.8911,0.0141
Green_w3_median,S_%,0.1905,0.0617,0.1905
Green_w3_median,Нитраты_мг_кг,0.0100,0.9228,0.0100
Green_w3_median,Fe_мг_кг,0.2563,0.0113,0.2563
Green_w3_median,Mn_мг_кг,-0.1822,0.0741,0.1822
Green_w3_median,Cu_мг_кг,0.1234,0.2285,0.1234
Green_w3_median,Zn_мг_кг,0.1391,0.1742,0.1391
Green_w3_median,Co_мг_кг,0.1846,0.2194,0.1846
Green_w3_p25,N_%,0.2639,0.0090,0.2639
Green_w3_p25,P_%,0.1465,0.1522,0.1465
Green_w3_p25,K_%,0.1779,0.0813,0.1779
Green_w3_p25,Ca_%,0.0145,0.8877,0.0145
Green_w3_p25,Mg_%,-0.0276,0.7884,0.0276
Green_w3_p25,S_%,0.1912,0.0607,0.1912
Green_w3_p25,Нитраты_мг_кг,0.0114,0.9124,0.0114
Green_w3_p25,Fe_мг_кг,0.2560,0.0114,0.2560
Green_w3_p25,Mn_мг_кг,-0.1951,0.0555,0.1951
Green_w3_p25,Cu_мг_кг,0.1406,0.1695,0.1406
Green_w3_p25,Zn_мг_кг,0.1536,0.1330,0.1536
Green_w3_p25,Co_мг_кг,0.1898,0.2065,0.1898
Green_w3_p75,N_%,0.2733,0.0068,0.2733
Green_w3_p75,P_%,0.1627,0.1113,0.1627
Green_w3_p75,K_%,0.1929,0.0583,0.1929
Green_w3_p75,Ca_%,0.0153,0.8819,0.0153
Green_w3_p75,Mg_%,-0.0273,0.7905,0.0273
Green_w3_p75,S_%,0.2011,0.0482,0.2011
Green_w3_p75,Нитраты_мг_кг,0.0145,0.8883,0.0145
Green_w3_p75,Fe_мг_кг,0.2600,0.0101,0.2600
Green_w3_p75,Mn_мг_кг,-0.2039,0.0451,0.2039
Green_w3_p75,Cu_мг_кг,0.1488,0.1457,0.1488
Green_w3_p75,Zn_мг_кг,0.1529,0.1348,0.1529
Green_w3_p75,Co_мг_кг,0.2097,0.1620,0.2097
Green_w3_cv,N_%,-0.0244,0.8126,0.0244
Green_w3_cv,P_%,0.0482,0.6388,0.0482
Green_w3_cv,K_%,-0.0177,0.8634,0.0177
Green_w3_cv,Ca_%,-0.0567,0.5813,0.0567
Green_w3_cv,Mg_%,0.0652,0.5257,0.0652
Green_w3_cv,S_%,-0.0188,0.8550,0.0188
Green_w3_cv,Нитраты_мг_кг,0.0123,0.9054,0.0123
Green_w3_cv,Fe_мг_кг,-0.0526,0.6091,0.0526
Green_w3_cv,Mn_мг_кг,0.0447,0.6636,0.0447
Green_w3_cv,Cu_мг_кг,0.0320,0.7560,0.0320
Green_w3_cv,Zn_мг_кг,0.0174,0.8657,0.0174
Green_w3_cv,Co_мг_кг,0.0039,0.9795,0.0039
Green_w3_range,N_%,0.1072,0.2959,0.1072
Green_w3_range,P_%,0.0860,0.4024,0.0860
Green_w3_range,K_%,0.0565,0.5826,0.0565
Green_w3_range,Ca_%,-0.0665,0.5172,0.0665
Green_w3_range,Mg_%,0.0520,0.6132,0.0520
Green_w3_range,S_%,0.0304,0.7676,0.0304
Green_w3_range,Нитраты_мг_кг,0.0279,0.7870,0.0279
Green_w3_range,Fe_мг_кг,0.1699,0.0962,0.1699
Green_w3_range,Mn_мг_кг,-0.0204,0.8429,0.0204
Green_w3_range,Cu_мг_кг,0.0744,0.4688,0.0744
Green_w3_range,Zn_мг_кг,0.0665,0.5174,0.0665
Green_w3_range,Co_мг_кг,0.1144,0.4488,0.1144
Red_w3_mean,N_%,0.2377,0.0190,0.2377
Red_w3_mean,P_%,0.0918,0.3711,0.0918
Red_w3_mean,K_%,0.1332,0.1935,0.1332
Red_w3_mean,Ca_%,0.0618,0.5476,0.0618
Red_w3_mean,Mg_%,0.0185,0.8575,0.0185
Red_w3_mean,S_%,0.1768,0.0832,0.1768
Red_w3_mean,Нитраты_мг_кг,-0.0389,0.7064,0.0389
Red_w3_mean,Fe_мг_кг,0.2496,0.0137,0.2496
Red_w3_mean,Mn_мг_кг,-0.1196,0.2433,0.1196
Red_w3_mean,Cu_мг_кг,0.1162,0.2571,0.1162
Red_w3_mean,Zn_мг_кг,0.1491,0.1449,0.1491
Red_w3_mean,Co_мг_кг,0.2157,0.1499,0.2157
Red_w3_std,N_%,-0.1208,0.2387,0.1208
Red_w3_std,P_%,0.0484,0.6376,0.0484
Red_w3_std,K_%,-0.0351,0.7326,0.0351
Red_w3_std,Ca_%,-0.0694,0.4995,0.0694
Red_w3_std,Mg_%,-0.0768,0.4544,0.0768
Red_w3_std,S_%,-0.1824,0.0737,0.1824
Red_w3_std,Нитраты_мг_кг,-0.0798,0.4399,0.0798
Red_w3_std,Fe_мг_кг,-0.0094,0.9271,0.0094
Red_w3_std,Mn_мг_кг,0.1085,0.2900,0.1085
Red_w3_std,Cu_мг_кг,-0.0520,0.6129,0.0520
Red_w3_std,Zn_мг_кг,-0.0833,0.4175,0.0833
Red_w3_std,Co_мг_кг,0.0018,0.9907,0.0018
Red_w3_median,N_%,0.2515,0.0129,0.2515
Red_w3_median,P_%,0.0997,0.3312,0.0997
Red_w3_median,K_%,0.1423,0.1644,0.1423
Red_w3_median,Ca_%,0.0685,0.5051,0.0685
Red_w3_median,Mg_%,0.0272,0.7915,0.0272
Red_w3_median,S_%,0.1929,0.0584,0.1929
Red_w3_median,Нитраты_мг_кг,-0.0345,0.7383,0.0345
Red_w3_median,Fe_мг_кг,0.2581,0.0107,0.2581
Red_w3_median,Mn_мг_кг,-0.1237,0.2274,0.1237
Red_w3_median,Cu_мг_кг,0.1208,0.2384,0.1208
Red_w3_median,Zn_мг_кг,0.1534,0.1335,0.1534
Red_w3_median,Co_мг_кг,0.2205,0.1408,0.2205
Red_w3_p25,N_%,0.2405,0.0176,0.2405
Red_w3_p25,P_%,0.0882,0.3903,0.0882
Red_w3_p25,K_%,0.1326,0.1955,0.1326
Red_w3_p25,Ca_%,0.0701,0.4949,0.0701
Red_w3_p25,Mg_%,0.0178,0.8624,0.0178
Red_w3_p25,S_%,0.1886,0.0643,0.1886
Red_w3_p25,Нитраты_мг_кг,-0.0340,0.7424,0.0340
Red_w3_p25,Fe_мг_кг,0.2531,0.0124,0.2531
Red_w3_p25,Mn_мг_кг,-0.1223,0.2326,0.1223
Red_w3_p25,Cu_мг_кг,0.1159,0.2581,0.1159
Red_w3_p25,Zn_мг_кг,0.1511,0.1397,0.1511
Red_w3_p25,Co_мг_кг,0.2169,0.1476,0.2169
Red_w3_p75,N_%,0.2115,0.0376,0.2115
Red_w3_p75,P_%,0.0875,0.3940,0.0875
Red_w3_p75,K_%,0.1185,0.2476,0.1185
Red_w3_p75,Ca_%,0.0484,0.6376,0.0484
Red_w3_p75,Mg_%,0.0049,0.9622,0.0049
Red_w3_p75,S_%,0.1537,0.1328,0.1537
Red_w3_p75,Нитраты_мг_кг,-0.0572,0.5801,0.0572
Red_w3_p75,Fe_мг_кг,0.2373,0.0193,0.2373
Red_w3_p75,Mn_мг_кг,-0.1079,0.2928,0.1079
Red_w3_p75,Cu_мг_кг,0.1115,0.2768,0.1115
Red_w3_p75,Zn_мг_кг,0.1338,0.1913,0.1338
Red_w3_p75,Co_мг_кг,0.2037,0.1745,0.2037
Red_w3_cv,N_%,-0.2115,0.0376,0.2115
Red_w3_cv,P_%,0.0184,0.8579,0.0184
Red_w3_cv,K_%,-0.0940,0.3595,0.0940
Red_w3_cv,Ca_%,-0.0808,0.4316,0.0808
Red_w3_cv,Mg_%,-0.0184,0.8579,0.0184
Red_w3_cv,S_%,-0.2027,0.0465,0.2027
Red_w3_cv,Нитраты_мг_кг,-0.0043,0.9668,0.0043
Red_w3_cv,Fe_мг_кг,-0.2325,0.0219,0.2325
Red_w3_cv,Mn_мг_кг,0.1231,0.2296,0.1231
Red_w3_cv,Cu_мг_кг,-0.0829,0.4195,0.0829
Red_w3_cv,Zn_мг_кг,-0.0659,0.5214,0.0659
Red_w3_cv,Co_мг_кг,-0.0983,0.5159,0.0983
Red_w3_range,N_%,-0.0896,0.3825,0.0896
Red_w3_range,P_%,0.0683,0.5063,0.0683
Red_w3_range,K_%,-0.0249,0.8088,0.0249
Red_w3_range,Ca_%,-0.0367,0.7208,0.0367
Red_w3_range,Mg_%,-0.0509,0.6206,0.0509
Red_w3_range,S_%,-0.1596,0.1185,0.1596
Red_w3_range,Нитраты_мг_кг,-0.0534,0.6054,0.0534
Red_w3_range,Fe_мг_кг,-0.0077,0.9407,0.0077
Red_w3_range,Mn_мг_кг,0.1052,0.3051,0.1052
Red_w3_range,Cu_мг_кг,-0.0667,0.5163,0.0667
Red_w3_range,Zn_мг_кг,-0.0785,0.4445,0.0785
Red_w3_range,Co_мг_кг,0.0556,0.7135,0.0556
RedEdge_w3_mean,N_%,0.2525,0.0126,0.2525
RedEdge_w3_mean,P_%,0.1996,0.0500,0.1996
RedEdge_w3_mean,K_%,0.2055,0.0435,0.2055
RedEdge_w3_mean,Ca_%,0.0001,0.9996,0.0001
RedEdge_w3_mean,Mg_%,-0.0944,0.3576,0.0944
RedEdge_w3_mean,S_%,0.1808,0.0764,0.1808
RedEdge_w3_mean,Нитраты_мг_кг,0.0413,0.6893,0.0413
RedEdge_w3_mean,Fe_мг_кг,0.1893,0.0633,0.1893
RedEdge_w3_mean,Mn_мг_кг,-0.2340,0.0211,0.2340
RedEdge_w3_mean,Cu_мг_кг,0.1828,0.0731,0.1828
RedEdge_w3_mean,Zn_мг_кг,0.1570,0.1245,0.1570
RedEdge_w3_mean,Co_мг_кг,0.1796,0.2322,0.1796
RedEdge_w3_std,N_%,-0.0788,0.4432,0.0788
RedEdge_w3_std,P_%,-0.0162,0.8750,0.0162
RedEdge_w3_std,K_%,-0.1736,0.0890,0.1736
RedEdge_w3_std,Ca_%,0.0406,0.6927,0.0406
RedEdge_w3_std,Mg_%,0.2333,0.0214,0.2333
RedEdge_w3_std,S_%,0.0456,0.6577,0.0456
RedEdge_w3_std,Нитраты_мг_кг,-0.2175,0.0333,0.2175
RedEdge_w3_std,Fe_мг_кг,-0.1599,0.1176,0.1599
RedEdge_w3_std,Mn_мг_кг,-0.2289,0.0241,0.2289
RedEdge_w3_std,Cu_мг_кг,-0.1348,0.1881,0.1348
RedEdge_w3_std,Zn_мг_кг,-0.1879,0.0654,0.1879
RedEdge_w3_std,Co_мг_кг,0.0795,0.5992,0.0795
RedEdge_w3_median,N_%,0.2493,0.0138,0.2493
RedEdge_w3_median,P_%,0.2039,0.0452,0.2039
RedEdge_w3_median,K_%,0.2081,0.0408,0.2081
RedEdge_w3_median,Ca_%,-0.0076,0.9409,0.0076
RedEdge_w3_median,Mg_%,-0.1049,0.3066,0.1049
RedEdge_w3_median,S_%,0.1842,0.0709,0.1842
RedEdge_w3_median,Нитраты_мг_кг,0.0385,0.7094,0.0385
RedEdge_w3_median,Fe_мг_кг,0.1952,0.0554,0.1952
RedEdge_w3_median,Mn_мг_кг,-0.2348,0.0206,0.2348
RedEdge_w3_median,Cu_мг_кг,0.1773,0.0823,0.1773
RedEdge_w3_median,Zn_мг_кг,0.1612,0.1146,0.1612
RedEdge_w3_median,Co_мг_кг,0.1730,0.2502,0.1730
RedEdge_w3_p25,N_%,0.2624,0.0094,0.2624
RedEdge_w3_p25,P_%,0.2094,0.0395,0.2094
RedEdge_w3_p25,K_%,0.2268,0.0255,0.2268
RedEdge_w3_p25,Ca_%,0.0030,0.9765,0.0030
RedEdge_w3_p25,Mg_%,-0.1151,0.2614,0.1151
RedEdge_w3_p25,S_%,0.1844,0.0706,0.1844
RedEdge_w3_p25,Нитраты_мг_кг,0.0665,0.5197,0.0665
RedEdge_w3_p25,Fe_мг_кг,0.1982,0.0516,0.1982
RedEdge_w3_p25,Mn_мг_кг,-0.2293,0.0238,0.2293
RedEdge_w3_p25,Cu_мг_кг,0.2026,0.0465,0.2026
RedEdge_w3_p25,Zn_мг_кг,0.1821,0.0742,0.1821
RedEdge_w3_p25,Co_мг_кг,0.1612,0.2844,0.1612
RedEdge_w3_p75,N_%,0.2381,0.0188,0.2381
RedEdge_w3_p75,P_%,0.1880,0.0651,0.1880
RedEdge_w3_p75,K_%,0.1861,0.0680,0.1861
RedEdge_w3_p75,Ca_%,0.0061,0.9527,0.0061
RedEdge_w3_p75,Mg_%,-0.0793,0.4401,0.0793
RedEdge_w3_p75,S_%,0.1766,0.0835,0.1766
RedEdge_w3_p75,Нитраты_мг_кг,0.0150,0.8850,0.0150
RedEdge_w3_p75,Fe_мг_кг,0.1721,0.0919,0.1721
RedEdge_w3_p75,Mn_мг_кг,-0.2384,0.0187,0.2384
RedEdge_w3_p75,Cu_мг_кг,0.1654,0.1054,0.1654
RedEdge_w3_p75,Zn_мг_кг,0.1384,0.1763,0.1384
RedEdge_w3_p75,Co_мг_кг,0.1839,0.2213,0.1839
RedEdge_w3_cv,N_%,-0.2263,0.0258,0.2263
RedEdge_w3_cv,P_%,-0.1384,0.1765,0.1384
RedEdge_w3_cv,K_%,-0.2856,0.0046,0.2856
RedEdge_w3_cv,Ca_%,0.0451,0.6607,0.0451
RedEdge_w3_cv,Mg_%,0.3002,0.0028,0.3002
RedEdge_w3_cv,S_%,-0.0442,0.6672,0.0442
RedEdge_w3_cv,Нитраты_мг_кг,-0.2227,0.0292,0.2227
RedEdge_w3_cv,Fe_мг_кг,-0.2730,0.0068,0.2730
RedEdge_w3_cv,Mn_мг_кг,-0.0418,0.6842,0.0418
RedEdge_w3_cv,Cu_мг_кг,-0.2468,0.0148,0.2468
RedEdge_w3_cv,Zn_мг_кг,-0.2311,0.0228,0.2311
RedEdge_w3_cv,Co_мг_кг,-0.0682,0.6523,0.0682
RedEdge_w3_range,N_%,-0.0527,0.6082,0.0527
RedEdge_w3_range,P_%,0.0183,0.8589,0.0183
RedEdge_w3_range,K_%,-0.1537,0.1328,0.1537
RedEdge_w3_range,Ca_%,0.0476,0.6432,0.0476
RedEdge_w3_range,Mg_%,0.2525,0.0126,0.2525
RedEdge_w3_range,S_%,0.0912,0.3743,0.0912
RedEdge_w3_range,Нитраты_мг_кг,-0.1527,0.1374,0.1527
RedEdge_w3_range,Fe_мг_кг,-0.1272,0.2144,0.1272
RedEdge_w3_range,Mn_мг_кг,-0.2223,0.0286,0.2223
RedEdge_w3_range,Cu_мг_кг,-0.1070,0.2971,0.1070
RedEdge_w3_range,Zn_мг_кг,-0.1408,0.1691,0.1408
RedEdge_w3_range,Co_мг_кг,0.0757,0.6170,0.0757
NIR_w3_mean,N_%,0.0412,0.6887,0.0412
NIR_w3_mean,P_%,0.2035,0.0456,0.2035
NIR_w3_mean,K_%,0.1592,0.1193,0.1592
NIR_w3_mean,Ca_%,-0.0646,0.5296,0.0646
NIR_w3_mean,Mg_%,-0.1627,0.1113,0.1627
NIR_w3_mean,S_%,0.0168,0.8705,0.0168
NIR_w3_mean,Нитраты_мг_кг,0.1758,0.0867,0.1758
NIR_w3_mean,Fe_мг_кг,-0.1571,0.1243,0.1571
NIR_w3_mean,Mn_мг_кг,-0.1287,0.2089,0.1287
NIR_w3_mean,Cu_мг_кг,0.1882,0.0649,0.1882
NIR_w3_mean,Zn_мг_кг,0.1808,0.0763,0.1808
NIR_w3_mean,Co_мг_кг,-0.0782,0.6054,0.0782
NIR_w3_std,N_%,-0.1937,0.0572,0.1937
NIR_w3_std,P_%,-0.0156,0.8792,0.0156
NIR_w3_std,K_%,-0.0899,0.3811,0.0899
NIR_w3_std,Ca_%,-0.0320,0.7555,0.0320
NIR_w3_std,Mg_%,0.0355,0.7301,0.0355
NIR_w3_std,S_%,-0.1694,0.0972,0.1694
NIR_w3_std,Нитраты_мг_кг,-0.0754,0.4656,0.0754
NIR_w3_std,Fe_мг_кг,-0.2552,0.0117,0.2552
NIR_w3_std,Mn_мг_кг,0.0692,0.5004,0.0692
NIR_w3_std,Cu_мг_кг,-0.0611,0.5525,0.0611
NIR_w3_std,Zn_мг_кг,-0.0465,0.6511,0.0465
NIR_w3_std,Co_мг_кг,-0.1072,0.4781,0.1072
NIR_w3_median,N_%,0.0146,0.8873,0.0146
NIR_w3_median,P_%,0.1707,0.0947,0.1707
NIR_w3_median,K_%,0.1223,0.2328,0.1223
NIR_w3_median,Ca_%,-0.0584,0.5697,0.0584
NIR_w3_median,Mg_%,-0.1639,0.1086,0.1639
NIR_w3_median,S_%,-0.0120,0.9073,0.0120
NIR_w3_median,Нитраты_мг_кг,0.1573,0.1258,0.1573
NIR_w3_median,Fe_мг_кг,-0.1544,0.1312,0.1544
NIR_w3_median,Mn_мг_кг,-0.1094,0.2863,0.1094
NIR_w3_median,Cu_мг_кг,0.1713,0.0933,0.1713
NIR_w3_median,Zn_мг_кг,0.1499,0.1428,0.1499
NIR_w3_median,Co_мг_кг,-0.0753,0.6187,0.0753
NIR_w3_p25,N_%,0.0820,0.4244,0.0820
NIR_w3_p25,P_%,0.2242,0.0272,0.2242
NIR_w3_p25,K_%,0.1854,0.0690,0.1854
NIR_w3_p25,Ca_%,-0.0673,0.5122,0.0673
NIR_w3_p25,Mg_%,-0.1697,0.0966,0.1697
NIR_w3_p25,S_%,0.0601,0.5589,0.0601
NIR_w3_p25,Нитраты_мг_кг,0.2004,0.0503,0.2004
NIR_w3_p25,Fe_мг_кг,-0.1274,0.2136,0.1274
NIR_w3_p25,Mn_мг_кг,-0.1688,0.0985,0.1688
NIR_w3_p25,Cu_мг_кг,0.2068,0.0421,0.2068
NIR_w3_p25,Zn_мг_кг,0.2095,0.0394,0.2095
NIR_w3_p25,Co_мг_кг,-0.0486,0.7486,0.0486
NIR_w3_p75,N_%,0.0174,0.8655,0.0174
NIR_w3_p75,P_%,0.1877,0.0657,0.1877
NIR_w3_p75,K_%,0.1506,0.1408,0.1506
NIR_w3_p75,Ca_%,-0.0522,0.6118,0.0522
NIR_w3_p75,Mg_%,-0.1482,0.1473,0.1482
NIR_w3_p75,S_%,0.0043,0.9669,0.0043
NIR_w3_p75,Нитраты_мг_кг,0.1612,0.1167,0.1612
NIR_w3_p75,Fe_мг_кг,-0.1772,0.0825,0.1772
NIR_w3_p75,Mn_мг_кг,-0.1025,0.3178,0.1025
NIR_w3_p75,Cu_мг_кг,0.1716,0.0928,0.1716
NIR_w3_p75,Zn_мг_кг,0.1792,0.0790,0.1792
NIR_w3_p75,Co_мг_кг,-0.1039,0.4921,0.1039
NIR_w3_cv,N_%,-0.1510,0.1399,0.1510
NIR_w3_cv,P_%,-0.2059,0.0430,0.2059
NIR_w3_cv,K_%,-0.1814,0.0753,0.1814
NIR_w3_cv,Ca_%,0.0012,0.9904,0.0012
NIR_w3_cv,Mg_%,0.1670,0.1020,0.1670
NIR_w3_cv,S_%,-0.1301,0.2042,0.1301
NIR_w3_cv,Нитраты_мг_кг,-0.1489,0.1478,0.1489
NIR_w3_cv,Fe_мг_кг,-0.0698,0.4972,0.0698
NIR_w3_cv,Mn_мг_кг,0.1876,0.0658,0.1876
NIR_w3_cv,Cu_мг_кг,-0.1138,0.2669,0.1138
NIR_w3_cv,Zn_мг_кг,-0.1076,0.2940,0.1076
NIR_w3_cv,Co_мг_кг,-0.0704,0.6422,0.0704
NIR_w3_range,N_%,-0.1682,0.0996,0.1682
NIR_w3_range,P_%,0.0143,0.8891,0.0143
NIR_w3_range,K_%,-0.0576,0.5751,0.0576
NIR_w3_range,Ca_%,-0.0432,0.6745,0.0432
NIR_w3_range,Mg_%,0.0159,0.8773,0.0159
NIR_w3_range,S_%,-0.1506,0.1409,0.1506
NIR_w3_range,Нитраты_мг_кг,-0.0636,0.5384,0.0636
NIR_w3_range,Fe_мг_кг,-0.2533,0.0123,0.2533
NIR_w3_range,Mn_мг_кг,0.0332,0.7469,0.0332
NIR_w3_range,Cu_мг_кг,-0.0492,0.6319,0.0492
NIR_w3_range,Zn_мг_кг,-0.0330,0.7481,0.0330
NIR_w3_range,Co_мг_кг,-0.1059,0.4835,0.1059
Blue_w5_mean,N_%,0.2611,0.0098,0.2611
Blue_w5_mean,P_%,0.0740,0.4711,0.0740
Blue_w5_mean,K_%,0.1344,0.1894,0.1344
Blue_w5_mean,Ca_%,0.0329,0.7491,0.0329
Blue_w5_mean,Mg_%,0.0535,0.6026,0.0535
Blue_w5_mean,S_%,0.2035,0.0455,0.2035
Blue_w5_mean,Нитраты_мг_кг,-0.0155,0.8806,0.0155
Blue_w5_mean,Fe_мг_кг,0.2468,0.0148,0.2468
Blue_w5_mean,Mn_мг_кг,-0.1506,0.1410,0.1506
Blue_w5_mean,Cu_мг_кг,0.1154,0.2605,0.1154
Blue_w5_mean,Zn_мг_кг,0.1453,0.1556,0.1453
Blue_w5_mean,Co_мг_кг,0.2416,0.1057,0.2416
Blue_w5_std,N_%,0.0832,0.4180,0.0832
Blue_w5_std,P_%,0.1121,0.2745,0.1121
Blue_w5_std,K_%,0.1954,0.0552,0.1954
Blue_w5_std,Ca_%,-0.0609,0.5535,0.0609
Blue_w5_std,Mg_%,-0.0659,0.5214,0.0659
Blue_w5_std,S_%,0.0532,0.6046,0.0532
Blue_w5_std,Нитраты_мг_кг,-0.0430,0.6776,0.0430
Blue_w5_std,Fe_мг_кг,0.0687,0.5035,0.0687
Blue_w5_std,Mn_мг_кг,-0.1837,0.0718,0.1837
Blue_w5_std,Cu_мг_кг,0.0137,0.8937,0.0137
Blue_w5_std,Zn_мг_кг,0.0213,0.8361,0.0213
Blue_w5_std,Co_мг_кг,0.0082,0.9570,0.0082
Blue_w5_median,N_%,0.2707,0.0073,0.2707
Blue_w5_median,P_%,0.0861,0.4015,0.0861
Blue_w5_median,K_%,0.1408,0.1689,0.1408
Blue_w5_median,Ca_%,0.0431,0.6754,0.0431
Blue_w5_median,Mg_%,0.0595,0.5626,0.0595
Blue_w5_median,S_%,0.2129,0.0362,0.2129
Blue_w5_median,Нитраты_мг_кг,-0.0094,0.9276,0.0094
Blue_w5_median,Fe_мг_кг,0.2471,0.0147,0.2471
Blue_w5_median,Mn_мг_кг,-0.1547,0.1304,0.1547
Blue_w5_median,Cu_мг_кг,0.1186,0.2474,0.1186
Blue_w5_median,Zn_мг_кг,0.1517,0.1380,0.1517
Blue_w5_median,Co_мг_кг,0.2424,0.1045,0.2424
Blue_w5_p25,N_%,0.2775,0.0059,0.2775
Blue_w5_p25,P_%,0.0743,0.4695,0.0743
Blue_w5_p25,K_%,0.1286,0.2094,0.1286
Blue_w5_p25,Ca_%,0.0424,0.6798,0.0424
Blue_w5_p25,Mg_%,0.0657,0.5229,0.0657
Blue_w5_p25,S_%,0.2238,0.0276,0.2238
Blue_w5_p25,Нитраты_мг_кг,0.0032,0.9752,0.0032
Blue_w5_p25,Fe_мг_кг,0.2525,0.0126,0.2525
Blue_w5_p25,Mn_мг_кг,-0.1451,0.1561,0.1451
Blue_w5_p25,Cu_мг_кг,0.1241,0.2258,0.1241
Blue_w5_p25,Zn_мг_кг,0.1600,0.1174,0.1600
Blue_w5_p25,Co_мг_кг,0.2481,0.0964,0.2481
Blue_w5_p75,N_%,0.2447,0.0157,0.2447
Blue_w5_p75,P_%,0.0809,0.4306,0.0809
Blue_w5_p75,K_%,0.1368,0.1815,0.1368
Blue_w5_p75,Ca_%,0.0294,0.7748,0.0294
Blue_w5_p75,Mg_%,0.0452,0.6604,0.0452
Blue_w5_p75,S_%,0.1914,0.0604,0.1914
Blue_w5_p75,Нитраты_мг_кг,-0.0319,0.7574,0.0319
Blue_w5_p75,Fe_мг_кг,0.2278,0.0248,0.2278
Blue_w5_p75,Mn_мг_кг,-0.1636,0.1093,0.1636
Blue_w5_p75,Cu_мг_кг,0.1066,0.2989,0.1066
Blue_w5_p75,Zn_мг_кг,0.1312,0.2001,0.1312
Blue_w5_p75,Co_мг_кг,0.2264,0.1302,0.2264
Blue_w5_cv,N_%,-0.1428,0.1630,0.1428
Blue_w5_cv,P_%,0.0481,0.6401,0.0481
Blue_w5_cv,K_%,0.0610,0.5531,0.0610
Blue_w5_cv,Ca_%,-0.1041,0.3100,0.1041
Blue_w5_cv,Mg_%,-0.0710,0.4893,0.0710
Blue_w5_cv,S_%,-0.1313,0.2000,0.1313
Blue_w5_cv,Нитраты_мг_кг,-0.0410,0.6915,0.0410
Blue_w5_cv,Fe_мг_кг,-0.1844,0.0706,0.1844
Blue_w5_cv,Mn_мг_кг,-0.0752,0.4643,0.0752
Blue_w5_cv,Cu_мг_кг,-0.0426,0.6788,0.0426
Blue_w5_cv,Zn_мг_кг,-0.0687,0.5036,0.0687
Blue_w5_cv,Co_мг_кг,-0.1702,0.2580,0.1702
Blue_w5_range,N_%,0.1040,0.3106,0.1040
Blue_w5_range,P_%,0.1257,0.2199,0.1257
Blue_w5_range,K_%,0.1971,0.0530,0.1971
Blue_w5_range,Ca_%,-0.0656,0.5230,0.0656
Blue_w5_range,Mg_%,-0.0387,0.7070,0.0387
Blue_w5_range,S_%,0.0567,0.5810,0.0567
Blue_w5_range,Нитраты_мг_кг,-0.0138,0.8939,0.0138
Blue_w5_range,Fe_мг_кг,0.1003,0.3281,0.1003
Blue_w5_range,Mn_мг_кг,-0.2022,0.0471,0.2022
Blue_w5_range,Cu_мг_кг,0.0462,0.6529,0.0462
Blue_w5_range,Zn_мг_кг,0.0510,0.6197,0.0510
