feature,element,pearson_r,p_value,abs_r
Red_glcm_homogeneity_std,Fe_мг_кг,0.0933,0.3634,0.0933
Red_glcm_homogeneity_std,Mn_мг_кг,0.0821,0.4242,0.0821
Red_glcm_homogeneity_std,Cu_мг_кг,-0.0098,0.9243,0.0098
Red_glcm_homogeneity_std,Zn_мг_кг,-0.0782,0.4465,0.0782
Red_glcm_homogeneity_std,Co_мг_кг,0.0513,0.7348,0.0513
Red_glcm_energy_mean,N_%,-0.1787,0.0799,0.1787
Red_glcm_energy_mean,P_%,-0.0515,0.6164,0.0515
Red_glcm_energy_mean,K_%,-0.0850,0.4077,0.0850
Red_glcm_energy_mean,Ca_%,0.1557,0.1277,0.1557
Red_glcm_energy_mean,Mg_%,0.0503,0.6247,0.0503
Red_glcm_energy_mean,S_%,-0.0619,0.5469,0.0619
Red_glcm_energy_mean,Нитраты_мг_кг,-0.0389,0.7066,0.0389
Red_glcm_energy_mean,Fe_мг_кг,-0.2339,0.0211,0.2339
Red_glcm_energy_mean,Mn_мг_кг,-0.0338,0.7425,0.0338
Red_glcm_energy_mean,Cu_мг_кг,-0.0176,0.8645,0.0176
Red_glcm_energy_mean,Zn_мг_кг,-0.0538,0.6010,0.0538
Red_glcm_energy_mean,Co_мг_кг,-0.1002,0.5075,0.1002
Red_glcm_energy_std,N_%,-0.2239,0.0275,0.2239
Red_glcm_energy_std,P_%,-0.0894,0.3837,0.0894
Red_glcm_energy_std,K_%,-0.1583,0.1215,0.1583
Red_glcm_energy_std,Ca_%,-0.0301,0.7698,0.0301
Red_glcm_energy_std,Mg_%,-0.0997,0.3312,0.0997
Red_glcm_energy_std,S_%,-0.2427,0.0166,0.2427
Red_glcm_energy_std,Нитраты_мг_кг,-0.2137,0.0365,0.2137
Red_glcm_energy_std,Fe_мг_кг,-0.1052,0.3051,0.1052
Red_glcm_energy_std,Mn_мг_кг,-0.0017,0.9871,0.0017
Red_glcm_energy_std,Cu_мг_кг,-0.1725,0.0910,0.1725
Red_glcm_energy_std,Zn_мг_кг,-0.3462,0.0005,0.3462
Red_glcm_energy_std,Co_мг_кг,-0.1616,0.2833,0.1616
Red_glcm_correlation_mean,N_%,0.1591,0.1196,0.1591
Red_glcm_correlation_mean,P_%,0.0961,0.3488,0.0961
Red_glcm_correlation_mean,K_%,0.1473,0.1499,0.1473
Red_glcm_correlation_mean,Ca_%,-0.2341,0.0210,0.2341
Red_glcm_correlation_mean,Mg_%,-0.0973,0.3429,0.0973
Red_glcm_correlation_mean,S_%,0.0816,0.4267,0.0816
Red_glcm_correlation_mean,Нитраты_мг_кг,0.0284,0.7833,0.0284
Red_glcm_correlation_mean,Fe_мг_кг,0.0694,0.4993,0.0694
Red_glcm_correlation_mean,Mn_мг_кг,-0.1848,0.0700,0.1848
Red_glcm_correlation_mean,Cu_мг_кг,0.1571,0.1244,0.1571
Red_glcm_correlation_mean,Zn_мг_кг,0.1648,0.1068,0.1648
Red_glcm_correlation_mean,Co_мг_кг,0.0473,0.7550,0.0473
Red_glcm_correlation_std,N_%,-0.2866,0.0044,0.2866
Red_glcm_correlation_std,P_%,-0.2073,0.0416,0.2073
Red_glcm_correlation_std,K_%,-0.2180,0.0320,0.2180
Red_glcm_correlation_std,Ca_%,-0.0041,0.9683,0.0041
Red_glcm_correlation_std,Mg_%,-0.0219,0.8317,0.0219
Red_glcm_correlation_std,S_%,-0.2505,0.0133,0.2505
Red_glcm_correlation_std,Нитраты_мг_кг,-0.1767,0.0851,0.1767
Red_glcm_correlation_std,Fe_мг_кг,-0.1250,0.2224,0.1250
Red_glcm_correlation_std,Mn_мг_кг,0.1788,0.0797,0.1788
Red_glcm_correlation_std,Cu_мг_кг,-0.1467,0.1516,0.1467
Red_glcm_correlation_std,Zn_мг_кг,-0.2568,0.0111,0.2568
Red_glcm_correlation_std,Co_мг_кг,0.0055,0.9711,0.0055
Red_glcm_ASM_mean,N_%,-0.1237,0.2273,0.1237
Red_glcm_ASM_mean,P_%,-0.0344,0.7383,0.0344
Red_glcm_ASM_mean,K_%,-0.0404,0.6944,0.0404
Red_glcm_ASM_mean,Ca_%,0.1512,0.1394,0.1512
Red_glcm_ASM_mean,Mg_%,0.0694,0.4996,0.0694
Red_glcm_ASM_mean,S_%,-0.0217,0.8327,0.0217
Red_glcm_ASM_mean,Нитраты_мг_кг,0.0057,0.9559,0.0057
Red_glcm_ASM_mean,Fe_мг_кг,-0.2097,0.0393,0.2097
Red_glcm_ASM_mean,Mn_мг_кг,-0.0176,0.8638,0.0176
Red_glcm_ASM_mean,Cu_мг_кг,0.0237,0.8175,0.0237
Red_glcm_ASM_mean,Zn_мг_кг,0.0422,0.6817,0.0422
Red_glcm_ASM_mean,Co_мг_кг,-0.0911,0.5471,0.0911
Red_glcm_ASM_std,N_%,-0.2948,0.0034,0.2948
Red_glcm_ASM_std,P_%,-0.1140,0.2664,0.1140
Red_glcm_ASM_std,K_%,-0.2110,0.0380,0.2110
Red_glcm_ASM_std,Ca_%,0.0658,0.5219,0.0658
Red_glcm_ASM_std,Mg_%,-0.0368,0.7203,0.0368
Red_glcm_ASM_std,S_%,-0.2398,0.0180,0.2398
Red_glcm_ASM_std,Нитраты_мг_кг,-0.2204,0.0310,0.2204
Red_glcm_ASM_std,Fe_мг_кг,-0.2014,0.0479,0.2014
Red_glcm_ASM_std,Mn_мг_кг,-0.0374,0.7159,0.0374
Red_glcm_ASM_std,Cu_мг_кг,-0.1886,0.0643,0.1886
Red_glcm_ASM_std,Zn_мг_кг,-0.3737,0.0002,0.3737
Red_glcm_ASM_std,Co_мг_кг,-0.1391,0.3565,0.1391
Red_lbp_bin0,N_%,-0.2402,0.0178,0.2402
Red_lbp_bin0,P_%,-0.2447,0.0157,0.2447
Red_lbp_bin0,K_%,-0.2345,0.0208,0.2345
Red_lbp_bin0,Ca_%,-0.0639,0.5343,0.0639
Red_lbp_bin0,Mg_%,0.0168,0.8701,0.0168
Red_lbp_bin0,S_%,-0.2108,0.0382,0.2108
Red_lbp_bin0,Нитраты_мг_кг,-0.1939,0.0584,0.1939
Red_lbp_bin0,Fe_мг_кг,0.0578,0.5737,0.0578
Red_lbp_bin0,Mn_мг_кг,0.2413,0.0173,0.2413
Red_lbp_bin0,Cu_мг_кг,-0.2506,0.0133,0.2506
Red_lbp_bin0,Zn_мг_кг,-0.2850,0.0047,0.2850
Red_lbp_bin0,Co_мг_кг,-0.0597,0.6937,0.0597
Red_lbp_bin1,N_%,0.2365,0.0197,0.2365
Red_lbp_bin1,P_%,0.2292,0.0239,0.2292
Red_lbp_bin1,K_%,0.1887,0.0641,0.1887
Red_lbp_bin1,Ca_%,0.0165,0.8724,0.0165
Red_lbp_bin1,Mg_%,-0.1109,0.2795,0.1109
Red_lbp_bin1,S_%,0.1512,0.1394,0.1512
Red_lbp_bin1,Нитраты_мг_кг,0.2717,0.0074,0.2717
Red_lbp_bin1,Fe_мг_кг,0.0339,0.7419,0.0339
Red_lbp_bin1,Mn_мг_кг,-0.0319,0.7564,0.0319
Red_lbp_bin1,Cu_мг_кг,0.2629,0.0093,0.2629
Red_lbp_bin1,Zn_мг_кг,0.2767,0.0061,0.2767
Red_lbp_bin1,Co_мг_кг,0.2484,0.0960,0.2484
Red_lbp_bin2,N_%,0.2935,0.0035,0.2935
Red_lbp_bin2,P_%,0.2788,0.0057,0.2788
Red_lbp_bin2,K_%,0.1923,0.0592,0.1923
Red_lbp_bin2,Ca_%,0.1020,0.3202,0.1020
Red_lbp_bin2,Mg_%,0.0277,0.7880,0.0277
Red_lbp_bin2,S_%,0.2614,0.0097,0.2614
Red_lbp_bin2,Нитраты_мг_кг,0.1795,0.0801,0.1795
Red_lbp_bin2,Fe_мг_кг,0.0159,0.8771,0.0159
Red_lbp_bin2,Mn_мг_кг,-0.1394,0.1733,0.1394
Red_lbp_bin2,Cu_мг_кг,0.2544,0.0119,0.2544
Red_lbp_bin2,Zn_мг_кг,0.2907,0.0039,0.2907
Red_lbp_bin2,Co_мг_кг,-0.0040,0.9791,0.0040
Red_lbp_bin3,N_%,-0.0375,0.7150,0.0375
Red_lbp_bin3,P_%,0.0640,0.5337,0.0640
Red_lbp_bin3,K_%,0.0135,0.8958,0.0135
Red_lbp_bin3,Ca_%,-0.0027,0.9791,0.0027
Red_lbp_bin3,Mg_%,0.0306,0.7661,0.0306
Red_lbp_bin3,S_%,-0.0493,0.6315,0.0493
Red_lbp_bin3,Нитраты_мг_кг,-0.1044,0.3113,0.1044
Red_lbp_bin3,Fe_мг_кг,-0.1217,0.2349,0.1217
Red_lbp_bin3,Mn_мг_кг,-0.1933,0.0578,0.1933
Red_lbp_bin3,Cu_мг_кг,0.1482,0.1475,0.1482
Red_lbp_bin3,Zn_мг_кг,0.0333,0.7464,0.0333
Red_lbp_bin3,Co_мг_кг,0.0139,0.9271,0.0139
Red_lbp_bin4,N_%,0.2562,0.0113,0.2562
Red_lbp_bin4,P_%,0.3048,0.0024,0.3048
Red_lbp_bin4,K_%,0.2051,0.0438,0.2051
Red_lbp_bin4,Ca_%,-0.0374,0.7160,0.0374
Red_lbp_bin4,Mg_%,-0.0405,0.6934,0.0405
Red_lbp_bin4,S_%,0.1862,0.0678,0.1862
Red_lbp_bin4,Нитраты_мг_кг,0.1869,0.0683,0.1869
Red_lbp_bin4,Fe_мг_кг,-0.0075,0.9420,0.0075
Red_lbp_bin4,Mn_мг_кг,-0.2206,0.0299,0.2206
Red_lbp_bin4,Cu_мг_кг,0.2714,0.0072,0.2714
Red_lbp_bin4,Zn_мг_кг,0.2737,0.0067,0.2737
Red_lbp_bin4,Co_мг_кг,0.0541,0.7210,0.0541
Red_lbp_bin5,N_%,0.2153,0.0342,0.2153
Red_lbp_bin5,P_%,0.1867,0.0670,0.1867
Red_lbp_bin5,K_%,0.1702,0.0955,0.1702
Red_lbp_bin5,Ca_%,-0.1226,0.2315,0.1226
Red_lbp_bin5,Mg_%,-0.1091,0.2872,0.1091
Red_lbp_bin5,S_%,0.1759,0.0848,0.1759
Red_lbp_bin5,Нитраты_мг_кг,0.1387,0.1779,0.1387
Red_lbp_bin5,Fe_мг_кг,0.3205,0.0014,0.3205
Red_lbp_bin5,Mn_мг_кг,0.0706,0.4922,0.0706
Red_lbp_bin5,Cu_мг_кг,-0.0473,0.6453,0.0473
Red_lbp_bin5,Zn_мг_кг,0.1400,0.1714,0.1400
Red_lbp_bin5,Co_мг_кг,-0.0851,0.5738,0.0851
Red_lbp_bin6,N_%,-0.3325,0.0009,0.3325
Red_lbp_bin6,P_%,-0.2805,0.0054,0.2805
Red_lbp_bin6,K_%,-0.2354,0.0203,0.2354
Red_lbp_bin6,Ca_%,0.0081,0.9372,0.0081
Red_lbp_bin6,Mg_%,0.0374,0.7163,0.0374
Red_lbp_bin6,S_%,-0.2836,0.0049,0.2836
Red_lbp_bin6,Нитраты_мг_кг,-0.2617,0.0100,0.2617
Red_lbp_bin6,Fe_мг_кг,-0.1286,0.2095,0.1286
Red_lbp_bin6,Mn_мг_кг,0.1441,0.1592,0.1441
Red_lbp_bin6,Cu_мг_кг,-0.1883,0.0647,0.1883
Red_lbp_bin6,Zn_мг_кг,-0.3092,0.0021,0.3092
Red_lbp_bin6,Co_мг_кг,-0.0897,0.5533,0.0897
Red_lbp_bin7,N_%,-0.1942,0.0567,0.1942
Red_lbp_bin7,P_%,-0.2910,0.0038,0.2910
Red_lbp_bin7,K_%,-0.1551,0.1294,0.1551
Red_lbp_bin7,Ca_%,0.0323,0.7537,0.0323
Red_lbp_bin7,Mg_%,0.0363,0.7241,0.0363
Red_lbp_bin7,S_%,-0.1192,0.2450,0.1192
Red_lbp_bin7,Нитраты_мг_кг,-0.0813,0.4308,0.0813
Red_lbp_bin7,Fe_мг_кг,-0.0094,0.9269,0.0094
Red_lbp_bin7,Mn_мг_кг,0.1708,0.0943,0.1708
Red_lbp_bin7,Cu_мг_кг,-0.2851,0.0047,0.2851
Red_lbp_bin7,Zn_мг_кг,-0.2300,0.0234,0.2300
Red_lbp_bin7,Co_мг_кг,-0.0387,0.7986,0.0387
NIR_glcm_contrast_mean,N_%,-0.1842,0.0708,0.1842
NIR_glcm_contrast_mean,P_%,0.1311,0.2004,0.1311
NIR_glcm_contrast_mean,K_%,0.0280,0.7856,0.0280
NIR_glcm_contrast_mean,Ca_%,0.1020,0.3201,0.1020
NIR_glcm_contrast_mean,Mg_%,-0.0434,0.6732,0.0434
NIR_glcm_contrast_mean,S_%,-0.0473,0.6458,0.0473
NIR_glcm_contrast_mean,Нитраты_мг_кг,0.0582,0.5732,0.0582
NIR_glcm_contrast_mean,Fe_мг_кг,-0.1438,0.1600,0.1438
NIR_glcm_contrast_mean,Mn_мг_кг,-0.0866,0.3992,0.0866
NIR_glcm_contrast_mean,Cu_мг_кг,-0.1301,0.2040,0.1301
NIR_glcm_contrast_mean,Zn_мг_кг,-0.0856,0.4046,0.0856
NIR_glcm_contrast_mean,Co_мг_кг,-0.1364,0.3661,0.1364
NIR_glcm_contrast_std,N_%,-0.2488,0.0140,0.2488
NIR_glcm_contrast_std,P_%,0.0706,0.4918,0.0706
NIR_glcm_contrast_std,K_%,-0.0380,0.7117,0.0380
NIR_glcm_contrast_std,Ca_%,0.0817,0.4263,0.0817
NIR_glcm_contrast_std,Mg_%,-0.0154,0.8807,0.0154
NIR_glcm_contrast_std,S_%,-0.1052,0.3052,0.1052
NIR_glcm_contrast_std,Нитраты_мг_кг,-0.0119,0.9085,0.0119
NIR_glcm_contrast_std,Fe_мг_кг,-0.1832,0.0725,0.1832
NIR_glcm_contrast_std,Mn_мг_кг,-0.0597,0.5613,0.0597
NIR_glcm_contrast_std,Cu_мг_кг,-0.1467,0.1517,0.1467
NIR_glcm_contrast_std,Zn_мг_кг,-0.1258,0.2197,0.1258
NIR_glcm_contrast_std,Co_мг_кг,-0.1008,0.5052,0.1008
NIR_glcm_dissimilarity_mean,N_%,-0.1461,0.1533,0.1461
NIR_glcm_dissimilarity_mean,P_%,0.1436,0.1605,0.1436
NIR_glcm_dissimilarity_mean,K_%,0.0318,0.7571,0.0318
NIR_glcm_dissimilarity_mean,Ca_%,0.0646,0.5293,0.0646
NIR_glcm_dissimilarity_mean,Mg_%,-0.0644,0.5312,0.0644
NIR_glcm_dissimilarity_mean,S_%,-0.0105,0.9187,0.0105
NIR_glcm_dissimilarity_mean,Нитраты_мг_кг,0.0720,0.4858,0.0720
NIR_glcm_dissimilarity_mean,Fe_мг_кг,-0.1354,0.1861,0.1354
NIR_glcm_dissimilarity_mean,Mn_мг_кг,-0.0753,0.4635,0.0753
NIR_glcm_dissimilarity_mean,Cu_мг_кг,-0.1416,0.1664,0.1416
NIR_glcm_dissimilarity_mean,Zn_мг_кг,-0.0664,0.5183,0.0664
NIR_glcm_dissimilarity_mean,Co_мг_кг,-0.2229,0.1365,0.2229
NIR_glcm_dissimilarity_std,N_%,-0.2648,0.0088,0.2648
NIR_glcm_dissimilarity_std,P_%,0.0352,0.7324,0.0352
NIR_glcm_dissimilarity_std,K_%,-0.0763,0.4574,0.0763
NIR_glcm_dissimilarity_std,Ca_%,0.0257,0.8024,0.0257
NIR_glcm_dissimilarity_std,Mg_%,-0.0232,0.8212,0.0232
NIR_glcm_dissimilarity_std,S_%,-0.1159,0.2582,0.1159
NIR_glcm_dissimilarity_std,Нитраты_мг_кг,-0.0492,0.6343,0.0492
NIR_glcm_dissimilarity_std,Fe_мг_кг,-0.2034,0.0457,0.2034
NIR_glcm_dissimilarity_std,Mn_мг_кг,-0.0137,0.8941,0.0137
NIR_glcm_dissimilarity_std,Cu_мг_кг,-0.1713,0.0935,0.1713
NIR_glcm_dissimilarity_std,Zn_мг_кг,-0.1451,0.1561,0.1451
NIR_glcm_dissimilarity_std,Co_мг_кг,-0.1355,0.3692,0.1355
NIR_glcm_homogeneity_mean,N_%,0.1108,0.2799,0.1108
NIR_glcm_homogeneity_mean,P_%,-0.1460,0.1537,0.1460
NIR_glcm_homogeneity_mean,K_%,-0.0380,0.7117,0.0380
NIR_glcm_homogeneity_mean,Ca_%,-0.0348,0.7350,0.0348
NIR_glcm_homogeneity_mean,Mg_%,0.0768,0.4549,0.0768
NIR_glcm_homogeneity_mean,S_%,-0.0151,0.8832,0.0151
NIR_glcm_homogeneity_mean,Нитраты_мг_кг,-0.0772,0.4548,0.0772
NIR_glcm_homogeneity_mean,Fe_мг_кг,0.1127,0.2717,0.1127
NIR_glcm_homogeneity_mean,Mn_мг_кг,0.0661,0.5197,0.0661
NIR_glcm_homogeneity_mean,Cu_мг_кг,0.1350,0.1872,0.1350
NIR_glcm_homogeneity_mean,Zn_мг_кг,0.0486,0.6366,0.0486
NIR_glcm_homogeneity_mean,Co_мг_кг,0.2813,0.0583,0.2813
NIR_glcm_homogeneity_std,N_%,-0.2462,0.0150,0.2462
NIR_glcm_homogeneity_std,P_%,-0.0300,0.7704,0.0300
NIR_glcm_homogeneity_std,K_%,-0.1094,0.2861,0.1094
NIR_glcm_homogeneity_std,Ca_%,-0.0591,0.5654,0.0591
NIR_glcm_homogeneity_std,Mg_%,-0.0225,0.8272,0.0225
NIR_glcm_homogeneity_std,S_%,-0.1157,0.2593,0.1157
NIR_glcm_homogeneity_std,Нитраты_мг_кг,-0.1153,0.2631,0.1153
NIR_glcm_homogeneity_std,Fe_мг_кг,-0.1651,0.1060,0.1651
NIR_glcm_homogeneity_std,Mn_мг_кг,0.0531,0.6055,0.0531
NIR_glcm_homogeneity_std,Cu_мг_кг,-0.1709,0.0943,0.1709
NIR_glcm_homogeneity_std,Zn_мг_кг,-0.1624,0.1121,0.1624
NIR_glcm_homogeneity_std,Co_мг_кг,-0.1249,0.4082,0.1249
NIR_glcm_energy_mean,N_%,-0.0165,0.8725,0.0165
NIR_glcm_energy_mean,P_%,-0.1866,0.0673,0.1866
NIR_glcm_energy_mean,K_%,-0.1040,0.3109,0.1040
NIR_glcm_energy_mean,Ca_%,0.0006,0.9950,0.0006
NIR_glcm_energy_mean,Mg_%,0.0844,0.4109,0.0844
NIR_glcm_energy_mean,S_%,-0.1110,0.2791,0.1110
NIR_glcm_energy_mean,Нитраты_мг_кг,-0.1178,0.2532,0.1178
NIR_glcm_energy_mean,Fe_мг_кг,0.0435,0.6720,0.0435
NIR_glcm_energy_mean,Mn_мг_кг,0.0777,0.4496,0.0777
NIR_glcm_energy_mean,Cu_мг_кг,0.0089,0.9310,0.0089
NIR_glcm_energy_mean,Zn_мг_кг,-0.0659,0.5215,0.0659
NIR_glcm_energy_mean,Co_мг_кг,0.3311,0.0246,0.3311
NIR_glcm_energy_std,N_%,0.0457,0.6570,0.0457
NIR_glcm_energy_std,P_%,-0.0379,0.7126,0.0379
NIR_glcm_energy_std,K_%,-0.0019,0.9853,0.0019
NIR_glcm_energy_std,Ca_%,0.0072,0.9444,0.0072
NIR_glcm_energy_std,Mg_%,0.0505,0.6231,0.0505
NIR_glcm_energy_std,S_%,0.0321,0.7552,0.0321
NIR_glcm_energy_std,Нитраты_мг_кг,-0.1197,0.2453,0.1197
NIR_glcm_energy_std,Fe_мг_кг,-0.0210,0.8379,0.0210
NIR_glcm_energy_std,Mn_мг_кг,0.0382,0.7100,0.0382
NIR_glcm_energy_std,Cu_мг_кг,0.0386,0.7072,0.0386
NIR_glcm_energy_std,Zn_мг_кг,-0.0073,0.9433,0.0073
NIR_glcm_energy_std,Co_мг_кг,0.1044,0.4901,0.1044
NIR_glcm_correlation_mean,N_%,0.1546,0.1305,0.1546
NIR_glcm_correlation_mean,P_%,0.1956,0.0548,0.1956
NIR_glcm_correlation_mean,K_%,0.2576,0.0108,0.2576
NIR_glcm_correlation_mean,Ca_%,-0.0480,0.6408,0.0480
NIR_glcm_correlation_mean,Mg_%,-0.1972,0.0529,0.1972
NIR_glcm_correlation_mean,S_%,0.1114,0.2774,0.1114
NIR_glcm_correlation_mean,Нитраты_мг_кг,0.1429,0.1650,0.1429
NIR_glcm_correlation_mean,Fe_мг_кг,0.0139,0.8925,0.0139
NIR_glcm_correlation_mean,Mn_мг_кг,-0.1710,0.0939,0.1710
NIR_glcm_correlation_mean,Cu_мг_кг,0.3037,0.0025,0.3037
NIR_glcm_correlation_mean,Zn_мг_кг,0.2779,0.0058,0.2779
NIR_glcm_correlation_mean,Co_мг_кг,-0.0779,0.6068,0.0779
NIR_glcm_correlation_std,N_%,-0.3065,0.0023,0.3065
NIR_glcm_correlation_std,P_%,-0.2167,0.0330,0.2167
NIR_glcm_correlation_std,K_%,-0.3050,0.0024,0.3050
NIR_glcm_correlation_std,Ca_%,0.0153,0.8818,0.0153
NIR_glcm_correlation_std,Mg_%,0.1502,0.1419,0.1502
NIR_glcm_correlation_std,S_%,-0.2107,0.0383,0.2107
NIR_glcm_correlation_std,Нитраты_мг_кг,-0.2172,0.0335,0.2172
NIR_glcm_correlation_std,Fe_мг_кг,-0.0999,0.3300,0.0999
NIR_glcm_correlation_std,Mn_мг_кг,0.1901,0.0622,0.1901
NIR_glcm_correlation_std,Cu_мг_кг,-0.3491,0.0005,0.3491
NIR_glcm_correlation_std,Zn_мг_кг,-0.3456,0.0005,0.3456
NIR_glcm_correlation_std,Co_мг_кг,-0.0162,0.9150,0.0162
NIR_glcm_ASM_mean,N_%,-0.0414,0.6874,0.0414
NIR_glcm_ASM_mean,P_%,-0.1358,0.1849,0.1358
NIR_glcm_ASM_mean,K_%,-0.0814,0.4281,0.0814
NIR_glcm_ASM_mean,Ca_%,0.0159,0.8775,0.0159
NIR_glcm_ASM_mean,Mg_%,0.0412,0.6888,0.0412
NIR_glcm_ASM_mean,S_%,-0.1290,0.2080,0.1290
NIR_glcm_ASM_mean,Нитраты_мг_кг,-0.1086,0.2923,0.1086
NIR_glcm_ASM_mean,Fe_мг_кг,0.0251,0.8074,0.0251
NIR_glcm_ASM_mean,Mn_мг_кг,0.0667,0.5160,0.0667
NIR_glcm_ASM_mean,Cu_мг_кг,0.0068,0.9474,0.0068
NIR_glcm_ASM_mean,Zn_мг_кг,-0.0537,0.6012,0.0537
NIR_glcm_ASM_mean,Co_мг_кг,0.3549,0.0155,0.3549
NIR_glcm_ASM_std,N_%,0.0568,0.5803,0.0568
NIR_glcm_ASM_std,P_%,-0.1130,0.2704,0.1130
NIR_glcm_ASM_std,K_%,-0.0274,0.7900,0.0274
NIR_glcm_ASM_std,Ca_%,0.0590,0.5662,0.0590
NIR_glcm_ASM_std,Mg_%,0.0981,0.3390,0.0981
NIR_glcm_ASM_std,S_%,0.0151,0.8830,0.0151
NIR_glcm_ASM_std,Нитраты_мг_кг,-0.0962,0.3512,0.0962
NIR_glcm_ASM_std,Fe_мг_кг,-0.0127,0.9018,0.0127
