feature,element,pearson_r,p_value,abs_r
Red_glcm_dissimilarity_std,Cu_мг_кг,-0.2501,0.0135,0.2501
Red_glcm_dissimilarity_std,Zn_мг_кг,-0.2387,0.0168,0.2387
Red_glcm_dissimilarity_std,Co_мг_кг,-0.1678,0.1962,0.1678
Red_glcm_homogeneity_mean,N_%,-0.0984,0.3302,0.0984
Red_glcm_homogeneity_mean,P_%,-0.0412,0.6841,0.0412
Red_glcm_homogeneity_mean,K_%,-0.0168,0.8684,0.0168
Red_glcm_homogeneity_mean,Ca_%,-0.2678,0.0071,0.2678
Red_glcm_homogeneity_mean,Mg_%,0.1391,0.1675,0.1391
Red_glcm_homogeneity_mean,S_%,-0.0500,0.6212,0.0500
Red_glcm_homogeneity_mean,Нитраты_мг_кг,-0.0336,0.7398,0.0336
Red_glcm_homogeneity_mean,Fe_мг_кг,-0.0754,0.4557,0.0754
Red_glcm_homogeneity_mean,Mn_мг_кг,0.1589,0.1144,0.1589
Red_glcm_homogeneity_mean,Cu_мг_кг,0.2234,0.0278,0.2234
Red_glcm_homogeneity_mean,Zn_мг_кг,0.1971,0.0494,0.1971
Red_glcm_homogeneity_mean,Co_мг_кг,0.1219,0.3494,0.1219
Red_glcm_homogeneity_std,N_%,-0.1254,0.2136,0.1254
Red_glcm_homogeneity_std,P_%,-0.0310,0.7592,0.0310
Red_glcm_homogeneity_std,K_%,-0.1032,0.3068,0.1032
Red_glcm_homogeneity_std,Ca_%,0.1733,0.0846,0.1733
Red_glcm_homogeneity_std,Mg_%,-0.1415,0.1602,0.1415
Red_glcm_homogeneity_std,S_%,-0.1027,0.3095,0.1027
Red_glcm_homogeneity_std,Нитраты_мг_кг,-0.0943,0.3509,0.0943
Red_glcm_homogeneity_std,Fe_мг_кг,-0.0255,0.8012,0.0255
Red_glcm_homogeneity_std,Mn_мг_кг,-0.1620,0.1073,0.1620
Red_glcm_homogeneity_std,Cu_мг_кг,-0.2412,0.0173,0.2412
Red_glcm_homogeneity_std,Zn_мг_кг,-0.2355,0.0183,0.2355
Red_glcm_homogeneity_std,Co_мг_кг,-0.2216,0.0860,0.2216
Red_glcm_energy_mean,N_%,-0.1245,0.2170,0.1245
Red_glcm_energy_mean,P_%,-0.0769,0.4472,0.0769
Red_glcm_energy_mean,K_%,-0.0291,0.7737,0.0291
Red_glcm_energy_mean,Ca_%,-0.2594,0.0092,0.2594
Red_glcm_energy_mean,Mg_%,0.1491,0.1388,0.1491
Red_glcm_energy_mean,S_%,-0.0178,0.8603,0.0178
Red_glcm_energy_mean,Нитраты_мг_кг,-0.0678,0.5026,0.0678
Red_glcm_energy_mean,Fe_мг_кг,-0.0566,0.5759,0.0566
Red_glcm_energy_mean,Mn_мг_кг,0.2021,0.0438,0.2021
Red_glcm_energy_mean,Cu_мг_кг,0.2349,0.0206,0.2349
Red_glcm_energy_mean,Zn_мг_кг,0.2133,0.0331,0.2133
Red_glcm_energy_mean,Co_мг_кг,0.1979,0.1262,0.1979
Red_glcm_energy_std,N_%,-0.3300,0.0008,0.3300
Red_glcm_energy_std,P_%,-0.1414,0.1606,0.1414
Red_glcm_energy_std,K_%,-0.2410,0.0157,0.2410
Red_glcm_energy_std,Ca_%,-0.1245,0.2170,0.1245
Red_glcm_energy_std,Mg_%,-0.0267,0.7918,0.0267
Red_glcm_energy_std,S_%,-0.3380,0.0006,0.3380
Red_glcm_energy_std,Нитраты_мг_кг,-0.2237,0.0253,0.2237
Red_glcm_energy_std,Fe_мг_кг,-0.1177,0.2434,0.1177
Red_glcm_energy_std,Mn_мг_кг,-0.0534,0.5976,0.0534
Red_glcm_energy_std,Cu_мг_кг,-0.0826,0.4212,0.0826
Red_glcm_energy_std,Zn_мг_кг,-0.1077,0.2862,0.1077
Red_glcm_energy_std,Co_мг_кг,-0.2062,0.1109,0.2062
Red_glcm_correlation_mean,N_%,0.1592,0.1136,0.1592
Red_glcm_correlation_mean,P_%,0.2106,0.0355,0.2106
Red_glcm_correlation_mean,K_%,0.1922,0.0554,0.1922
Red_glcm_correlation_mean,Ca_%,0.2360,0.0181,0.2360
Red_glcm_correlation_mean,Mg_%,-0.1501,0.1362,0.1501
Red_glcm_correlation_mean,S_%,0.0793,0.4332,0.0793
Red_glcm_correlation_mean,Нитраты_мг_кг,0.1818,0.0702,0.1818
Red_glcm_correlation_mean,Fe_мг_кг,-0.1187,0.2397,0.1187
Red_glcm_correlation_mean,Mn_мг_кг,-0.2244,0.0248,0.2244
Red_glcm_correlation_mean,Cu_мг_кг,-0.1462,0.1532,0.1462
Red_glcm_correlation_mean,Zn_мг_кг,-0.1321,0.1902,0.1321
Red_glcm_correlation_mean,Co_мг_кг,-0.0029,0.9823,0.0029
Red_glcm_correlation_std,N_%,-0.3698,0.0002,0.3698
Red_glcm_correlation_std,P_%,-0.2731,0.0060,0.2731
Red_glcm_correlation_std,K_%,-0.2724,0.0061,0.2724
Red_glcm_correlation_std,Ca_%,-0.1181,0.2417,0.1181
Red_glcm_correlation_std,Mg_%,0.0089,0.9302,0.0089
Red_glcm_correlation_std,S_%,-0.2167,0.0304,0.2167
Red_glcm_correlation_std,Нитраты_мг_кг,-0.2791,0.0049,0.2791
Red_glcm_correlation_std,Fe_мг_кг,0.0386,0.7031,0.0386
Red_glcm_correlation_std,Mn_мг_кг,0.0843,0.4044,0.0843
Red_glcm_correlation_std,Cu_мг_кг,-0.0382,0.7105,0.0382
Red_glcm_correlation_std,Zn_мг_кг,-0.0594,0.5571,0.0594
Red_glcm_correlation_std,Co_мг_кг,-0.1461,0.2613,0.1461
Red_glcm_ASM_mean,N_%,-0.0727,0.4724,0.0727
Red_glcm_ASM_mean,P_%,-0.0673,0.5062,0.0673
Red_glcm_ASM_mean,K_%,0.0034,0.9729,0.0034
Red_glcm_ASM_mean,Ca_%,-0.2217,0.0266,0.2217
Red_glcm_ASM_mean,Mg_%,0.1284,0.2030,0.1284
Red_glcm_ASM_mean,S_%,0.0350,0.7297,0.0350
Red_glcm_ASM_mean,Нитраты_мг_кг,-0.0230,0.8204,0.0230
Red_glcm_ASM_mean,Fe_мг_кг,-0.0604,0.5505,0.0604
Red_glcm_ASM_mean,Mn_мг_кг,0.1973,0.0491,0.1973
Red_glcm_ASM_mean,Cu_мг_кг,0.2173,0.0325,0.2173
Red_glcm_ASM_mean,Zn_мг_кг,0.2060,0.0398,0.2060
Red_glcm_ASM_mean,Co_мг_кг,0.2314,0.0727,0.2314
Red_glcm_ASM_std,N_%,-0.3334,0.0007,0.3334
Red_glcm_ASM_std,P_%,-0.1646,0.1018,0.1646
Red_glcm_ASM_std,K_%,-0.2268,0.0233,0.2268
Red_glcm_ASM_std,Ca_%,-0.2543,0.0107,0.2543
Red_glcm_ASM_std,Mg_%,0.0919,0.3634,0.0919
Red_glcm_ASM_std,S_%,-0.2951,0.0029,0.2951
Red_glcm_ASM_std,Нитраты_мг_кг,-0.2384,0.0169,0.2384
Red_glcm_ASM_std,Fe_мг_кг,-0.0912,0.3666,0.0912
Red_glcm_ASM_std,Mn_мг_кг,0.0796,0.4310,0.0796
Red_glcm_ASM_std,Cu_мг_кг,0.0931,0.3642,0.0931
Red_glcm_ASM_std,Zn_мг_кг,0.0498,0.6230,0.0498
Red_glcm_ASM_std,Co_мг_кг,0.0013,0.9921,0.0013
Red_lbp_bin0,N_%,-0.1873,0.0621,0.1873
Red_lbp_bin0,P_%,-0.2350,0.0186,0.2350
Red_lbp_bin0,K_%,-0.2948,0.0029,0.2948
Red_lbp_bin0,Ca_%,-0.0401,0.6923,0.0401
Red_lbp_bin0,Mg_%,0.0593,0.5579,0.0593
Red_lbp_bin0,S_%,-0.2102,0.0358,0.2102
Red_lbp_bin0,Нитраты_мг_кг,-0.3029,0.0022,0.3029
Red_lbp_bin0,Fe_мг_кг,0.1904,0.0578,0.1904
Red_lbp_bin0,Mn_мг_кг,0.0749,0.4590,0.0749
Red_lbp_bin0,Cu_мг_кг,-0.0301,0.7696,0.0301
Red_lbp_bin0,Zn_мг_кг,-0.1059,0.2945,0.1059
Red_lbp_bin0,Co_мг_кг,-0.1456,0.2628,0.1456
Red_lbp_bin1,N_%,0.0489,0.6292,0.0489
Red_lbp_bin1,P_%,0.1123,0.2661,0.1123
Red_lbp_bin1,K_%,0.1987,0.0475,0.1987
Red_lbp_bin1,Ca_%,0.0298,0.7688,0.0298
Red_lbp_bin1,Mg_%,-0.1273,0.2070,0.1273
Red_lbp_bin1,S_%,0.1711,0.0887,0.1711
Red_lbp_bin1,Нитраты_мг_кг,0.2057,0.0401,0.2057
Red_lbp_bin1,Fe_мг_кг,-0.1213,0.2291,0.1213
Red_lbp_bin1,Mn_мг_кг,-0.0161,0.8736,0.0161
Red_lbp_bin1,Cu_мг_кг,0.0493,0.6317,0.0493
Red_lbp_bin1,Zn_мг_кг,0.0613,0.5445,0.0613
Red_lbp_bin1,Co_мг_кг,0.2135,0.0984,0.2135
Red_lbp_bin2,N_%,0.2727,0.0061,0.2727
Red_lbp_bin2,P_%,0.3019,0.0023,0.3019
Red_lbp_bin2,K_%,0.2938,0.0030,0.2938
Red_lbp_bin2,Ca_%,0.0538,0.5950,0.0538
Red_lbp_bin2,Mg_%,-0.0672,0.5064,0.0672
Red_lbp_bin2,S_%,0.2987,0.0025,0.2987
Red_lbp_bin2,Нитраты_мг_кг,0.2899,0.0034,0.2899
Red_lbp_bin2,Fe_мг_кг,-0.0824,0.4149,0.0824
Red_lbp_bin2,Mn_мг_кг,-0.0664,0.5115,0.0664
Red_lbp_bin2,Cu_мг_кг,0.0136,0.8951,0.0136
Red_lbp_bin2,Zn_мг_кг,0.0720,0.4766,0.0720
Red_lbp_bin2,Co_мг_кг,0.1591,0.2206,0.1591
Red_lbp_bin3,N_%,-0.0713,0.4811,0.0713
Red_lbp_bin3,P_%,-0.0181,0.8585,0.0181
Red_lbp_bin3,K_%,-0.0436,0.6667,0.0436
Red_lbp_bin3,Ca_%,0.0357,0.7247,0.0357
Red_lbp_bin3,Mg_%,-0.0599,0.5538,0.0599
Red_lbp_bin3,S_%,-0.0327,0.7468,0.0327
Red_lbp_bin3,Нитраты_мг_кг,-0.0038,0.9702,0.0038
Red_lbp_bin3,Fe_мг_кг,-0.2230,0.0258,0.2230
Red_lbp_bin3,Mn_мг_кг,-0.1218,0.2273,0.1218
Red_lbp_bin3,Cu_мг_кг,-0.0549,0.5931,0.0549
Red_lbp_bin3,Zn_мг_кг,-0.0590,0.5598,0.0590
Red_lbp_bin3,Co_мг_кг,0.0472,0.7177,0.0472
Red_lbp_bin4,N_%,0.2405,0.0159,0.2405
Red_lbp_bin4,P_%,0.2228,0.0259,0.2228
Red_lbp_bin4,K_%,0.2723,0.0061,0.2723
Red_lbp_bin4,Ca_%,0.0399,0.6938,0.0399
Red_lbp_bin4,Mg_%,-0.0670,0.5075,0.0670
Red_lbp_bin4,S_%,0.1818,0.0703,0.1818
Red_lbp_bin4,Нитраты_мг_кг,0.2997,0.0025,0.2997
Red_lbp_bin4,Fe_мг_кг,-0.1791,0.0745,0.1791
Red_lbp_bin4,Mn_мг_кг,-0.0952,0.3461,0.0952
Red_lbp_bin4,Cu_мг_кг,-0.0089,0.9311,0.0089
Red_lbp_bin4,Zn_мг_кг,0.0675,0.5046,0.0675
Red_lbp_bin4,Co_мг_кг,0.0363,0.7814,0.0363
Red_lbp_bin5,N_%,0.1565,0.1199,0.1565
Red_lbp_bin5,P_%,-0.0311,0.7585,0.0311
Red_lbp_bin5,K_%,0.0614,0.5442,0.0614
Red_lbp_bin5,Ca_%,0.0362,0.7207,0.0362
Red_lbp_bin5,Mg_%,-0.0398,0.6942,0.0398
Red_lbp_bin5,S_%,-0.0929,0.3582,0.0929
Red_lbp_bin5,Нитраты_мг_кг,0.1056,0.2959,0.1056
Red_lbp_bin5,Fe_мг_кг,0.0124,0.9026,0.0124
Red_lbp_bin5,Mn_мг_кг,0.0688,0.4962,0.0688
Red_lbp_bin5,Cu_мг_кг,0.0974,0.3425,0.0974
Red_lbp_bin5,Zn_мг_кг,0.1324,0.1890,0.1324
Red_lbp_bin5,Co_мг_кг,0.0806,0.5367,0.0806
Red_lbp_bin6,N_%,-0.3261,0.0009,0.3261
Red_lbp_bin6,P_%,-0.1694,0.0920,0.1694
Red_lbp_bin6,K_%,-0.2071,0.0387,0.2071
Red_lbp_bin6,Ca_%,-0.1408,0.1623,0.1408
Red_lbp_bin6,Mg_%,0.1360,0.1773,0.1360
Red_lbp_bin6,S_%,-0.1806,0.0722,0.1806
Red_lbp_bin6,Нитраты_мг_кг,-0.2639,0.0080,0.2639
Red_lbp_bin6,Fe_мг_кг,0.0727,0.4722,0.0727
Red_lbp_bin6,Mn_мг_кг,0.1400,0.1646,0.1400
Red_lbp_bin6,Cu_мг_кг,0.0647,0.5287,0.0647
Red_lbp_bin6,Zn_мг_кг,0.0182,0.8574,0.0182
Red_lbp_bin6,Co_мг_кг,-0.0731,0.5756,0.0731
Red_lbp_bin7,N_%,-0.1042,0.3023,0.1042
Red_lbp_bin7,P_%,-0.1356,0.1787,0.1356
Red_lbp_bin7,K_%,-0.1584,0.1156,0.1584
Red_lbp_bin7,Ca_%,-0.0332,0.7429,0.0332
Red_lbp_bin7,Mg_%,0.0965,0.3393,0.0965
Red_lbp_bin7,S_%,-0.1070,0.2895,0.1070
Red_lbp_bin7,Нитраты_мг_кг,-0.1944,0.0526,0.1944
Red_lbp_bin7,Fe_мг_кг,0.2270,0.0231,0.2270
Red_lbp_bin7,Mn_мг_кг,0.0818,0.4187,0.0818
Red_lbp_bin7,Cu_мг_кг,-0.0144,0.8889,0.0144
Red_lbp_bin7,Zn_мг_кг,-0.0500,0.6214,0.0500
Red_lbp_bin7,Co_мг_кг,-0.1332,0.3062,0.1332
NIR_glcm_contrast_mean,N_%,-0.1229,0.2232,0.1229
NIR_glcm_contrast_mean,P_%,0.2111,0.0350,0.2111
NIR_glcm_contrast_mean,K_%,0.1261,0.2113,0.1261
NIR_glcm_contrast_mean,Ca_%,-0.2155,0.0313,0.2155
NIR_glcm_contrast_mean,Mg_%,0.0643,0.5253,0.0643
NIR_glcm_contrast_mean,S_%,-0.0034,0.9728,0.0034
NIR_glcm_contrast_mean,Нитраты_мг_кг,0.0686,0.4976,0.0686
NIR_glcm_contrast_mean,Fe_мг_кг,0.0751,0.4575,0.0751
NIR_glcm_contrast_mean,Mn_мг_кг,0.0656,0.5165,0.0656
NIR_glcm_contrast_mean,Cu_мг_кг,0.1282,0.2107,0.1282
NIR_glcm_contrast_mean,Zn_мг_кг,0.1356,0.1785,0.1356
NIR_glcm_contrast_mean,Co_мг_кг,0.1655,0.2024,0.1655
NIR_glcm_contrast_std,N_%,-0.1742,0.0830,0.1742
NIR_glcm_contrast_std,P_%,0.1151,0.2541,0.1151
NIR_glcm_contrast_std,K_%,0.0677,0.5035,0.0677
NIR_glcm_contrast_std,Ca_%,-0.2070,0.0388,0.2070
NIR_glcm_contrast_std,Mg_%,0.0718,0.4779,0.0718
NIR_glcm_contrast_std,S_%,-0.0759,0.4527,0.0759
NIR_glcm_contrast_std,Нитраты_мг_кг,0.0165,0.8702,0.0165
NIR_glcm_contrast_std,Fe_мг_кг,0.0362,0.7206,0.0362
NIR_glcm_contrast_std,Mn_мг_кг,0.0949,0.3478,0.0949
NIR_glcm_contrast_std,Cu_мг_кг,0.1111,0.2784,0.1111
NIR_glcm_contrast_std,Zn_мг_кг,0.1211,0.2300,0.1211
NIR_glcm_contrast_std,Co_мг_кг,0.1397,0.2828,0.1397
NIR_glcm_dissimilarity_mean,N_%,-0.1389,0.1683,0.1389
NIR_glcm_dissimilarity_mean,P_%,0.2231,0.0257,0.2231
NIR_glcm_dissimilarity_mean,K_%,0.1018,0.3136,0.1018
NIR_glcm_dissimilarity_mean,Ca_%,-0.1994,0.0467,0.1994
NIR_glcm_dissimilarity_mean,Mg_%,0.0170,0.8668,0.0170
NIR_glcm_dissimilarity_mean,S_%,-0.0134,0.8945,0.0134
NIR_glcm_dissimilarity_mean,Нитраты_мг_кг,0.0661,0.5133,0.0661
NIR_glcm_dissimilarity_mean,Fe_мг_кг,0.0545,0.5902,0.0545
NIR_glcm_dissimilarity_mean,Mn_мг_кг,0.0196,0.8462,0.0196
NIR_glcm_dissimilarity_mean,Cu_мг_кг,0.0756,0.4615,0.0756
NIR_glcm_dissimilarity_mean,Zn_мг_кг,0.0925,0.3599,0.0925
NIR_glcm_dissimilarity_mean,Co_мг_кг,0.1351,0.2993,0.1351
NIR_glcm_dissimilarity_std,N_%,-0.2246,0.0247,0.2246
NIR_glcm_dissimilarity_std,P_%,0.0703,0.4869,0.0703
NIR_glcm_dissimilarity_std,K_%,-0.0015,0.9879,0.0015
NIR_glcm_dissimilarity_std,Ca_%,-0.1999,0.0462,0.1999
NIR_glcm_dissimilarity_std,Mg_%,0.0513,0.6126,0.0513
NIR_glcm_dissimilarity_std,S_%,-0.1367,0.1750,0.1367
NIR_glcm_dissimilarity_std,Нитраты_мг_кг,-0.0300,0.7670,0.0300
NIR_glcm_dissimilarity_std,Fe_мг_кг,-0.0035,0.9724,0.0035
NIR_glcm_dissimilarity_std,Mn_мг_кг,0.0917,0.3641,0.0917
NIR_glcm_dissimilarity_std,Cu_мг_кг,0.0782,0.4464,0.0782
NIR_glcm_dissimilarity_std,Zn_мг_кг,0.0885,0.3812,0.0885
NIR_glcm_dissimilarity_std,Co_мг_кг,0.1115,0.3924,0.1115
NIR_glcm_homogeneity_mean,N_%,0.1353,0.1795,0.1353
NIR_glcm_homogeneity_mean,P_%,-0.2238,0.0252,0.2238
NIR_glcm_homogeneity_mean,K_%,-0.0836,0.4084,0.0836
NIR_glcm_homogeneity_mean,Ca_%,0.1766,0.0788,0.1766
NIR_glcm_homogeneity_mean,Mg_%,0.0107,0.9155,0.0107
NIR_glcm_homogeneity_mean,S_%,0.0173,0.8644,0.0173
NIR_glcm_homogeneity_mean,Нитраты_мг_кг,-0.0685,0.4981,0.0685
NIR_glcm_homogeneity_mean,Fe_мг_кг,-0.0432,0.6697,0.0432
NIR_glcm_homogeneity_mean,Mn_мг_кг,0.0105,0.9171,0.0105
NIR_glcm_homogeneity_mean,Cu_мг_кг,-0.0456,0.6575,0.0456
NIR_glcm_homogeneity_mean,Zn_мг_кг,-0.0622,0.5389,0.0622
NIR_glcm_homogeneity_mean,Co_мг_кг,-0.1131,0.3856,0.1131
NIR_glcm_homogeneity_std,N_%,-0.2398,0.0163,0.2398
NIR_glcm_homogeneity_std,P_%,-0.0096,0.9249,0.0096
NIR_glcm_homogeneity_std,K_%,-0.1055,0.2960,0.1055
NIR_glcm_homogeneity_std,Ca_%,-0.1446,0.1512,0.1446
NIR_glcm_homogeneity_std,Mg_%,0.0372,0.7130,0.0372
NIR_glcm_homogeneity_std,S_%,-0.2155,0.0313,0.2155
NIR_glcm_homogeneity_std,Нитраты_мг_кг,-0.0779,0.4412,0.0779
NIR_glcm_homogeneity_std,Fe_мг_кг,-0.0482,0.6338,0.0482
NIR_glcm_homogeneity_std,Mn_мг_кг,0.0829,0.4122,0.0829
NIR_glcm_homogeneity_std,Cu_мг_кг,0.0467,0.6496,0.0467
NIR_glcm_homogeneity_std,Zn_мг_кг,0.0342,0.7356,0.0342
NIR_glcm_homogeneity_std,Co_мг_кг,0.0604,0.6438,0.0604
NIR_glcm_energy_mean,N_%,0.0787,0.4365,0.0787
NIR_glcm_energy_mean,P_%,-0.2446,0.0142,0.2446
NIR_glcm_energy_mean,K_%,-0.0898,0.3741,0.0898
NIR_glcm_energy_mean,Ca_%,0.1120,0.2671,0.1120
NIR_glcm_energy_mean,Mg_%,0.0741,0.4637,0.0741
NIR_glcm_energy_mean,S_%,-0.0452,0.6552,0.0452
NIR_glcm_energy_mean,Нитраты_мг_кг,-0.1303,0.1964,0.1303
NIR_glcm_energy_mean,Fe_мг_кг,-0.0013,0.9896,0.0013
NIR_glcm_energy_mean,Mn_мг_кг,0.0755,0.4551,0.0755
NIR_glcm_energy_mean,Cu_мг_кг,-0.0043,0.9670,0.0043
NIR_glcm_energy_mean,Zn_мг_кг,0.0007,0.9942,0.0007
NIR_glcm_energy_mean,Co_мг_кг,-0.1494,0.2504,0.1494
NIR_glcm_energy_std,N_%,-0.0512,0.6127,0.0512
NIR_glcm_energy_std,P_%,-0.1568,0.1193,0.1568
NIR_glcm_energy_std,K_%,-0.1786,0.0754,0.1786
NIR_glcm_energy_std,Ca_%,0.0497,0.6235,0.0497
NIR_glcm_energy_std,Mg_%,-0.0132,0.8961,0.0132
NIR_glcm_energy_std,S_%,-0.1523,0.1305,0.1523
NIR_glcm_energy_std,Нитраты_мг_кг,-0.0687,0.4968,0.0687
NIR_glcm_energy_std,Fe_мг_кг,-0.1285,0.2026,0.1285
NIR_glcm_energy_std,Mn_мг_кг,0.0038,0.9703,0.0038
NIR_glcm_energy_std,Cu_мг_кг,-0.0568,0.5808,0.0568
NIR_glcm_energy_std,Zn_мг_кг,-0.0838,0.4073,0.0838
NIR_glcm_energy_std,Co_мг_кг,-0.0317,0.8084,0.0317
NIR_glcm_correlation_mean,N_%,0.0929,0.3580,0.0929
NIR_glcm_correlation_mean,P_%,0.1660,0.0989,0.1660
NIR_glcm_correlation_mean,K_%,0.3349,0.0007,0.3349
NIR_glcm_correlation_mean,Ca_%,-0.1406,0.1629,0.1406
NIR_glcm_correlation_mean,Mg_%,-0.1887,0.0601,0.1887
NIR_glcm_correlation_mean,S_%,0.1891,0.0595,0.1891
NIR_glcm_correlation_mean,Нитраты_мг_кг,0.2323,0.0200,0.2323
NIR_glcm_correlation_mean,Fe_мг_кг,-0.0380,0.7075,0.0380
NIR_glcm_correlation_mean,Mn_мг_кг,-0.0655,0.5173,0.0655
NIR_glcm_correlation_mean,Cu_мг_кг,0.0476,0.6433,0.0476
NIR_glcm_correlation_mean,Zn_мг_кг,0.0278,0.7840,0.0278
NIR_glcm_correlation_mean,Co_мг_кг,0.2648,0.0392,0.2648
NIR_glcm_correlation_std,N_%,-0.2176,0.0296,0.2176
NIR_glcm_correlation_std,P_%,-0.2029,0.0429,0.2029
NIR_glcm_correlation_std,K_%,-0.3389,0.0006,0.3389
NIR_glcm_correlation_std,Ca_%,0.0457,0.6514,0.0457
NIR_glcm_correlation_std,Mg_%,0.1965,0.0501,0.1965
NIR_glcm_correlation_std,S_%,-0.3082,0.0018,0.3082
NIR_glcm_correlation_std,Нитраты_мг_кг,-0.2529,0.0111,0.2529
NIR_glcm_correlation_std,Fe_мг_кг,0.0132,0.8959,0.0132
NIR_glcm_correlation_std,Mn_мг_кг,0.1438,0.1535,0.1438
NIR_glcm_correlation_std,Cu_мг_кг,0.0073,0.9437,0.0073
NIR_glcm_correlation_std,Zn_мг_кг,0.0175,0.8632,0.0175
NIR_glcm_correlation_std,Co_мг_кг,-0.1978,0.1265,0.1978
NIR_glcm_ASM_mean,N_%,0.0727,0.4722,0.0727
NIR_glcm_ASM_mean,P_%,-0.2018,0.0440,0.2018
NIR_glcm_ASM_mean,K_%,-0.0387,0.7023,0.0387
NIR_glcm_ASM_mean,Ca_%,0.0496,0.6242,0.0496
NIR_glcm_ASM_mean,Mg_%,0.0500,0.6211,0.0500
NIR_glcm_ASM_mean,S_%,-0.0382,0.7057,0.0382
NIR_glcm_ASM_mean,Нитраты_мг_кг,-0.1116,0.2688,0.1116
NIR_glcm_ASM_mean,Fe_мг_кг,0.0177,0.8616,0.0177
NIR_glcm_ASM_mean,Mn_мг_кг,0.0813,0.4215,0.0813
NIR_glcm_ASM_mean,Cu_мг_кг,0.0058,0.9552,0.0058
NIR_glcm_ASM_mean,Zn_мг_кг,0.0166,0.8696,0.0166
NIR_glcm_ASM_mean,Co_мг_кг,-0.1081,0.4069,0.1081
NIR_glcm_ASM_std,N_%,-0.0003,0.9974,0.0003
NIR_glcm_ASM_std,P_%,-0.2383,0.0170,0.2383
NIR_glcm_ASM_std,K_%,-0.1934,0.0539,0.1934
NIR_glcm_ASM_std,Ca_%,0.1091,0.2799,0.1091
NIR_glcm_ASM_std,Mg_%,0.0312,0.7579,0.0312
NIR_glcm_ASM_std,S_%,-0.0873,0.3880,0.0873
NIR_glcm_ASM_std,Нитраты_мг_кг,-0.1030,0.3078,0.1030
NIR_glcm_ASM_std,Fe_мг_кг,-0.0967,0.3386,0.0967
