wl,idx,r,p,rho,n,element,prep
463.400000,36.000000,-0.041045,0.766062,0.147596,55.000000,Ca_%,raw
465.450000,37.000000,-0.066932,0.627304,0.147306,55.000000,Ca_%,raw
467.500000,38.000000,-0.057319,0.677653,0.142499,55.000000,Ca_%,raw
469.560000,39.000000,-0.068946,0.616956,0.142715,55.000000,Ca_%,raw
471.610000,40.000000,-0.053653,0.697243,0.143981,55.000000,Ca_%,raw
473.670000,41.000000,-0.076188,0.580364,0.138522,55.000000,Ca_%,raw
475.730000,42.000000,-0.075689,0.582856,0.137365,55.000000,Ca_%,raw
477.780000,43.000000,-0.073902,0.591807,0.145499,55.000000,Ca_%,raw
479.840000,44.000000,-0.041552,0.763257,0.141848,55.000000,Ca_%,raw
481.900000,45.000000,-0.056725,0.680812,0.142896,55.000000,Ca_%,raw
483.960000,46.000000,-0.040908,0.766819,0.140655,55.000000,Ca_%,raw
486.020000,47.000000,-0.059523,0.665977,0.139824,55.000000,Ca_%,raw
488.080000,48.000000,-0.044469,0.747168,0.145318,55.000000,Ca_%,raw
490.150000,49.000000,-0.054691,0.691679,0.140908,55.000000,Ca_%,raw
492.210000,50.000000,-0.030644,0.824240,0.144125,55.000000,Ca_%,raw
494.270000,51.000000,-0.047348,0.731397,0.142932,55.000000,Ca_%,raw
496.340000,52.000000,-0.018818,0.891536,0.141920,55.000000,Ca_%,raw
498.400000,53.000000,-0.032659,0.812885,0.144812,55.000000,Ca_%,raw
50047.000000,54.000000,0.005258,0.969608,0.150921,55.000000,Ca_%,raw
502.540000,55.000000,-0.042706,0.756881,0.150777,55.000000,Ca_%,raw
504.610000,56.000000,-0.032049,0.816319,0.147559,55.000000,Ca_%,raw
506.680000,57.000000,-0.050297,0.715354,0.144921,55.000000,Ca_%,raw
508.740000,58.000000,-0.038387,0.780822,0.144198,55.000000,Ca_%,raw
510.820000,59.000000,-0.048562,0.724777,0.142101,55.000000,Ca_%,raw
512.890000,60.000000,-0.026209,0.849358,0.147053,55.000000,Ca_%,raw
514.960000,61.000000,-0.037500,0.785763,0.147053,55.000000,Ca_%,raw
517.030000,62.000000,-0.009832,0.943206,0.160464,55.000000,Ca_%,raw
519.110000,63.000000,-0.027493,0.842069,0.152331,55.000000,Ca_%,raw
521.180000,64.000000,0.008395,0.951494,0.154572,55.000000,Ca_%,raw
523.260000,65.000000,-0.016950,0.902247,0.156054,55.000000,Ca_%,raw
525.330000,66.000000,0.008879,0.948703,0.156127,55.000000,Ca_%,raw
527.410000,67.000000,-0.009256,0.946527,0.166899,55.000000,Ca_%,raw
529.490000,68.000000,0.026104,0.849953,0.161838,55.000000,Ca_%,raw
531.570000,69.000000,-0.000196,0.998864,0.170405,55.000000,Ca_%,raw
533.640000,70.000000,0.036924,0.788979,0.171526,55.000000,Ca_%,raw
535.730000,71.000000,-0.000463,0.997324,0.169249,55.000000,Ca_%,raw
537.810000,72.000000,0.022923,0.868066,0.168164,55.000000,Ca_%,raw
539.890000,73.000000,-0.004499,0.973992,0.170478,55.000000,Ca_%,raw
541.970000,74.000000,0.019049,0.890208,0.163176,55.000000,Ca_%,raw
544.050000,75.000000,-0.013707,0.920881,0.164730,55.000000,Ca_%,raw
546.140000,76.000000,-0.001410,0.991848,0.159308,55.000000,Ca_%,raw
548.220000,77.000000,-0.013474,0.922220,0.163067,55.000000,Ca_%,raw
550.310000,78.000000,0.009191,0.946902,0.176731,55.000000,Ca_%,raw
552.400000,79.000000,0.000926,0.994648,0.175466,55.000000,Ca_%,raw
554.480000,80.000000,0.046842,0.734159,0.175213,55.000000,Ca_%,raw
556.570000,81.000000,0.019560,0.887286,0.177274,55.000000,Ca_%,raw
558.660000,82.000000,0.057965,0.674221,0.182081,55.000000,Ca_%,raw
560.750000,83.000000,0.026458,0.847944,0.182335,55.000000,Ca_%,raw
562.840000,84.000000,0.066049,0.631863,0.171779,55.000000,Ca_%,raw
564.930000,85.000000,0.019794,0.885942,0.167730,55.000000,Ca_%,raw
567.030000,86.000000,0.042437,0.758362,0.164224,55.000000,Ca_%,raw
569.120000,87.000000,0.004152,0.975997,0.165887,55.000000,Ca_%,raw
571.210000,88.000000,0.020509,0.881854,0.157609,55.000000,Ca_%,raw
573.310000,89.000000,-0.005318,0.969264,0.167803,55.000000,Ca_%,raw
575.400000,90.000000,0.015254,0.911983,0.159561,55.000000,Ca_%,raw
577.500000,91.000000,-0.015075,0.913015,0.157717,55.000000,Ca_%,raw
579.600000,92.000000,-0.003313,0.980847,0.153162,55.000000,Ca_%,raw
581.700000,93.000000,-0.017649,0.898235,0.156199,55.000000,Ca_%,raw
583.800000,94.000000,0.012849,0.925817,0.158802,55.000000,Ca_%,raw
585.900000,95.000000,-0.012581,0.927362,0.159235,55.000000,Ca_%,raw
588.000000,96.000000,0.014115,0.918536,0.156524,55.000000,Ca_%,raw
590.100000,97.000000,-0.009589,0.944608,0.160103,55.000000,Ca_%,raw
592.200000,98.000000,0.021579,0.875736,0.158440,55.000000,Ca_%,raw
594.300000,99.000000,-0.004227,0.975569,0.158187,55.000000,Ca_%,raw
596.410000,100.000000,0.038021,0.782858,0.155476,55.000000,Ca_%,raw
598.510000,101.000000,-0.004002,0.976865,0.161766,55.000000,Ca_%,raw
600.620000,102.000000,0.028201,0.838056,0.169285,55.000000,Ca_%,raw
602.720000,103.000000,-0.009802,0.943380,0.169357,55.000000,Ca_%,raw
604.830000,104.000000,0.003688,0.978681,0.167947,55.000000,Ca_%,raw
606.940000,105.000000,-0.027227,0.843576,0.169610,55.000000,Ca_%,raw
609.050000,106.000000,-0.001354,0.992174,0.163284,55.000000,Ca_%,raw
611.160000,107.000000,-0.034305,0.803635,0.152186,55.000000,Ca_%,raw
613.270000,108.000000,-0.026299,0.848848,0.150379,55.000000,Ca_%,raw
615.380000,109.000000,-0.042135,0.760033,0.146981,55.000000,Ca_%,raw
617.490000,110.000000,-0.028981,0.833637,0.143981,55.000000,Ca_%,raw
619.600000,111.000000,-0.038817,0.778430,0.148355,55.000000,Ca_%,raw
621.720000,112.000000,-0.018347,0.894235,0.147559,55.000000,Ca_%,raw
623.830000,113.000000,-0.030125,0.827169,0.150813,55.000000,Ca_%,raw
625.950000,114.000000,-0.003994,0.976910,0.152042,55.000000,Ca_%,raw
628.060000,115.000000,-0.005729,0.966887,0.151716,55.000000,Ca_%,raw
630.180000,116.000000,0.057455,0.676928,0.147379,55.000000,Ca_%,raw
632.300000,117.000000,0.000641,0.996291,0.148499,55.000000,Ca_%,raw
634.410000,118.000000,0.027950,0.839475,0.149258,55.000000,Ca_%,raw
636.530000,119.000000,-0.019811,0.885848,0.149331,55.000000,Ca_%,raw
638.530000,120.000000,-0.008854,0.948846,0.143944,55.000000,Ca_%,raw
640.770000,121.000000,-0.042146,0.759971,0.142209,55.000000,Ca_%,raw
642.900000,122.000000,-0.037136,0.787795,0.144812,55.000000,Ca_%,raw
645.020000,123.000000,-0.050599,0.713719,0.140727,55.000000,Ca_%,raw
647.140000,124.000000,-0.042122,0.760103,0.140583,55.000000,Ca_%,raw
649.270000,125.000000,-0.044436,0.747350,0.139643,55.000000,Ca_%,raw
651.390000,126.000000,-0.011745,0.932176,0.136895,55.000000,Ca_%,raw
653.520000,127.000000,-0.036082,0.793681,0.136895,55.000000,Ca_%,raw
655.640000,128.000000,-0.014445,0.916637,0.143330,55.000000,Ca_%,raw
657.770000,129.000000,-0.034570,0.802151,0.139607,55.000000,Ca_%,raw
659.900000,130.000000,-0.013185,0.923883,0.146511,55.000000,Ca_%,raw
662.030000,131.000000,-0.039011,0.777350,0.146511,55.000000,Ca_%,raw
664.160000,132.000000,-0.021585,0.875704,0.141378,55.000000,Ca_%,raw
666.290000,133.000000,-0.049982,0.717062,0.140980,55.000000,Ca_%,raw
668.420000,134.000000,-0.047870,0.728548,0.139281,55.000000,Ca_%,raw
670.550000,135.000000,-0.055966,0.684862,0.138739,55.000000,Ca_%,raw
672.690000,136.000000,-0.035746,0.795562,0.135630,55.000000,Ca_%,raw
674.820000,137.000000,-0.056545,0.681774,0.133570,55.000000,Ca_%,raw
676.950000,138.000000,-0.034459,0.802774,0.136064,55.000000,Ca_%,raw
679.090000,139.000000,-0.058052,0.673762,0.137618,55.000000,Ca_%,raw
681.230000,140.000000,-0.051325,0.709787,0.138667,55.000000,Ca_%,raw
683.360000,141.000000,-0.062050,0.652682,0.138667,55.000000,Ca_%,raw
685.500000,142.000000,-0.045893,0.739353,0.134220,55.000000,Ca_%,raw
687.640000,143.000000,-0.057239,0.678078,0.144017,55.000000,Ca_%,raw
689.780000,144.000000,-0.042892,0.755853,0.144993,55.000000,Ca_%,raw
691.920000,145.000000,-0.039456,0.774874,0.152367,55.000000,Ca_%,raw
694.060000,146.000000,0.000255,0.998523,0.176153,55.000000,Ca_%,raw
696.200000,147.000000,-0.011913,0.931212,0.180057,55.000000,Ca_%,raw
698.350000,148.000000,0.030755,0.823616,0.188480,55.000000,Ca_%,raw
700.490000,149.000000,-0.004952,0.971378,0.188407,55.000000,Ca_%,raw
702.630000,150.000000,0.017842,0.897130,0.182624,55.000000,Ca_%,raw
704.780000,151.000000,0.001053,0.993914,0.172719,55.000000,Ca_%,raw
706.920000,152.000000,0.050220,0.715770,0.189673,55.000000,Ca_%,raw
709.070000,153.000000,0.005746,0.966788,0.198746,55.000000,Ca_%,raw
711.220000,154.000000,0.028475,0.836503,0.193360,55.000000,Ca_%,raw
713.370000,155.000000,-0.008512,0.950822,0.208036,55.000000,Ca_%,raw
715.520000,156.000000,0.014363,0.917105,0.223906,55.000000,Ca_%,raw
717.670000,157.000000,-0.023781,0.863171,0.209952,55.000000,Ca_%,raw
719.820000,158.000000,-0.003143,0.981832,0.211723,55.000000,Ca_%,raw
721.970000,159.000000,-0.037615,0.785125,0.203482,55.000000,Ca_%,raw
724.120000,160.000000,-0.023544,0.864523,0.204205,55.000000,Ca_%,raw
726.280000,161.000000,-0.039531,0.774456,0.204747,55.000000,Ca_%,raw
728.430000,162.000000,-0.016446,0.905139,0.209374,55.000000,Ca_%,raw
730.580000,163.000000,-0.042487,0.758088,0.215555,55.000000,Ca_%,raw
732.740000,164.000000,-0.022764,0.868971,0.212555,55.000000,Ca_%,raw
734.900000,165.000000,-0.036896,0.789137,0.211615,55.000000,Ca_%,raw
737.050000,166.000000,-0.015428,0.910983,0.210892,55.000000,Ca_%,raw
739.210000,167.000000,-0.024354,0.859909,0.211470,55.000000,Ca_%,raw
741.370000,168.000000,0.022195,0.872219,0.217977,55.000000,Ca_%,raw
743.530000,169.000000,-0.010649,0.938491,0.212555,55.000000,Ca_%,raw
745.690000,170.000000,0.018855,0.891322,0.209338,55.000000,Ca_%,raw
747.850000,171.000000,-0.010233,0.940894,0.200807,55.000000,Ca_%,raw
750.020000,172.000000,0.015599,0.910005,0.202216,55.000000,Ca_%,raw
752.180000,173.000000,-0.014372,0.917058,0.188733,55.000000,Ca_%,raw
754.340000,174.000000,0.007941,0.954113,0.185407,55.000000,Ca_%,raw
756.510000,175.000000,-0.026953,0.845130,0.189600,55.000000,Ca_%,raw
758.670000,176.000000,-0.012472,0.927992,0.202578,55.000000,Ca_%,raw
760.840000,177.000000,-0.023618,0.864103,0.207205,55.000000,Ca_%,raw
763.010000,178.000000,0.017745,0.897686,0.206952,55.000000,Ca_%,raw
765.180000,179.000000,-0.015034,0.913251,0.215194,55.000000,Ca_%,raw
767.340000,180.000000,0.020455,0.882163,0.208687,55.000000,Ca_%,raw
769.510000,181.000000,-0.000513,0.997032,0.201240,55.000000,Ca_%,raw
771.680000,182.000000,0.026218,0.849306,0.204024,55.000000,Ca_%,raw
773.860000,183.000000,0.002652,0.984666,0.196071,55.000000,Ca_%,raw
776.030000,184.000000,0.031561,0.819066,0.199758,55.000000,Ca_%,raw
778.200000,185.000000,-0.002245,0.987023,0.199252,55.000000,Ca_%,raw
780.370000,186.000000,0.023810,0.863009,0.198710,55.000000,Ca_%,raw
782.550000,187.000000,-0.009023,0.947870,0.200264,55.000000,Ca_%,raw
784.720000,188.000000,0.006219,0.964059,0.197481,55.000000,Ca_%,raw
786.900000,189.000000,-0.020942,0.879379,0.199903,55.000000,Ca_%,raw
789.080000,190.000000,0.010121,0.941539,0.200626,55.000000,Ca_%,raw
791.250000,191.000000,-0.030886,0.822874,0.204385,55.000000,Ca_%,raw
793.430000,192.000000,-0.024282,0.860319,0.204096,55.000000,Ca_%,raw
795.610000,193.000000,-0.045766,0.740050,0.207458,55.000000,Ca_%,raw
797.790000,194.000000,-0.031000,0.822230,0.209157,55.000000,Ca_%,raw
799.970000,195.000000,-0.050712,0.713104,0.208759,55.000000,Ca_%,raw
802.150000,196.000000,-0.038292,0.781348,0.208398,55.000000,Ca_%,raw
804.340000,197.000000,-0.057277,0.677875,0.206735,55.000000,Ca_%,raw
806.520000,198.000000,-0.043999,0.749756,0.195637,55.000000,Ca_%,raw
808.710000,199.000000,-0.051123,0.710883,0.210278,55.000000,Ca_%,raw
810.890000,200.000000,-0.022857,0.868442,0.212772,55.000000,Ca_%,raw
813.080000,201.000000,-0.054731,0.691465,0.207060,55.000000,Ca_%,raw
815.260000,202.000000,-0.037425,0.786183,0.211000,55.000000,Ca_%,raw
817.450000,203.000000,-0.057173,0.678427,0.208687,55.000000,Ca_%,raw
819.640000,204.000000,-0.037098,0.788009,0.212230,55.000000,Ca_%,raw
821.830000,205.000000,-0.064522,0.639780,0.205940,55.000000,Ca_%,raw
824.020000,206.000000,-0.064187,0.641524,0.206120,55.000000,Ca_%,raw
826.210000,207.000000,-0.068092,0.621337,0.211326,55.000000,Ca_%,raw
828.400000,208.000000,-0.046878,0.733965,0.219170,55.000000,Ca_%,raw
830.590000,209.000000,-0.059301,0.667150,0.227376,55.000000,Ca_%,raw
832.790000,210.000000,-0.040188,0.770809,0.222279,55.000000,Ca_%,raw
834.980000,211.000000,-0.055510,0.687298,0.219170,55.000000,Ca_%,raw
837.170000,212.000000,-0.039468,0.774807,0.221520,55.000000,Ca_%,raw
839.370000,213.000000,-0.054148,0.694588,0.214796,55.000000,Ca_%,raw
841.570000,214.000000,-0.039523,0.774504,0.224159,55.000000,Ca_%,raw
543.760000,215.000000,-0.058304,0.672427,0.222966,55.000000,Ca_%,raw
845.960000,216.000000,-0.045386,0.742132,0.202831,55.000000,Ca_%,raw
848.160000,217.000000,-0.052132,0.705430,0.201421,55.000000,Ca_%,raw
850.360000,218.000000,-0.037607,0.785168,0.198312,55.000000,Ca_%,raw
852.560000,219.000000,-0.056315,0.683001,0.201530,55.000000,Ca_%,raw
854.760000,220.000000,-0.041901,0.761325,0.203337,55.000000,Ca_%,raw
856.960000,221.000000,-0.061642,0.654820,0.208542,55.000000,Ca_%,raw
859.170000,222.000000,-0.055356,0.688118,0.211109,55.000000,Ca_%,raw
861.370000,223.000000,-0.066442,0.629832,0.213639,55.000000,Ca_%,raw
863.570000,224.000000,-0.052044,0.705909,0.207892,55.000000,Ca_%,raw
865.780000,225.000000,-0.067907,0.622287,0.208506,55.000000,Ca_%,raw
867.990000,226.000000,-0.058949,0.669008,0.210567,55.000000,Ca_%,raw
870.190000,227.000000,-0.081104,0.556101,0.217435,55.000000,Ca_%,raw
872.400000,228.000000,-0.083549,0.544216,0.218519,55.000000,Ca_%,raw
874.610000,229.000000,-0.093027,0.499343,0.211904,55.000000,Ca_%,raw
876.820000,230.000000,-0.097302,0.479743,0.210675,55.000000,Ca_%,raw
879.030000,231.000000,-0.095556,0.487698,0.214796,55.000000,Ca_%,raw
881.240000,232.000000,-0.090535,0.510952,0.224918,55.000000,Ca_%,raw
883.450000,233.000000,-0.083163,0.546085,0.231605,55.000000,Ca_%,raw
885.660000,234.000000,-0.063154,0.646907,0.223508,55.000000,Ca_%,raw
887.880000,235.000000,-0.070770,0.607649,0.213929,55.000000,Ca_%,raw
890.090000,236.000000,-0.047326,0.731515,0.220941,55.000000,Ca_%,raw
892.310000,237.000000,-0.068100,0.621292,0.218483,55.000000,Ca_%,raw
984.520000,238.000000,-0.063875,0.643146,0.197445,55.000000,Ca_%,raw
896.740000,239.000000,-0.082049,0.551494,0.203373,55.000000,Ca_%,raw
898.960000,240.000000,-0.083067,0.546551,0.193504,55.000000,Ca_%,raw
901.180000,241.000000,-0.091826,0.504921,0.202542,55.000000,Ca_%,raw
903.390000,242.000000,-0.093709,0.496188,0.199071,55.000000,Ca_%,raw
905.610000,243.000000,-0.092176,0.503293,0.212989,55.000000,Ca_%,raw
907.840000,244.000000,-0.080023,0.561395,0.224484,55.000000,Ca_%,raw
910.060000,245.000000,-0.088308,0.521444,0.215194,55.000000,Ca_%,raw
912.280000,246.000000,-0.086999,0.527659,0.211615,55.000000,Ca_%,raw
914.500000,247.000000,-0.097614,0.478327,0.207819,55.000000,Ca_%,raw
916.730000,248.000000,-0.101685,0.460081,0.199397,55.000000,Ca_%,raw
918.950000,249.000000,-0.100136,0.466978,0.200192,55.000000,Ca_%,raw
921.180000,250.000000,-0.101760,0.459747,0.197083,55.000000,Ca_%,raw
923.400000,251.000000,-0.097000,0.481112,0.182515,55.000000,Ca_%,raw
925.630000,252.000000,-0.089738,0.514696,0.180310,55.000000,Ca_%,raw
927.860000,253.000000,-0.087587,0.524863,0.176876,55.000000,Ca_%,raw
930.090000,254.000000,-0.079859,0.562203,0.187070,55.000000,Ca_%,raw
932.320000,255.000000,-0.087680,0.524423,0.181684,55.000000,Ca_%,raw
934.550000,256.000000,-0.082780,0.547942,0.196071,55.000000,Ca_%,raw
936.780000,257.000000,-0.085329,0.535645,0.202939,55.000000,Ca_%,raw
939.010000,258.000000,-0.075473,0.583935,0.208000,55.000000,Ca_%,raw
941.240000,259.000000,-0.090734,0.510020,0.202650,55.000000,Ca_%,raw
943.480000,260.000000,-0.098788,0.473029,0.205578,55.000000,Ca_%,raw
945.710000,261.000000,-0.093456,0.497357,0.196396,55.000000,Ca_%,raw
947.950000,262.000000,-0.083679,0.543591,0.201746,55.000000,Ca_%,raw
950.180000,263.000000,-0.094054,0.494597,0.228027,55.000000,Ca_%,raw
952.420000,264.000000,-0.102038,0.458517,0.221375,55.000000,Ca_%,raw
954.660000,265.000000,-0.098306,0.475201,0.225605,55.000000,Ca_%,raw
956.900000,266.000000,-0.094163,0.494093,0.238835,55.000000,Ca_%,raw
959.140000,267.000000,-0.097292,0.479786,0.234570,55.000000,Ca_%,raw
961.380000,268.000000,-0.099683,0.469008,0.223327,55.000000,Ca_%,raw
963.620000,269.000000,-0.099344,0.470527,0.217110,55.000000,Ca_%,raw
965.860000,270.000000,-0.099482,0.469908,0.224412,55.000000,Ca_%,raw
968.100000,271.000000,-0.091461,0.506624,0.192203,55.000000,Ca_%,raw
970.350000,272.000000,-0.077372,0.574479,0.194191,55.000000,Ca_%,raw
972.590000,273.000000,-0.091298,0.507381,0.189275,55.000000,Ca_%,raw
974.840000,274.000000,-0.097253,0.479964,0.179696,55.000000,Ca_%,raw
977.080000,275.000000,-0.093985,0.494915,0.186672,55.000000,Ca_%,raw
979.330000,276.000000,-0.085335,0.535617,0.204747,55.000000,Ca_%,raw
981.580000,277.000000,-0.096156,0.484955,0.202542,55.000000,Ca_%,raw
983.820000,278.000000,-0.099871,0.468164,0.217254,55.000000,Ca_%,raw
986.070000,279.000000,-0.101551,0.460675,0.199469,55.000000,Ca_%,raw
988.320000,280.000000,-0.098020,0.476493,0.176045,55.000000,Ca_%,raw
990.570000,281.000000,-0.104358,0.448311,0.161513,55.000000,Ca_%,raw
992.830000,282.000000,-0.107547,0.434483,0.172285,55.000000,Ca_%,raw
995.080000,283.000000,-0.115271,0.402013,0.173297,55.000000,Ca_%,raw
997.330000,284.000000,-0.122243,0.373952,0.157753,55.000000,Ca_%,raw
999.590000,285.000000,-0.118078,0.390568,0.168562,55.000000,Ca_%,raw
1001.840000,286.000000,-0.121778,0.375787,0.176298,55.000000,Ca_%,raw
1004.100000,287.000000,-0.120643,0.380283,0.162308,55.000000,Ca_%,raw
1006.350000,288.000000,-0.120655,0.380237,0.171128,55.000000,Ca_%,raw
1008.610000,289.000000,-0.113017,0.411337,0.186166,55.000000,Ca_%,raw
1010.870000,290.000000,-0.106279,0.439951,0.190613,55.000000,Ca_%,raw
1013.130000,291.000000,-0.109327,0.426874,0.202469,55.000000,Ca_%,raw
1015.390000,292.000000,-0.103793,0.450783,0.207819,55.000000,Ca_%,raw
1017.650000,293.000000,-0.105635,0.442744,0.224267,55.000000,Ca_%,raw
1019.910000,294.000000,-0.104008,0.449839,0.228822,55.000000,Ca_%,raw
1022.170000,295.000000,-0.101480,0.460990,0.229545,55.000000,Ca_%,raw
1024.430000,296.000000,-0.100530,0.465222,0.237967,55.000000,Ca_%,raw
1026.700000,297.000000,-0.100951,0.463343,0.254271,55.000000,Ca_%,raw
1028.960000,298.000000,-0.102025,0.458573,0.210928,55.000000,Ca_%,raw
1031.230000,299.000000,-0.103227,0.453269,0.162814,55.000000,Ca_%,raw
390.040000,0.000000,-0.005501,0.968204,-0.087903,55.000000,Mg_%,raw
392.070000,1.000000,-0.023398,0.865356,-0.081046,55.000000,Mg_%,raw
394.090000,2.000000,-0.033280,0.809396,-0.077005,55.000000,Mg_%,raw
396.120000,3.000000,-0.039337,0.775536,-0.064989,55.000000,Mg_%,raw
398.140000,4.000000,-0.043349,0.753332,-0.060659,55.000000,Mg_%,raw
400.170000,5.000000,-0.046147,0.737961,-0.051854,55.000000,Mg_%,raw
402.200000,6.000000,-0.061722,0.654403,-0.033451,55.000000,Mg_%,raw
404.220000,7.000000,-0.050148,0.716159,-0.023744,55.000000,Mg_%,raw
406.250000,8.000000,-0.052306,0.704494,-0.020604,55.000000,Mg_%,raw
408.280000,9.000000,-0.037982,0.783076,-0.027388,55.000000,Mg_%,raw
410.310000,10.000000,-0.030358,0.825856,-0.035435,55.000000,Mg_%,raw
412.350000,11.000000,-0.029347,0.831571,-0.050050,55.000000,Mg_%,raw
414.380000,12.000000,-0.019919,0.885230,-0.054524,55.000000,Mg_%,raw
416.410000,13.000000,-0.025323,0.854392,-0.061849,55.000000,Mg_%,raw
418.450000,14.000000,-0.023495,0.864802,-0.058890,55.000000,Mg_%,raw
420.480000,15.000000,-0.033490,0.808215,-0.046658,55.000000,Mg_%,raw
422.520000,16.000000,-0.041397,0.764113,-0.043194,55.000000,Mg_%,raw
424.550000,17.000000,-0.040371,0.769795,-0.036410,55.000000,Mg_%,raw
426.590000,18.000000,-0.044235,0.748455,-0.042255,55.000000,Mg_%,raw
428.630000,19.000000,-0.047289,0.731720,-0.040595,55.000000,Mg_%,raw
430.670000,20.000000,-0.060097,0.662945,-0.037131,55.000000,Mg_%,raw
432.710000,21.000000,-0.051214,0.710392,-0.042977,55.000000,Mg_%,raw
434.750000,22.000000,-0.055808,0.685704,-0.040559,55.000000,Mg_%,raw
436.790000,23.000000,-0.051900,0.706681,-0.044060,55.000000,Mg_%,raw
438.830000,24.000000,-0.048602,0.724558,-0.040884,55.000000,Mg_%,raw
440.870000,25.000000,-0.047105,0.732725,-0.038575,55.000000,Mg_%,raw
442.920000,26.000000,-0.056119,0.684044,-0.037997,55.000000,Mg_%,raw
444.960000,27.000000,-0.048697,0.724042,-0.040415,55.000000,Mg_%,raw
447.010000,28.000000,-0.049747,0.718335,-0.031502,55.000000,Mg_%,raw
449.050000,29.000000,-0.050201,0.715872,-0.035363,55.000000,Mg_%,raw
451.100000,30.000000,-0.053279,0.699254,-0.036698,55.000000,Mg_%,raw
453.150000,31.000000,-0.049284,0.720849,-0.040631,55.000000,Mg_%,raw
455.200000,32.000000,-0.055387,0.687950,-0.044637,55.000000,Mg_%,raw
457.250000,33.000000,-0.047062,0.732959,-0.041389,55.000000,Mg_%,raw
459.300000,34.000000,-0.047355,0.731356,-0.037564,55.000000,Mg_%,raw
461.350000,35.000000,-0.051272,0.710076,-0.041317,55.000000,Mg_%,raw
463.400000,36.000000,-0.064118,0.641880,-0.040776,55.000000,Mg_%,raw
465.450000,37.000000,-0.054133,0.694670,-0.038539,55.000000,Mg_%,raw
467.500000,38.000000,-0.053310,0.699090,-0.043879,55.000000,Mg_%,raw
469.560000,39.000000,-0.054622,0.692044,-0.039621,55.000000,Mg_%,raw
471.610000,40.000000,-0.071639,0.603233,-0.041858,55.000000,Mg_%,raw
473.670000,41.000000,-0.063133,0.647019,-0.043194,55.000000,Mg_%,raw
475.730000,42.000000,-0.075112,0.585737,-0.044889,55.000000,Mg_%,raw
477.780000,43.000000,-0.060168,0.662570,-0.048642,55.000000,Mg_%,raw
479.840000,44.000000,-0.047850,0.728655,-0.038647,55.000000,Mg_%,raw
481.900000,45.000000,-0.050565,0.713903,-0.040198,55.000000,Mg_%,raw
483.960000,46.000000,-0.056553,0.681728,-0.041678,55.000000,Mg_%,raw
486.020000,47.000000,-0.057104,0.678796,-0.036626,55.000000,Mg_%,raw
488.080000,48.000000,-0.064547,0.639652,-0.035652,55.000000,Mg_%,raw
490.150000,49.000000,-0.074925,0.586675,-0.037564,55.000000,Mg_%,raw
492.210000,50.000000,-0.100213,0.466636,-0.042652,55.000000,Mg_%,raw
494.270000,51.000000,-0.084942,0.537502,-0.040884,55.000000,Mg_%,raw
496.340000,52.000000,-0.098744,0.473227,-0.044276,55.000000,Mg_%,raw
498.400000,53.000000,-0.070216,0.610469,-0.041498,55.000000,Mg_%,raw
50047.000000,54.000000,-0.068569,0.618886,-0.039116,55.000000,Mg_%,raw
502.540000,55.000000,-0.061283,0.656703,-0.043121,55.000000,Mg_%,raw
504.610000,56.000000,-0.054294,0.693804,-0.049184,55.000000,Mg_%,raw
506.680000,57.000000,-0.053025,0.700621,-0.047560,55.000000,Mg_%,raw
508.740000,58.000000,-0.060992,0.658233,-0.048931,55.000000,Mg_%,raw
510.820000,59.000000,-0.059028,0.668592,-0.044565,55.000000,Mg_%,raw
512.890000,60.000000,-0.064444,0.640186,-0.044276,55.000000,Mg_%,raw
514.960000,61.000000,-0.059677,0.665162,-0.053730,55.000000,Mg_%,raw
517.030000,62.000000,-0.069560,0.613817,-0.057050,55.000000,Mg_%,raw
519.110000,63.000000,-0.070589,0.608570,-0.057736,55.000000,Mg_%,raw
521.180000,64.000000,-0.093763,0.495939,-0.055643,55.000000,Mg_%,raw
523.260000,65.000000,-0.078292,0.569921,-0.055101,55.000000,Mg_%,raw
525.330000,66.000000,-0.085644,0.534133,-0.059829,55.000000,Mg_%,raw
527.410000,67.000000,-0.083364,0.545111,-0.062066,55.000000,Mg_%,raw
529.490000,68.000000,-0.098026,0.476465,-0.061597,55.000000,Mg_%,raw
531.570000,69.000000,-0.084999,0.537229,-0.058818,55.000000,Mg_%,raw
533.640000,70.000000,-0.099420,0.470185,-0.062282,55.000000,Mg_%,raw
535.730000,71.000000,-0.089986,0.513528,-0.064267,55.000000,Mg_%,raw
537.810000,72.000000,-0.103450,0.452289,-0.063545,55.000000,Mg_%,raw
539.890000,73.000000,-0.092676,0.500966,-0.065422,55.000000,Mg_%,raw
541.970000,74.000000,-0.109305,0.426965,-0.063762,55.000000,Mg_%,raw
544.050000,75.000000,-0.088004,0.522885,-0.065169,55.000000,Mg_%,raw
546.140000,76.000000,-0.094769,0.491303,-0.065494,55.000000,Mg_%,raw
548.220000,77.000000,-0.079133,0.565773,-0.061777,55.000000,Mg_%,raw
550.310000,78.000000,-0.078274,0.570013,-0.058530,55.000000,Mg_%,raw
552.400000,79.000000,-0.073051,0.596092,-0.059323,55.000000,Mg_%,raw
554.480000,80.000000,-0.087761,0.524038,-0.061344,55.000000,Mg_%,raw
556.570000,81.000000,-0.076308,0.579769,-0.066432,55.000000,Mg_%,raw
558.660000,82.000000,-0.080607,0.558532,-0.064664,55.000000,Mg_%,raw
560.750000,83.000000,-0.079212,0.565383,-0.061813,55.000000,Mg_%,raw
