,Blue_w1_mean,Blue_w1_std,Blue_w1_median,Blue_w1_p25,Blue_w1_p75,Blue_w1_cv,Blue_w1_range,Green_w1_mean,Green_w1_std,Green_w1_median,Green_w1_p25,Green_w1_p75,Green_w1_cv,Green_w1_range,Red_w1_mean,Red_w1_std,Red_w1_median,Red_w1_p25,Red_w1_p75,Red_w1_cv,Red_w1_range,RedEdge_w1_mean,RedEdge_w1_std,RedEdge_w1_median,RedEdge_w1_p25,RedEdge_w1_p75,RedEdge_w1_cv,RedEdge_w1_range,NIR_w1_mean,NIR_w1_std,NIR_w1_median,NIR_w1_p25,NIR_w1_p75,NIR_w1_cv,NIR_w1_range,Blue_w3_mean,Blue_w3_std,Blue_w3_median,Blue_w3_p25,Blue_w3_p75,Blue_w3_cv,Blue_w3_range,Green_w3_mean,Green_w3_std,Green_w3_median,Green_w3_p25,Green_w3_p75,Green_w3_cv,Green_w3_range,Red_w3_mean,Red_w3_std,Red_w3_median,Red_w3_p25,Red_w3_p75,Red_w3_cv,Red_w3_range,RedEdge_w3_mean,RedEdge_w3_std,RedEdge_w3_median,RedEdge_w3_p25,RedEdge_w3_p75,RedEdge_w3_cv,RedEdge_w3_range,NIR_w3_mean,NIR_w3_std,NIR_w3_median,NIR_w3_p25,NIR_w3_p75,NIR_w3_cv,NIR_w3_range,Blue_w5_mean,Blue_w5_std,Blue_w5_median,Blue_w5_p25,Blue_w5_p75,Blue_w5_cv,Blue_w5_range,Green_w5_mean,Green_w5_std,Green_w5_median,Green_w5_p25,Green_w5_p75,Green_w5_cv,Green_w5_range,Red_w5_mean,Red_w5_std,Red_w5_median,Red_w5_p25,Red_w5_p75,Red_w5_cv,Red_w5_range,RedEdge_w5_mean,RedEdge_w5_std,RedEdge_w5_median,RedEdge_w5_p25,RedEdge_w5_p75,RedEdge_w5_cv,RedEdge_w5_range,NIR_w5_mean,NIR_w5_std,NIR_w5_median,NIR_w5_p25,NIR_w5_p75,NIR_w5_cv,NIR_w5_range,Blue_w7_mean,Blue_w7_std,Blue_w7_median,Blue_w7_p25,Blue_w7_p75,Blue_w7_cv,Blue_w7_range,Green_w7_mean,Green_w7_std,Green_w7_median,Green_w7_p25,Green_w7_p75,Green_w7_cv,Green_w7_range,Red_w7_mean,Red_w7_std,Red_w7_median,Red_w7_p25,Red_w7_p75,Red_w7_cv,Red_w7_range,RedEdge_w7_mean,RedEdge_w7_std,RedEdge_w7_median,RedEdge_w7_p25,RedEdge_w7_p75,RedEdge_w7_cv,RedEdge_w7_range,NIR_w7_mean,NIR_w7_std,NIR_w7_median,NIR_w7_p25,NIR_w7_p75,NIR_w7_cv,NIR_w7_range
90,0.021177,0.000000,0.021177,0.021177,0.021177,0.000000,0.000000,0.035044,0.000000,0.035044,0.035044,0.035044,0.000000,0.000000,0.032431,0.000000,0.032431,0.032431,0.032431,0.000000,0.000000,0.053965,0.000000,0.053965,0.053965,0.053965,0.000000,0.000000,0.091904,0.000000,0.091904,0.091904,0.091904,0.000000,0.000000,0.020787,0.002588,0.021514,0.020977,0.021959,0.124505,0.009661,0.034900,0.003158,0.035338,0.032245,0.038091,0.090495,0.008985,0.030441,0.002827,0.031082,0.029272,0.032431,0.092872,0.009032,0.051803,0.007757,0.053965,0.045769,0.056539,0.149743,0.022844,0.089074,0.016810,0.091904,0.074243,0.103847,0.188717,0.050662,0.020163,0.003357,0.021177,0.018861,0.022342,0.166468,0.012252,0.033188,0.005184,0.035044,0.032245,0.036591,0.156210,0.018899,0.028611,0.004707,0.029288,0.025163,0.032431,0.164520,0.017956,0.051423,0.010358,0.053588,0.045769,0.057717,0.201437,0.040445,0.086218,0.021135,0.090393,0.067890,0.104139,0.245134,0.073507,0.020334,0.004238,0.021391,0.017696,0.023063,0.208413,0.018754,0.033209,0.006427,0.035044,0.030807,0.037179,0.193542,0.028734,0.028669,0.007310,0.029288,0.023277,0.033183,0.254971,0.035636,0.052192,0.010839,0.055236,0.045769,0.059460,0.207671,0.042250,0.087254,0.020679,0.088622,0.071367,0.103847,0.236991,0.080786
91,0.022940,0.000000,0.022940,0.022940,0.022940,0.000000,0.000000,0.049272,0.000000,0.049272,0.049272,0.049272,0.000000,0.000000,0.032815,0.000000,0.032815,0.032815,0.032815,0.000000,0.000000,0.076887,0.000000,0.076887,0.076887,0.076887,0.000000,0.000000,0.125376,0.000000,0.125376,0.125376,0.125376,0.000000,0.000000,0.022652,0.001796,0.022465,0.020931,0.023048,0.079287,0.005704,0.044805,0.002951,0.044726,0.043890,0.046087,0.065859,0.010857,0.032462,0.004379,0.030806,0.028368,0.034471,0.134894,0.013448,0.072795,0.003929,0.074579,0.071235,0.075098,0.053972,0.013926,0.117950,0.017625,0.119770,0.104221,0.131046,0.149424,0.060508,0.022413,0.002806,0.022465,0.020671,0.023308,0.125184,0.011884,0.041801,0.004853,0.043009,0.038802,0.044803,0.116090,0.020646,0.031409,0.006153,0.030806,0.027770,0.034471,0.195884,0.024350,0.068618,0.006693,0.070984,0.062977,0.074407,0.097535,0.024775,0.115567,0.018214,0.114798,0.104221,0.125376,0.157610,0.068632,0.022262,0.003959,0.022081,0.019582,0.023922,0.177813,0.016638,0.038896,0.006307,0.039900,0.034890,0.044061,0.162154,0.025054,0.030584,0.007514,0.030192,0.025546,0.034471,0.245674,0.029257,0.063375,0.009073,0.062961,0.057937,0.071298,0.143157,0.035515,0.109906,0.018573,0.108916,0.094504,0.122272,0.168989,0.076058
92,0.016270,0.000000,0.016270,0.016270,0.016270,0.000000,0.000000,0.033946,0.000000,0.033946,0.033946,0.033946,0.000000,0.000000,0.023553,0.000000,0.023553,0.023553,0.023553,0.000000,0.000000,0.049521,0.000000,0.049521,0.049521,0.049521,0.000000,0.000000,0.112312,0.000000,0.112312,0.112312,0.112312,0.000000,0.000000,0.018609,0.002552,0.018539,0.016270,0.020042,0.137140,0.008342,0.035781,0.003942,0.034952,0.033250,0.036977,0.110157,0.013826,0.028281,0.004349,0.026696,0.024565,0.030254,0.153769,0.013509,0.048787,0.003784,0.050401,0.046350,0.051390,0.077557,0.012592,0.102809,0.012120,0.106235,0.096454,0.111516,0.117892,0.043935,0.021604,0.004449,0.020901,0.018524,0.024888,0.205924,0.014614,0.035853,0.006470,0.034720,0.032214,0.038833,0.180459,0.026260,0.033700,0.007582,0.032615,0.026696,0.040389,0.224992,0.025776,0.048450,0.005353,0.050244,0.045753,0.051390,0.110484,0.022546,0.085508,0.020451,0.090686,0.067386,0.098517,0.239172,0.075473,0.023565,0.004952,0.023799,0.019291,0.027265,0.210124,0.018003,0.036397,0.007146,0.035400,0.032214,0.040751,0.196326,0.030018,0.037471,0.008528,0.037154,0.030254,0.044530,0.227590,0.030008,0.049759,0.005960,0.050291,0.046444,0.052096,0.119783,0.028324,0.077228,0.019466,0.078012,0.060708,0.091856,0.252058,0.075473
93,0.008572,0.000000,0.008572,0.008572,0.008572,0.000000,0.000000,0.021079,0.000000,0.021079,0.021079,0.021079,0.000000,0.000000,0.015395,0.000000,0.015395,0.015395,0.015395,0.000000,0.000000,0.042393,0.000000,0.042393,0.042393,0.042393,0.000000,0.000000,0.082253,0.000000,0.082253,0.082253,0.082253,0.000000,0.000000,0.011615,0.002471,0.011915,0.009446,0.012590,0.212713,0.007314,0.025387,0.004024,0.025873,0.021110,0.026971,0.158498,0.013486,0.019002,0.003768,0.018140,0.015579,0.021130,0.198309,0.010749,0.045690,0.009024,0.042393,0.041483,0.048689,0.197496,0.032202,0.095934,0.016872,0.085974,0.082562,0.117723,0.175871,0.039808,0.013765,0.003987,0.012590,0.010780,0.015886,0.289641,0.015518,0.029164,0.005972,0.028688,0.025363,0.033127,0.204768,0.022641,0.023230,0.007278,0.021130,0.018109,0.025608,0.313297,0.031741,0.052615,0.011031,0.050039,0.045047,0.063777,0.209661,0.039832,0.106459,0.018718,0.109046,0.088346,0.119331,0.175821,0.060573,0.014476,0.004357,0.013372,0.010857,0.017757,0.301013,0.017604,0.029854,0.006682,0.029059,0.024915,0.034766,0.223837,0.025842,0.024431,0.007914,0.023614,0.018953,0.027432,0.323932,0.032999,0.052650,0.011311,0.050542,0.044733,0.061689,0.214823,0.043019,0.106008,0.019861,0.108153,0.085974,0.119331,0.187356,0.072971
94,0.025516,0.000000,0.025516,0.025516,0.025516,0.000000,0.000000,0.042839,0.000000,0.042839,0.042839,0.042839,0.000000,0.000000,0.042337,0.000000,0.042337,0.042337,0.042337,0.000000,0.000000,0.069100,0.000000,0.069100,0.069100,0.069100,0.000000,0.000000,0.107795,0.000000,0.107795,0.107795,0.107795,0.000000,0.000000,0.032579,0.004055,0.032402,0.030255,0.036020,0.124473,0.013172,0.044787,0.003876,0.045978,0.042189,0.047788,0.086542,0.011197,0.049680,0.006404,0.052657,0.042598,0.054037,0.128913,0.018738,0.067423,0.003828,0.067593,0.066651,0.069932,0.056776,0.013832,0.098294,0.005913,0.097315,0.093172,0.103522,0.060157,0.017873,0.033165,0.004513,0.033720,0.030439,0.036526,0.136087,0.017696,0.044303,0.003743,0.044169,0.042839,0.047432,0.084482,0.015759,0.049960,0.007546,0.052105,0.044622,0.054834,0.151050,0.029579,0.066024,0.004171,0.066227,0.063181,0.069100,0.063175,0.016705,0.094618,0.012696,0.093708,0.090377,0.101052,0.134184,0.057665,0.030547,0.005993,0.030531,0.025838,0.034978,0.196171,0.024811,0.042847,0.005277,0.043457,0.039637,0.045978,0.123152,0.029430,0.045558,0.010289,0.045756,0.039071,0.053331,0.225836,0.039945,0.064635,0.006509,0.065347,0.060669,0.068221,0.100710,0.035216,0.097939,0.018615,0.096730,0.088427,0.113108,0.190071,0.076367
95,0.037263,0.000000,0.037263,0.037263,0.037263,0.000000,0.000000,0.048406,0.000000,0.048406,0.048406,0.048406,0.000000,0.000000,0.061336,0.000000,0.061336,0.061336,0.061336,0.000000,0.000000,0.069116,0.000000,0.069116,0.069116,0.069116,0.000000,0.000000,0.079296,0.000000,0.079296,0.079296,0.079296,0.000000,0.000000,0.038961,0.005671,0.037263,0.035698,0.041694,0.145545,0.018095,0.051700,0.008850,0.049721,0.047726,0.057902,0.171186,0.031750,0.058080,0.008391,0.061336,0.051890,0.064878,0.144467,0.026037,0.073756,0.014632,0.069273,0.064939,0.080970,0.198390,0.052236,0.091704,0.016777,0.090215,0.079296,0.107470,0.182946,0.046779,0.037572,0.009634,0.037217,0.030178,0.042645,0.256407,0.037600,0.051135,0.011648,0.048979,0.044973,0.057995,0.227786,0.045994,0.056459,0.015138,0.056536,0.042092,0.066948,0.268120,0.058821,0.074973,0.015508,0.073229,0.067608,0.084251,0.206851,0.059615,0.099237,0.020171,0.106674,0.083650,0.112312,0.203260,0.063352,0.034507,0.010541,0.033107,0.026344,0.041065,0.305469,0.044347,0.049425,0.011376,0.048344,0.042267,0.056990,0.230168,0.051345,0.052384,0.016674,0.050127,0.040880,0.062915,0.318305,0.068911,0.073433,0.013783,0.071565,0.065096,0.081645,0.187689,0.059615,0.103355,0.016651,0.107470,0.090491,0.117625,0.161102,0.063352
96,0.037508,0.000000,0.037508,0.037508,0.037508,0.000000,0.000000,0.053541,0.000000,0.053541,0.053541,0.053541,0.000000,0.000000,0.055064,0.000000,0.055064,0.055064,0.055064,0.000000,0.000000,0.078222,0.000000,0.078222,0.078222,0.078222,0.000000,0.000000,0.113222,0.000000,0.113222,0.113222,0.113222,0.000000,0.000000,0.034375,0.005315,0.035346,0.029595,0.038719,0.154610,0.017236,0.048619,0.002566,0.048112,0.047277,0.050185,0.052785,0.008490,0.052519,0.009064,0.052181,0.044453,0.058698,0.172591,0.025454,0.073978,0.004029,0.073763,0.070356,0.078222,0.054459,0.010064,0.103061,0.013815,0.108364,0.087469,0.113222,0.134050,0.040897,0.032608,0.007270,0.034349,0.026850,0.038719,0.222936,0.026421,0.046413,0.004969,0.045576,0.043148,0.049040,0.107062,0.023152,0.049099,0.012322,0.052181,0.040942,0.058698,0.250958,0.041724,0.069810,0.007721,0.070356,0.063636,0.077641,0.110602,0.028496,0.098487,0.016581,0.100955,0.085113,0.112052,0.168359,0.057356,0.032069,0.007478,0.033230,0.026375,0.037508,0.233203,0.030347,0.045578,0.006053,0.045391,0.041834,0.050046,0.132804,0.028178,0.048462,0.012585,0.052181,0.040727,0.057855,0.259697,0.050326,0.068692,0.008648,0.069053,0.062710,0.076306,0.125900,0.032123,0.097194,0.016555,0.098745,0.083553,0.111613,0.170327,0.063628
97,0.038382,0.000000,0.038382,0.038382,0.038382,0.000000,0.000000,0.056541,0.000000,0.056541,0.056541,0.056541,0.000000,0.000000,0.054604,0.000000,0.054604,0.054604,0.054604,0.000000,0.000000,0.095367,0.000000,0.095367,0.095367,0.095367,0.000000,0.000000,0.112523,0.000000,0.112523,0.112523,0.112523,0.000000,0.000000,0.041416,0.011404,0.037447,0.032033,0.052030,0.275349,0.035775,0.059043,0.010231,0.056541,0.052288,0.063949,0.173281,0.033250,0.064382,0.021633,0.054604,0.047504,0.078326,0.336013,0.069846,0.094863,0.010853,0.095367,0.091238,0.101679,0.114411,0.033976,0.120568,0.015841,0.122305,0.112523,0.137302,0.131389,0.048257,0.043406,0.010269,0.045328,0.036404,0.049699,0.236569,0.039317,0.059925,0.011320,0.060887,0.052288,0.069176,0.188906,0.040937,0.068602,0.018940,0.071747,0.054604,0.080856,0.276088,0.073403,0.092773,0.013491,0.096497,0.087799,0.103829,0.145420,0.049205,0.118596,0.020217,0.122597,0.103798,0.137302,0.170472,0.075375,0.043117,0.010459,0.044592,0.034763,0.050312,0.242574,0.039317,0.060182,0.011446,0.060887,0.051994,0.070073,0.190187,0.044463,0.070134,0.018443,0.071747,0.054604,0.084812,0.262960,0.073403,0.089925,0.014087,0.093247,0.081079,0.101679,0.156657,0.055046,0.117150,0.018665,0.122321,0.107324,0.129551,0.159322,0.078024
98,0.054713,0.000000,0.054713,0.054713,0.054713,0.000000,0.000000,0.070336,0.000000,0.070336,0.070336,0.070336,0.000000,0.000000,0.090838,0.000000,0.090838,0.090838,0.090838,0.000000,0.000000,0.094833,0.000000,0.094833,0.094833,0.094833,0.000000,0.000000,0.105098,0.000000,0.105098,0.105098,0.105098,0.000000,0.000000,0.048864,0.003740,0.048257,0.046402,0.050557,0.076536,0.012329,0.063597,0.004119,0.063903,0.060361,0.066624,0.064764,0.012821,0.081803,0.005502,0.082006,0.079077,0.085241,0.067254,0.018983,0.090728,0.003779,0.090720,0.088223,0.091583,0.041657,0.013518,0.103399,0.006221,0.103148,0.099037,0.105098,0.060165,0.020944,0.042925,0.006689,0.043734,0.039149,0.047889,0.155833,0.028292,0.057775,0.006122,0.057515,0.053154,0.062897,0.105962,0.025533,0.070445,0.012336,0.074415,0.060278,0.079414,0.175119,0.046140,0.083957,0.006817,0.083639,0.079949,0.088223,0.081196,0.032155,0.103699,0.008972,0.101215,0.098176,0.112296,0.086524,0.035129,0.037698,0.009093,0.039149,0.032248,0.044838,0.241203,0.037508,0.052727,0.008970,0.053479,0.047494,0.058165,0.170119,0.039854,0.060377,0.016878,0.062440,0.049344,0.074415,0.279544,0.068405,0.078332,0.010797,0.079776,0.071392,0.086072,0.137833,0.049300,0.103689,0.010358,0.102677,0.096746,0.111337,0.099892,0.047883
99,0.033291,0.000000,0.033291,0.033291,0.033291,0.000000,0.000000,0.049180,0.000000,0.049180,0.049180,0.049180,0.000000,0.000000,0.058805,0.000000,0.058805,0.058805,0.058805,0.000000,0.000000,0.077139,0.000000,0.077139,0.077139,0.077139,0.000000,0.000000,0.106154,0.000000,0.106154,0.106154,0.106154,0.000000,0.000000,0.034671,0.004708,0.035760,0.032892,0.038183,0.135780,0.015242,0.048753,0.006531,0.049241,0.047525,0.053170,0.133959,0.021296,0.057599,0.005484,0.058805,0.058161,0.060814,0.095201,0.019137,0.074224,0.007570,0.077139,0.070905,0.081095,0.101994,0.024540,0.103944,0.011269,0.106154,0.096470,0.109322,0.108417,0.033764,0.035003,0.005297,0.035760,0.032892,0.038183,0.151322,0.021913,0.048557,0.007735,0.049442,0.044880,0.053695,0.159297,0.028147,0.055915,0.006530,0.057901,0.051829,0.062332,0.116784,0.021452,0.070619,0.009939,0.071141,0.061862,0.077986,0.140739,0.032814,0.098087,0.016680,0.097916,0.086624,0.107519,0.170054,0.060102,0.033273,0.005654,0.033475,0.028154,0.037999,0.169930,0.023477,0.046194,0.007607,0.047138,0.039931,0.051360,0.164669,0.028147,0.052017,0.008609,0.052212,0.045097,0.059066,0.165504,0.033290,0.066968,0.010106,0.065928,0.059899,0.076197,0.150907,0.037744,0.094862,0.017033,0.092343,0.079621,0.107275,0.179559,0.068714
100,0.023002,0.000000,0.023002,0.023002,0.023002,0.000000,0.000000,0.043380,0.000000,0.043380,0.043380,0.043380,0.000000,0.000000,0.039362,0.000000,0.039362,0.039362,0.039362,0.000000,0.000000,0.072428,0.000000,0.072428,0.072428,0.072428,0.000000,0.000000,0.120079,0.000000,0.120079,0.120079,0.120079,0.000000,0.000000,0.026166,0.006228,0.023002,0.021131,0.033429,0.238037,0.015994,0.042624,0.005435,0.043380,0.038818,0.046891,0.127510,0.017352,0.040737,0.013464,0.039362,0.030898,0.050740,0.330500,0.039009,0.070093,0.007909,0.072428,0.064468,0.073826,0.112836,0.025121,0.115504,0.014759,0.115984,0.112637,0.120079,0.127776,0.050239,0.028887,0.009536,0.025501,0.021131,0.035254,0.330104,0.030546,0.043975,0.008797,0.043921,0.038818,0.049783,0.200049,0.031518,0.045261,0.018324,0.039362,0.030898,0.061382,0.404858,0.056260,0.070814,0.011926,0.072947,0.064468,0.078536,0.168415,0.047259,0.110599,0.020464,0.112637,0.097770,0.119900,0.185032,0.083548,0.030100,0.009090,0.027510,0.022204,0.037140,0.302001,0.030546,0.044901,0.009137,0.045545,0.039406,0.052025,0.203484,0.037039,0.048271,0.017874,0.045051,0.032247,0.063789,0.370275,0.059128,0.070372,0.012262,0.072633,0.064468,0.078567,0.174253,0.047431,0.106752,0.021866,0.106333,0.094520,0.116683,0.204833,0.093167
