feature,element,pearson_r,p_value,abs_r
Red_glcm_correlation_std,Co_мг_кг,-0.2880,0.0244,0.2880
Red_glcm_ASM_mean,N_%,-0.0219,0.8287,0.0219
Red_glcm_ASM_mean,P_%,0.0799,0.4293,0.0799
Red_glcm_ASM_mean,K_%,0.0511,0.6136,0.0511
Red_glcm_ASM_mean,Ca_%,-0.1957,0.0510,0.1957
Red_glcm_ASM_mean,Mg_%,0.0429,0.6715,0.0429
Red_glcm_ASM_mean,S_%,0.0618,0.5415,0.0618
Red_glcm_ASM_mean,Нитраты_мг_кг,0.0300,0.7668,0.0300
Red_glcm_ASM_mean,Fe_мг_кг,-0.1427,0.1567,0.1427
Red_glcm_ASM_mean,Mn_мг_кг,0.0475,0.6389,0.0475
Red_glcm_ASM_mean,Cu_мг_кг,0.1414,0.1670,0.1414
Red_glcm_ASM_mean,Zn_мг_кг,0.1536,0.1271,0.1536
Red_glcm_ASM_mean,Co_мг_кг,0.0826,0.5270,0.0826
Red_glcm_ASM_std,N_%,0.1653,0.1002,0.1653
Red_glcm_ASM_std,P_%,0.2281,0.0224,0.2281
Red_glcm_ASM_std,K_%,0.0986,0.3292,0.0986
Red_glcm_ASM_std,Ca_%,-0.0348,0.7312,0.0348
Red_glcm_ASM_std,Mg_%,0.0137,0.8926,0.0137
Red_glcm_ASM_std,S_%,0.0716,0.4789,0.0716
Red_glcm_ASM_std,Нитраты_мг_кг,-0.0142,0.8881,0.0142
Red_glcm_ASM_std,Fe_мг_кг,-0.0670,0.5076,0.0670
Red_glcm_ASM_std,Mn_мг_кг,-0.0157,0.8765,0.0157
Red_glcm_ASM_std,Cu_мг_кг,0.0438,0.6702,0.0438
Red_glcm_ASM_std,Zn_мг_кг,0.0963,0.3405,0.0963
Red_glcm_ASM_std,Co_мг_кг,-0.1136,0.3833,0.1136
Red_lbp_bin0,N_%,-0.1088,0.2813,0.1088
Red_lbp_bin0,P_%,-0.1351,0.1803,0.1351
Red_lbp_bin0,K_%,-0.0366,0.7176,0.0366
Red_lbp_bin0,Ca_%,-0.1486,0.1401,0.1486
Red_lbp_bin0,Mg_%,0.1525,0.1298,0.1525
Red_lbp_bin0,S_%,-0.0794,0.4325,0.0794
Red_lbp_bin0,Нитраты_мг_кг,-0.0489,0.6289,0.0489
Red_lbp_bin0,Fe_мг_кг,0.1012,0.3166,0.1012
Red_lbp_bin0,Mn_мг_кг,0.2003,0.0457,0.2003
Red_lbp_bin0,Cu_мг_кг,0.0769,0.4538,0.0769
Red_lbp_bin0,Zn_мг_кг,0.0644,0.5246,0.0644
Red_lbp_bin0,Co_мг_кг,-0.2046,0.1138,0.2046
Red_lbp_bin1,N_%,0.1455,0.1486,0.1455
Red_lbp_bin1,P_%,0.0389,0.7005,0.0389
Red_lbp_bin1,K_%,0.0114,0.9101,0.0114
Red_lbp_bin1,Ca_%,0.1065,0.2915,0.1065
Red_lbp_bin1,Mg_%,-0.1583,0.1158,0.1583
Red_lbp_bin1,S_%,0.0399,0.6932,0.0399
Red_lbp_bin1,Нитраты_мг_кг,0.0601,0.5525,0.0601
Red_lbp_bin1,Fe_мг_кг,-0.0173,0.8640,0.0173
Red_lbp_bin1,Mn_мг_кг,-0.2208,0.0273,0.2208
Red_lbp_bin1,Cu_мг_кг,-0.1257,0.2197,0.1257
Red_lbp_bin1,Zn_мг_кг,-0.1446,0.1511,0.1446
Red_lbp_bin1,Co_мг_кг,0.0721,0.5810,0.0721
Red_lbp_bin2,N_%,0.0340,0.7373,0.0340
Red_lbp_bin2,P_%,0.0710,0.4827,0.0710
Red_lbp_bin2,K_%,0.0092,0.9275,0.0092
Red_lbp_bin2,Ca_%,0.1349,0.1807,0.1349
Red_lbp_bin2,Mg_%,-0.1202,0.2338,0.1202
Red_lbp_bin2,S_%,-0.0328,0.7461,0.0328
Red_lbp_bin2,Нитраты_мг_кг,0.0759,0.4532,0.0759
Red_lbp_bin2,Fe_мг_кг,-0.1253,0.2142,0.1253
Red_lbp_bin2,Mn_мг_кг,-0.1516,0.1321,0.1516
Red_lbp_bin2,Cu_мг_кг,-0.0591,0.5655,0.0591
Red_lbp_bin2,Zn_мг_кг,-0.0601,0.5523,0.0601
Red_lbp_bin2,Co_мг_кг,0.1805,0.1639,0.1805
Red_lbp_bin3,N_%,0.2035,0.0423,0.2035
Red_lbp_bin3,P_%,0.2451,0.0140,0.2451
Red_lbp_bin3,K_%,0.0932,0.3563,0.0932
Red_lbp_bin3,Ca_%,0.1987,0.0475,0.1987
Red_lbp_bin3,Mg_%,0.0385,0.7040,0.0385
Red_lbp_bin3,S_%,0.1708,0.0893,0.1708
Red_lbp_bin3,Нитраты_мг_кг,-0.0078,0.9384,0.0078
Red_lbp_bin3,Fe_мг_кг,0.0553,0.5848,0.0553
Red_lbp_bin3,Mn_мг_кг,-0.0112,0.9118,0.0112
Red_lbp_bin3,Cu_мг_кг,0.1301,0.2039,0.1301
Red_lbp_bin3,Zn_мг_кг,0.1282,0.2038,0.1282
Red_lbp_bin3,Co_мг_кг,0.0962,0.4608,0.0962
Red_lbp_bin4,N_%,0.1290,0.2007,0.1290
Red_lbp_bin4,P_%,0.2285,0.0222,0.2285
Red_lbp_bin4,K_%,0.1862,0.0636,0.1862
Red_lbp_bin4,Ca_%,0.0091,0.9288,0.0091
Red_lbp_bin4,Mg_%,-0.2362,0.0180,0.2362
Red_lbp_bin4,S_%,0.0913,0.3665,0.0913
Red_lbp_bin4,Нитраты_мг_кг,0.2134,0.0331,0.2134
Red_lbp_bin4,Fe_мг_кг,-0.1602,0.1113,0.1602
Red_lbp_bin4,Mn_мг_кг,-0.2496,0.0123,0.2496
Red_lbp_bin4,Cu_мг_кг,-0.1189,0.2460,0.1189
Red_lbp_bin4,Zn_мг_кг,-0.1598,0.1122,0.1598
Red_lbp_bin4,Co_мг_кг,0.2021,0.1183,0.2021
Red_lbp_bin5,N_%,-0.1226,0.2243,0.1226
Red_lbp_bin5,P_%,-0.0544,0.5912,0.0544
Red_lbp_bin5,K_%,-0.0631,0.5327,0.0631
Red_lbp_bin5,Ca_%,-0.0855,0.3977,0.0855
Red_lbp_bin5,Mg_%,-0.0799,0.4293,0.0799
Red_lbp_bin5,S_%,-0.0948,0.3480,0.0948
Red_lbp_bin5,Нитраты_мг_кг,-0.0298,0.7687,0.0298
Red_lbp_bin5,Fe_мг_кг,0.0918,0.3639,0.0918
Red_lbp_bin5,Mn_мг_кг,-0.0531,0.5996,0.0531
Red_lbp_bin5,Cu_мг_кг,0.0207,0.8407,0.0207
Red_lbp_bin5,Zn_мг_кг,0.0252,0.8032,0.0252
Red_lbp_bin5,Co_мг_кг,0.0981,0.4519,0.0981
Red_lbp_bin6,N_%,-0.1276,0.2057,0.1276
Red_lbp_bin6,P_%,-0.0786,0.4371,0.0786
Red_lbp_bin6,K_%,-0.1582,0.1159,0.1582
Red_lbp_bin6,Ca_%,0.0086,0.9325,0.0086
Red_lbp_bin6,Mg_%,0.1374,0.1730,0.1374
Red_lbp_bin6,S_%,-0.0932,0.3562,0.0932
Red_lbp_bin6,Нитраты_мг_кг,-0.1757,0.0804,0.1757
Red_lbp_bin6,Fe_мг_кг,0.1317,0.1914,0.1317
Red_lbp_bin6,Mn_мг_кг,0.1475,0.1432,0.1475
Red_lbp_bin6,Cu_мг_кг,0.0155,0.8803,0.0155
Red_lbp_bin6,Zn_мг_кг,0.0263,0.7948,0.0263
Red_lbp_bin6,Co_мг_кг,-0.1877,0.1475,0.1877
Red_lbp_bin7,N_%,-0.1443,0.1519,0.1443
Red_lbp_bin7,P_%,-0.2219,0.0265,0.2219
Red_lbp_bin7,K_%,-0.0902,0.3721,0.0902
Red_lbp_bin7,Ca_%,-0.1364,0.1760,0.1364
Red_lbp_bin7,Mg_%,0.1268,0.2086,0.1268
Red_lbp_bin7,S_%,-0.0705,0.4859,0.0705
Red_lbp_bin7,Нитраты_мг_кг,-0.0862,0.3937,0.0862
Red_lbp_bin7,Fe_мг_кг,0.0108,0.9147,0.0108
Red_lbp_bin7,Mn_мг_кг,0.1688,0.0933,0.1688
Red_lbp_bin7,Cu_мг_кг,0.0099,0.9232,0.0099
Red_lbp_bin7,Zn_мг_кг,0.0391,0.6993,0.0391
Red_lbp_bin7,Co_мг_кг,-0.1488,0.2523,0.1488
NIR_glcm_contrast_mean,N_%,-0.1718,0.0874,0.1718
NIR_glcm_contrast_mean,P_%,0.0510,0.6140,0.0510
NIR_glcm_contrast_mean,K_%,-0.0586,0.5627,0.0586
NIR_glcm_contrast_mean,Ca_%,-0.1842,0.0666,0.1842
NIR_glcm_contrast_mean,Mg_%,0.0770,0.4466,0.0770
NIR_glcm_contrast_mean,S_%,-0.1920,0.0557,0.1920
NIR_glcm_contrast_mean,Нитраты_мг_кг,-0.0623,0.5380,0.0623
NIR_glcm_contrast_mean,Fe_мг_кг,0.0156,0.8774,0.0156
NIR_glcm_contrast_mean,Mn_мг_кг,-0.0009,0.9931,0.0009
NIR_glcm_contrast_mean,Cu_мг_кг,-0.0335,0.7444,0.0335
NIR_glcm_contrast_mean,Zn_мг_кг,0.0493,0.6260,0.0493
NIR_glcm_contrast_mean,Co_мг_кг,-0.0369,0.7774,0.0369
NIR_glcm_contrast_std,N_%,-0.1768,0.0784,0.1768
NIR_glcm_contrast_std,P_%,0.0630,0.5333,0.0630
NIR_glcm_contrast_std,K_%,-0.0572,0.5717,0.0572
NIR_glcm_contrast_std,Ca_%,-0.2114,0.0347,0.2114
NIR_glcm_contrast_std,Mg_%,0.0503,0.6189,0.0503
NIR_glcm_contrast_std,S_%,-0.1427,0.1567,0.1427
NIR_glcm_contrast_std,Нитраты_мг_кг,-0.0086,0.9325,0.0086
NIR_glcm_contrast_std,Fe_мг_кг,-0.0397,0.6947,0.0397
NIR_glcm_contrast_std,Mn_мг_кг,-0.0355,0.7258,0.0355
NIR_glcm_contrast_std,Cu_мг_кг,-0.0451,0.6610,0.0451
NIR_glcm_contrast_std,Zn_мг_кг,0.0082,0.9355,0.0082
NIR_glcm_contrast_std,Co_мг_кг,-0.0917,0.4821,0.0917
NIR_glcm_dissimilarity_mean,N_%,-0.1068,0.2903,0.1068
NIR_glcm_dissimilarity_mean,P_%,0.1013,0.3159,0.1013
NIR_glcm_dissimilarity_mean,K_%,-0.0283,0.7797,0.0283
NIR_glcm_dissimilarity_mean,Ca_%,-0.1647,0.1015,0.1647
NIR_glcm_dissimilarity_mean,Mg_%,0.0310,0.7593,0.0310
NIR_glcm_dissimilarity_mean,S_%,-0.1609,0.1098,0.1609
NIR_glcm_dissimilarity_mean,Нитраты_мг_кг,-0.0398,0.6940,0.0398
NIR_glcm_dissimilarity_mean,Fe_мг_кг,0.0103,0.9190,0.0103
NIR_glcm_dissimilarity_mean,Mn_мг_кг,-0.0267,0.7919,0.0267
NIR_glcm_dissimilarity_mean,Cu_мг_кг,-0.0646,0.5296,0.0646
NIR_glcm_dissimilarity_mean,Zn_мг_кг,0.0315,0.7553,0.0315
NIR_glcm_dissimilarity_mean,Co_мг_кг,-0.0469,0.7196,0.0469
NIR_glcm_dissimilarity_std,N_%,-0.1140,0.2586,0.1140
NIR_glcm_dissimilarity_std,P_%,0.0746,0.4606,0.0746
NIR_glcm_dissimilarity_std,K_%,-0.0513,0.6125,0.0513
NIR_glcm_dissimilarity_std,Ca_%,-0.1963,0.0503,0.1963
NIR_glcm_dissimilarity_std,Mg_%,0.0266,0.7928,0.0266
NIR_glcm_dissimilarity_std,S_%,-0.1045,0.3010,0.1045
NIR_glcm_dissimilarity_std,Нитраты_мг_кг,0.0152,0.8807,0.0152
NIR_glcm_dissimilarity_std,Fe_мг_кг,-0.0684,0.4987,0.0684
NIR_glcm_dissimilarity_std,Mn_мг_кг,-0.0575,0.5698,0.0575
NIR_glcm_dissimilarity_std,Cu_мг_кг,-0.0805,0.4330,0.0805
NIR_glcm_dissimilarity_std,Zn_мг_кг,-0.0209,0.8365,0.0209
NIR_glcm_dissimilarity_std,Co_мг_кг,-0.1762,0.1743,0.1762
NIR_glcm_homogeneity_mean,N_%,0.0457,0.6519,0.0457
NIR_glcm_homogeneity_mean,P_%,-0.1397,0.1658,0.1397
NIR_glcm_homogeneity_mean,K_%,-0.0011,0.9915,0.0011
NIR_glcm_homogeneity_mean,Ca_%,0.1400,0.1648,0.1400
NIR_glcm_homogeneity_mean,Mg_%,0.0168,0.8681,0.0168
NIR_glcm_homogeneity_mean,S_%,0.1212,0.2297,0.1212
NIR_glcm_homogeneity_mean,Нитраты_мг_кг,0.0159,0.8752,0.0159
NIR_glcm_homogeneity_mean,Fe_мг_кг,-0.0045,0.9646,0.0045
NIR_glcm_homogeneity_mean,Mn_мг_кг,0.0524,0.6043,0.0524
NIR_glcm_homogeneity_mean,Cu_мг_кг,0.0921,0.3698,0.0921
NIR_glcm_homogeneity_mean,Zn_мг_кг,-0.0084,0.9339,0.0084
NIR_glcm_homogeneity_mean,Co_мг_кг,0.0482,0.7124,0.0482
NIR_glcm_homogeneity_std,N_%,-0.0079,0.9381,0.0079
NIR_glcm_homogeneity_std,P_%,0.0393,0.6979,0.0393
NIR_glcm_homogeneity_std,K_%,-0.0423,0.6763,0.0423
NIR_glcm_homogeneity_std,Ca_%,-0.1173,0.2452,0.1173
NIR_glcm_homogeneity_std,Mg_%,-0.0194,0.8482,0.0194
NIR_glcm_homogeneity_std,S_%,-0.0085,0.9327,0.0085
NIR_glcm_homogeneity_std,Нитраты_мг_кг,0.0405,0.6888,0.0405
NIR_glcm_homogeneity_std,Fe_мг_кг,-0.0989,0.3276,0.0989
NIR_glcm_homogeneity_std,Mn_мг_кг,-0.0829,0.4121,0.0829
NIR_glcm_homogeneity_std,Cu_мг_кг,-0.1236,0.2276,0.1236
NIR_glcm_homogeneity_std,Zn_мг_кг,-0.0882,0.3830,0.0882
NIR_glcm_homogeneity_std,Co_мг_кг,-0.2503,0.0517,0.2503
NIR_glcm_energy_mean,N_%,-0.0792,0.4333,0.0792
NIR_glcm_energy_mean,P_%,-0.2392,0.0165,0.2392
NIR_glcm_energy_mean,K_%,-0.1004,0.3205,0.1004
NIR_glcm_energy_mean,Ca_%,0.0705,0.4857,0.0705
NIR_glcm_energy_mean,Mg_%,0.1710,0.0889,0.1710
NIR_glcm_energy_mean,S_%,-0.0135,0.8943,0.0135
NIR_glcm_energy_mean,Нитраты_мг_кг,-0.1115,0.2693,0.1115
NIR_glcm_energy_mean,Fe_мг_кг,0.0287,0.7771,0.0287
NIR_glcm_energy_mean,Mn_мг_кг,0.1385,0.1695,0.1385
NIR_glcm_energy_mean,Cu_мг_кг,0.1233,0.2290,0.1233
NIR_glcm_energy_mean,Zn_мг_кг,0.0526,0.6035,0.0526
NIR_glcm_energy_mean,Co_мг_кг,-0.1099,0.3990,0.1099
NIR_glcm_energy_std,N_%,0.1386,0.1691,0.1386
NIR_glcm_energy_std,P_%,0.0332,0.7430,0.0332
NIR_glcm_energy_std,K_%,0.0284,0.7789,0.0284
NIR_glcm_energy_std,Ca_%,0.0499,0.6223,0.0499
NIR_glcm_energy_std,Mg_%,-0.1133,0.2615,0.1133
NIR_glcm_energy_std,S_%,0.1549,0.1239,0.1549
NIR_glcm_energy_std,Нитраты_мг_кг,0.1102,0.2753,0.1102
NIR_glcm_energy_std,Fe_мг_кг,-0.0934,0.3553,0.0934
NIR_glcm_energy_std,Mn_мг_кг,-0.1285,0.2026,0.1285
NIR_glcm_energy_std,Cu_мг_кг,-0.1389,0.1747,0.1389
NIR_glcm_energy_std,Zn_мг_кг,-0.1506,0.1348,0.1506
NIR_glcm_energy_std,Co_мг_кг,-0.1455,0.2632,0.1455
NIR_glcm_correlation_mean,N_%,0.0179,0.8596,0.0179
NIR_glcm_correlation_mean,P_%,0.1295,0.1990,0.1295
NIR_glcm_correlation_mean,K_%,0.1005,0.3199,0.1005
NIR_glcm_correlation_mean,Ca_%,-0.0002,0.9982,0.0002
NIR_glcm_correlation_mean,Mg_%,-0.0238,0.8143,0.0238
NIR_glcm_correlation_mean,S_%,0.0679,0.5018,0.0679
NIR_glcm_correlation_mean,Нитраты_мг_кг,0.1191,0.2380,0.1191
NIR_glcm_correlation_mean,Fe_мг_кг,-0.0133,0.8954,0.0133
NIR_glcm_correlation_mean,Mn_мг_кг,-0.0334,0.7415,0.0334
NIR_glcm_correlation_mean,Cu_мг_кг,0.1314,0.1996,0.1314
NIR_glcm_correlation_mean,Zn_мг_кг,0.0895,0.3757,0.0895
NIR_glcm_correlation_mean,Co_мг_кг,0.2310,0.0733,0.2310
NIR_glcm_correlation_std,N_%,-0.0464,0.6467,0.0464
NIR_glcm_correlation_std,P_%,-0.0976,0.3339,0.0976
NIR_glcm_correlation_std,K_%,-0.1055,0.2961,0.1055
NIR_glcm_correlation_std,Ca_%,-0.0720,0.4762,0.0720
NIR_glcm_correlation_std,Mg_%,0.0060,0.9525,0.0060
NIR_glcm_correlation_std,S_%,-0.0708,0.4839,0.0708
NIR_glcm_correlation_std,Нитраты_мг_кг,-0.0504,0.6186,0.0504
NIR_glcm_correlation_std,Fe_мг_кг,-0.0459,0.6501,0.0459
NIR_glcm_correlation_std,Mn_мг_кг,-0.0093,0.9268,0.0093
NIR_glcm_correlation_std,Cu_мг_кг,-0.1375,0.1792,0.1375
NIR_glcm_correlation_std,Zn_мг_кг,-0.1047,0.3000,0.1047
NIR_glcm_correlation_std,Co_мг_кг,-0.2978,0.0197,0.2978
NIR_glcm_ASM_mean,N_%,-0.1032,0.3069,0.1032
NIR_glcm_ASM_mean,P_%,-0.2164,0.0306,0.2164
NIR_glcm_ASM_mean,K_%,-0.0922,0.3617,0.0922
NIR_glcm_ASM_mean,Ca_%,0.0412,0.6837,0.0412
NIR_glcm_ASM_mean,Mg_%,0.1935,0.0538,0.1935
NIR_glcm_ASM_mean,S_%,-0.0371,0.7138,0.0371
NIR_glcm_ASM_mean,Нитраты_мг_кг,-0.1114,0.2698,0.1114
NIR_glcm_ASM_mean,Fe_мг_кг,0.0250,0.8050,0.0250
NIR_glcm_ASM_mean,Mn_мг_кг,0.1492,0.1386,0.1492
NIR_glcm_ASM_mean,Cu_мг_кг,0.1441,0.1592,0.1441
NIR_glcm_ASM_mean,Zn_мг_кг,0.0911,0.3674,0.0911
NIR_glcm_ASM_mean,Co_мг_кг,-0.1204,0.3553,0.1204
NIR_glcm_ASM_std,N_%,0.0498,0.6228,0.0498
NIR_glcm_ASM_std,P_%,-0.1609,0.1097,0.1609
NIR_glcm_ASM_std,K_%,-0.0673,0.5062,0.0673
NIR_glcm_ASM_std,Ca_%,0.0997,0.3236,0.0997
NIR_glcm_ASM_std,Mg_%,0.0201,0.8429,0.0201
NIR_glcm_ASM_std,S_%,0.0941,0.3519,0.0941
NIR_glcm_ASM_std,Нитраты_мг_кг,-0.0079,0.9377,0.0079
NIR_glcm_ASM_std,Fe_мг_кг,-0.0416,0.6814,0.0416
