feature,element,pearson_r,p_value,abs_r
Red_glcm_dissimilarity_std,S_%,-0.1590,0.1198,0.1590
Red_glcm_dissimilarity_std,Нитраты_мг_кг,-0.1689,0.1000,0.1689
Red_glcm_dissimilarity_std,Fe_мг_кг,0.0808,0.4311,0.0808
Red_glcm_dissimilarity_std,Mn_мг_кг,0.0905,0.3780,0.0905
Red_glcm_dissimilarity_std,Cu_мг_кг,-0.0961,0.3492,0.0961
Red_glcm_dissimilarity_std,Zn_мг_кг,-0.0922,0.3689,0.0922
Red_glcm_dissimilarity_std,Co_мг_кг,0.0276,0.8557,0.0276
Red_glcm_homogeneity_mean,N_%,-0.0255,0.8041,0.0255
Red_glcm_homogeneity_mean,P_%,0.0739,0.4720,0.0739
Red_glcm_homogeneity_mean,K_%,0.0213,0.8362,0.0213
Red_glcm_homogeneity_mean,Ca_%,0.0488,0.6347,0.0488
Red_glcm_homogeneity_mean,Mg_%,0.0543,0.5970,0.0543
Red_glcm_homogeneity_mean,S_%,0.1685,0.0989,0.1685
Red_glcm_homogeneity_mean,Нитраты_мг_кг,0.0983,0.3406,0.0983
Red_glcm_homogeneity_mean,Fe_мг_кг,-0.0851,0.4071,0.0851
Red_glcm_homogeneity_mean,Mn_мг_кг,-0.0060,0.9536,0.0060
Red_glcm_homogeneity_mean,Cu_мг_кг,0.0727,0.4792,0.0727
Red_glcm_homogeneity_mean,Zn_мг_кг,0.0798,0.4370,0.0798
Red_glcm_homogeneity_mean,Co_мг_кг,0.1130,0.4545,0.1130
Red_glcm_homogeneity_std,N_%,-0.0886,0.3880,0.0886
Red_glcm_homogeneity_std,P_%,-0.1566,0.1255,0.1566
Red_glcm_homogeneity_std,K_%,-0.0898,0.3817,0.0898
Red_glcm_homogeneity_std,Ca_%,-0.1202,0.2407,0.1202
Red_glcm_homogeneity_std,Mg_%,-0.1956,0.0548,0.1956
Red_glcm_homogeneity_std,S_%,-0.1760,0.0846,0.1760
Red_glcm_homogeneity_std,Нитраты_мг_кг,-0.2071,0.0430,0.2071
Red_glcm_homogeneity_std,Fe_мг_кг,0.0980,0.3394,0.0980
Red_glcm_homogeneity_std,Mn_мг_кг,0.1003,0.3284,0.1003
Red_glcm_homogeneity_std,Cu_мг_кг,-0.1145,0.2643,0.1145
Red_glcm_homogeneity_std,Zn_мг_кг,-0.1456,0.1547,0.1456
Red_glcm_homogeneity_std,Co_мг_кг,0.0673,0.6566,0.0673
Red_glcm_energy_mean,N_%,-0.0958,0.3507,0.0958
Red_glcm_energy_mean,P_%,-0.1019,0.3204,0.1019
Red_glcm_energy_mean,K_%,-0.0825,0.4216,0.0825
Red_glcm_energy_mean,Ca_%,-0.0305,0.7668,0.0305
Red_glcm_energy_mean,Mg_%,0.0928,0.3658,0.0928
Red_glcm_energy_mean,S_%,0.0477,0.6426,0.0477
Red_glcm_energy_mean,Нитраты_мг_кг,0.0397,0.7006,0.0397
Red_glcm_energy_mean,Fe_мг_кг,-0.2188,0.0313,0.2188
Red_glcm_energy_mean,Mn_мг_кг,0.0821,0.4239,0.0821
Red_glcm_energy_mean,Cu_мг_кг,0.1623,0.1122,0.1623
Red_glcm_energy_mean,Zn_мг_кг,0.0974,0.3426,0.0974
Red_glcm_energy_mean,Co_мг_кг,0.1390,0.3569,0.1390
Red_glcm_energy_std,N_%,-0.1377,0.1788,0.1377
Red_glcm_energy_std,P_%,-0.1762,0.0843,0.1762
Red_glcm_energy_std,K_%,-0.1393,0.1735,0.1393
Red_glcm_energy_std,Ca_%,-0.1326,0.1953,0.1326
Red_glcm_energy_std,Mg_%,-0.2002,0.0493,0.2002
Red_glcm_energy_std,S_%,-0.0855,0.4050,0.0855
Red_glcm_energy_std,Нитраты_мг_кг,-0.2299,0.0242,0.2299
Red_glcm_energy_std,Fe_мг_кг,0.0529,0.6071,0.0529
Red_glcm_energy_std,Mn_мг_кг,0.1278,0.2121,0.1278
Red_glcm_energy_std,Cu_мг_кг,-0.0548,0.5940,0.0548
Red_glcm_energy_std,Zn_мг_кг,-0.1479,0.1484,0.1479
Red_glcm_energy_std,Co_мг_кг,0.1339,0.3749,0.1339
Red_glcm_correlation_mean,N_%,0.2364,0.0197,0.2364
Red_glcm_correlation_mean,P_%,0.3554,0.0004,0.3554
Red_glcm_correlation_mean,K_%,0.2534,0.0123,0.2534
Red_glcm_correlation_mean,Ca_%,0.1890,0.0637,0.1890
Red_glcm_correlation_mean,Mg_%,-0.0183,0.8587,0.0183
Red_glcm_correlation_mean,S_%,0.2575,0.0109,0.2575
Red_glcm_correlation_mean,Нитраты_мг_кг,0.1372,0.1825,0.1372
Red_glcm_correlation_mean,Fe_мг_кг,0.2582,0.0107,0.2582
Red_glcm_correlation_mean,Mn_мг_кг,-0.2221,0.0288,0.2221
Red_glcm_correlation_mean,Cu_мг_кг,-0.1870,0.0666,0.1870
Red_glcm_correlation_mean,Zn_мг_кг,0.0482,0.6392,0.0482
Red_glcm_correlation_mean,Co_мг_кг,-0.0611,0.6866,0.0611
Red_glcm_correlation_std,N_%,-0.2491,0.0139,0.2491
Red_glcm_correlation_std,P_%,-0.3814,0.0001,0.3814
Red_glcm_correlation_std,K_%,-0.2656,0.0086,0.2656
Red_glcm_correlation_std,Ca_%,-0.2489,0.0140,0.2489
Red_glcm_correlation_std,Mg_%,-0.0998,0.3309,0.0998
Red_glcm_correlation_std,S_%,-0.3093,0.0021,0.3093
Red_glcm_correlation_std,Нитраты_мг_кг,-0.2315,0.0232,0.2315
Red_glcm_correlation_std,Fe_мг_кг,-0.1288,0.2086,0.1288
Red_glcm_correlation_std,Mn_мг_кг,0.2409,0.0175,0.2409
Red_glcm_correlation_std,Cu_мг_кг,0.0445,0.6650,0.0445
Red_glcm_correlation_std,Zn_мг_кг,-0.1612,0.1147,0.1612
Red_glcm_correlation_std,Co_мг_кг,0.1219,0.4197,0.1219
Red_glcm_ASM_mean,N_%,-0.0536,0.6019,0.0536
Red_glcm_ASM_mean,P_%,-0.0552,0.5910,0.0552
Red_glcm_ASM_mean,K_%,-0.0205,0.8421,0.0205
Red_glcm_ASM_mean,Ca_%,0.0054,0.9584,0.0054
Red_glcm_ASM_mean,Mg_%,0.1015,0.3226,0.1015
Red_glcm_ASM_mean,S_%,0.0917,0.3715,0.0917
Red_glcm_ASM_mean,Нитраты_мг_кг,0.0938,0.3633,0.0938
Red_glcm_ASM_mean,Fe_мг_кг,-0.2317,0.0224,0.2317
Red_glcm_ASM_mean,Mn_мг_кг,0.0700,0.4958,0.0700
Red_glcm_ASM_mean,Cu_мг_кг,0.1882,0.0649,0.1882
Red_glcm_ASM_mean,Zn_мг_кг,0.1854,0.0690,0.1854
Red_glcm_ASM_mean,Co_мг_кг,0.1328,0.3790,0.1328
Red_glcm_ASM_std,N_%,-0.1463,0.1527,0.1463
Red_glcm_ASM_std,P_%,-0.1991,0.0505,0.1991
Red_glcm_ASM_std,K_%,-0.1579,0.1223,0.1579
Red_glcm_ASM_std,Ca_%,-0.1261,0.2185,0.1261
Red_glcm_ASM_std,Mg_%,-0.0663,0.5185,0.0663
Red_glcm_ASM_std,S_%,-0.0287,0.7804,0.0287
Red_glcm_ASM_std,Нитраты_мг_кг,-0.1333,0.1954,0.1333
Red_glcm_ASM_std,Fe_мг_кг,-0.1045,0.3082,0.1045
Red_glcm_ASM_std,Mn_мг_кг,0.1512,0.1393,0.1512
Red_glcm_ASM_std,Cu_мг_кг,0.0696,0.4983,0.0696
Red_glcm_ASM_std,Zn_мг_кг,-0.0343,0.7387,0.0343
Red_glcm_ASM_std,Co_мг_кг,0.1450,0.3364,0.1450
Red_lbp_bin0,N_%,-0.2227,0.0283,0.2227
Red_lbp_bin0,P_%,-0.4612,0.0000,0.4612
Red_lbp_bin0,K_%,-0.3383,0.0007,0.3383
Red_lbp_bin0,Ca_%,-0.0966,0.3466,0.0966
Red_lbp_bin0,Mg_%,0.0689,0.5027,0.0689
Red_lbp_bin0,S_%,-0.3056,0.0023,0.3056
Red_lbp_bin0,Нитраты_мг_кг,-0.2451,0.0161,0.2451
Red_lbp_bin0,Fe_мг_кг,-0.1302,0.2038,0.1302
Red_lbp_bin0,Mn_мг_кг,0.2225,0.0285,0.2225
Red_lbp_bin0,Cu_мг_кг,-0.0380,0.7114,0.0380
Red_lbp_bin0,Zn_мг_кг,-0.2390,0.0184,0.2390
Red_lbp_bin0,Co_мг_кг,0.1457,0.3341,0.1457
Red_lbp_bin1,N_%,0.2074,0.0415,0.2074
Red_lbp_bin1,P_%,0.3871,0.0001,0.3871
Red_lbp_bin1,K_%,0.2338,0.0212,0.2338
Red_lbp_bin1,Ca_%,0.0739,0.4719,0.0739
Red_lbp_bin1,Mg_%,-0.1033,0.3141,0.1033
Red_lbp_bin1,S_%,0.2461,0.0151,0.2461
Red_lbp_bin1,Нитраты_мг_кг,0.2324,0.0227,0.2324
Red_lbp_bin1,Fe_мг_кг,0.0199,0.8462,0.0199
Red_lbp_bin1,Mn_мг_кг,-0.0491,0.6328,0.0491
Red_lbp_bin1,Cu_мг_кг,0.1632,0.1103,0.1632
Red_lbp_bin1,Zn_мг_кг,0.2585,0.0106,0.2585
Red_lbp_bin1,Co_мг_кг,-0.1791,0.2337,0.1791
Red_lbp_bin2,N_%,0.3010,0.0027,0.3010
Red_lbp_bin2,P_%,0.4353,0.0000,0.4353
Red_lbp_bin2,K_%,0.3354,0.0008,0.3354
Red_lbp_bin2,Ca_%,0.1102,0.2827,0.1102
Red_lbp_bin2,Mg_%,-0.0428,0.6771,0.0428
Red_lbp_bin2,S_%,0.3232,0.0012,0.3232
Red_lbp_bin2,Нитраты_мг_кг,0.2465,0.0155,0.2465
Red_lbp_bin2,Fe_мг_кг,0.0636,0.5359,0.0636
Red_lbp_bin2,Mn_мг_кг,-0.2221,0.0288,0.2221
Red_lbp_bin2,Cu_мг_кг,0.1101,0.2832,0.1101
Red_lbp_bin2,Zn_мг_кг,0.2644,0.0089,0.2644
Red_lbp_bin2,Co_мг_кг,-0.2353,0.1155,0.2353
Red_lbp_bin3,N_%,0.1014,0.3229,0.1014
Red_lbp_bin3,P_%,0.3117,0.0019,0.3117
Red_lbp_bin3,K_%,0.2551,0.0117,0.2551
Red_lbp_bin3,Ca_%,-0.0101,0.9218,0.0101
Red_lbp_bin3,Mg_%,-0.2039,0.0452,0.2039
Red_lbp_bin3,S_%,0.1972,0.0529,0.1972
Red_lbp_bin3,Нитраты_мг_кг,0.0829,0.4220,0.0829
Red_lbp_bin3,Fe_мг_кг,0.1812,0.0757,0.1812
Red_lbp_bin3,Mn_мг_кг,-0.1754,0.0857,0.1754
Red_lbp_bin3,Cu_мг_кг,-0.0470,0.6479,0.0470
Red_lbp_bin3,Zn_мг_кг,0.1368,0.1815,0.1368
Red_lbp_bin3,Co_мг_кг,-0.0263,0.8622,0.0263
Red_lbp_bin4,N_%,0.2464,0.0150,0.2464
Red_lbp_bin4,P_%,0.4128,0.0000,0.4128
Red_lbp_bin4,K_%,0.3605,0.0003,0.3605
Red_lbp_bin4,Ca_%,0.0841,0.4128,0.0841
Red_lbp_bin4,Mg_%,-0.0512,0.6181,0.0512
Red_lbp_bin4,S_%,0.3183,0.0015,0.3183
Red_lbp_bin4,Нитраты_мг_кг,0.2573,0.0114,0.2573
Red_lbp_bin4,Fe_мг_кг,0.1239,0.2265,0.1239
Red_lbp_bin4,Mn_мг_кг,-0.1738,0.0886,0.1738
Red_lbp_bin4,Cu_мг_кг,0.0090,0.9299,0.0090
Red_lbp_bin4,Zn_мг_кг,0.2226,0.0284,0.2226
Red_lbp_bin4,Co_мг_кг,-0.0849,0.5749,0.0849
Red_lbp_bin5,N_%,0.1447,0.1573,0.1447
Red_lbp_bin5,P_%,0.0986,0.3365,0.0986
Red_lbp_bin5,K_%,0.2070,0.0420,0.2070
Red_lbp_bin5,Ca_%,0.1865,0.0674,0.1865
Red_lbp_bin5,Mg_%,-0.0875,0.3941,0.0875
Red_lbp_bin5,S_%,0.2021,0.0471,0.2021
Red_lbp_bin5,Нитраты_мг_кг,0.1397,0.1746,0.1397
Red_lbp_bin5,Fe_мг_кг,0.0729,0.4779,0.0729
Red_lbp_bin5,Mn_мг_кг,-0.0779,0.4480,0.0779
Red_lbp_bin5,Cu_мг_кг,0.0124,0.9043,0.0124
Red_lbp_bin5,Zn_мг_кг,0.0710,0.4895,0.0710
Red_lbp_bin5,Co_мг_кг,-0.1599,0.2886,0.1599
Red_lbp_bin6,N_%,-0.1680,0.1001,0.1680
Red_lbp_bin6,P_%,-0.3110,0.0019,0.3110
Red_lbp_bin6,K_%,-0.2055,0.0435,0.2055
Red_lbp_bin6,Ca_%,-0.1431,0.1620,0.1431
Red_lbp_bin6,Mg_%,-0.1247,0.2238,0.1247
Red_lbp_bin6,S_%,-0.2493,0.0138,0.2493
Red_lbp_bin6,Нитраты_мг_кг,-0.1436,0.1629,0.1436
Red_lbp_bin6,Fe_мг_кг,-0.0053,0.9589,0.0053
Red_lbp_bin6,Mn_мг_кг,0.1424,0.1642,0.1424
Red_lbp_bin6,Cu_мг_кг,0.0132,0.8982,0.0132
Red_lbp_bin6,Zn_мг_кг,-0.1209,0.2383,0.1209
Red_lbp_bin6,Co_мг_кг,0.0993,0.5115,0.0993
Red_lbp_bin7,N_%,-0.2881,0.0042,0.2881
Red_lbp_bin7,P_%,-0.4527,0.0000,0.4527
Red_lbp_bin7,K_%,-0.4167,0.0000,0.4167
Red_lbp_bin7,Ca_%,-0.0764,0.4572,0.0764
Red_lbp_bin7,Mg_%,0.2366,0.0196,0.2366
Red_lbp_bin7,S_%,-0.3576,0.0003,0.3576
Red_lbp_bin7,Нитраты_мг_кг,-0.2598,0.0106,0.2598
Red_lbp_bin7,Fe_мг_кг,-0.1684,0.0993,0.1684
Red_lbp_bin7,Mn_мг_кг,0.1881,0.0650,0.1881
Red_lbp_bin7,Cu_мг_кг,-0.0734,0.4747,0.0734
Red_lbp_bin7,Zn_мг_кг,-0.2817,0.0052,0.2817
Red_lbp_bin7,Co_мг_кг,0.1721,0.2528,0.1721
NIR_glcm_contrast_mean,N_%,-0.2156,0.0339,0.2156
NIR_glcm_contrast_mean,P_%,0.0328,0.7494,0.0328
NIR_glcm_contrast_mean,K_%,-0.0257,0.8028,0.0257
NIR_glcm_contrast_mean,Ca_%,0.1841,0.0710,0.1841
NIR_glcm_contrast_mean,Mg_%,0.0369,0.7201,0.0369
NIR_glcm_contrast_mean,S_%,-0.1460,0.1536,0.1460
NIR_glcm_contrast_mean,Нитраты_мг_кг,0.0218,0.8328,0.0218
NIR_glcm_contrast_mean,Fe_мг_кг,-0.2641,0.0090,0.2641
NIR_glcm_contrast_mean,Mn_мг_кг,-0.1474,0.1497,0.1474
NIR_glcm_contrast_mean,Cu_мг_кг,-0.1363,0.1831,0.1363
NIR_glcm_contrast_mean,Zn_мг_кг,-0.1041,0.3100,0.1041
NIR_glcm_contrast_mean,Co_мг_кг,-0.2914,0.0494,0.2914
NIR_glcm_contrast_std,N_%,-0.2839,0.0048,0.2839
NIR_glcm_contrast_std,P_%,-0.0201,0.8450,0.0201
NIR_glcm_contrast_std,K_%,-0.0782,0.4465,0.0782
NIR_glcm_contrast_std,Ca_%,0.1895,0.0630,0.1895
NIR_glcm_contrast_std,Mg_%,0.0071,0.9448,0.0071
NIR_glcm_contrast_std,S_%,-0.1770,0.0828,0.1770
NIR_glcm_contrast_std,Нитраты_мг_кг,-0.0509,0.6223,0.0509
NIR_glcm_contrast_std,Fe_мг_кг,-0.2733,0.0068,0.2733
NIR_glcm_contrast_std,Mn_мг_кг,-0.1139,0.2667,0.1139
NIR_glcm_contrast_std,Cu_мг_кг,-0.2302,0.0233,0.2302
NIR_glcm_contrast_std,Zn_мг_кг,-0.1875,0.0659,0.1875
NIR_glcm_contrast_std,Co_мг_кг,-0.3166,0.0321,0.3166
NIR_glcm_dissimilarity_mean,N_%,-0.2170,0.0328,0.2170
NIR_glcm_dissimilarity_mean,P_%,0.0407,0.6923,0.0407
NIR_glcm_dissimilarity_mean,K_%,-0.0252,0.8063,0.0252
NIR_glcm_dissimilarity_mean,Ca_%,0.1714,0.0932,0.1714
NIR_glcm_dissimilarity_mean,Mg_%,-0.0140,0.8915,0.0140
NIR_glcm_dissimilarity_mean,S_%,-0.1487,0.1459,0.1487
NIR_glcm_dissimilarity_mean,Нитраты_мг_кг,0.0012,0.9905,0.0012
NIR_glcm_dissimilarity_mean,Fe_мг_кг,-0.2518,0.0129,0.2518
NIR_glcm_dissimilarity_mean,Mn_мг_кг,-0.1628,0.1110,0.1628
NIR_glcm_dissimilarity_mean,Cu_мг_кг,-0.1413,0.1673,0.1413
NIR_glcm_dissimilarity_mean,Zn_мг_кг,-0.1216,0.2355,0.1216
NIR_glcm_dissimilarity_mean,Co_мг_кг,-0.3455,0.0187,0.3455
NIR_glcm_dissimilarity_std,N_%,-0.3227,0.0013,0.3227
NIR_glcm_dissimilarity_std,P_%,-0.0451,0.6612,0.0451
NIR_glcm_dissimilarity_std,K_%,-0.1049,0.3067,0.1049
NIR_glcm_dissimilarity_std,Ca_%,0.1497,0.1433,0.1497
NIR_glcm_dissimilarity_std,Mg_%,-0.0738,0.4724,0.0738
NIR_glcm_dissimilarity_std,S_%,-0.2044,0.0446,0.2044
NIR_glcm_dissimilarity_std,Нитраты_мг_кг,-0.1174,0.2544,0.1174
NIR_glcm_dissimilarity_std,Fe_мг_кг,-0.2717,0.0071,0.2717
NIR_glcm_dissimilarity_std,Mn_мг_кг,-0.1037,0.3122,0.1037
NIR_glcm_dissimilarity_std,Cu_мг_кг,-0.2654,0.0086,0.2654
NIR_glcm_dissimilarity_std,Zn_мг_кг,-0.2525,0.0126,0.2525
NIR_glcm_dissimilarity_std,Co_мг_кг,-0.3217,0.0293,0.3217
NIR_glcm_homogeneity_mean,N_%,0.2148,0.0346,0.2148
NIR_glcm_homogeneity_mean,P_%,-0.0443,0.6663,0.0443
NIR_glcm_homogeneity_mean,K_%,0.0244,0.8128,0.0244
NIR_glcm_homogeneity_mean,Ca_%,-0.1596,0.1185,0.1596
NIR_glcm_homogeneity_mean,Mg_%,0.0493,0.6314,0.0493
NIR_glcm_homogeneity_mean,S_%,0.1484,0.1470,0.1484
NIR_glcm_homogeneity_mean,Нитраты_мг_кг,0.0135,0.8964,0.0135
NIR_glcm_homogeneity_mean,Fe_мг_кг,0.2386,0.0186,0.2386
NIR_glcm_homogeneity_mean,Mn_мг_кг,0.1721,0.0918,0.1721
NIR_glcm_homogeneity_mean,Cu_мг_кг,0.1436,0.1607,0.1436
NIR_glcm_homogeneity_mean,Zn_мг_кг,0.1326,0.1953,0.1326
NIR_glcm_homogeneity_mean,Co_мг_кг,0.3774,0.0097,0.3774
NIR_glcm_homogeneity_std,N_%,-0.3359,0.0008,0.3359
NIR_glcm_homogeneity_std,P_%,-0.0853,0.4063,0.0853
NIR_glcm_homogeneity_std,K_%,-0.1288,0.2085,0.1288
NIR_glcm_homogeneity_std,Ca_%,0.0688,0.5034,0.0688
NIR_glcm_homogeneity_std,Mg_%,-0.1807,0.0766,0.1807
NIR_glcm_homogeneity_std,S_%,-0.2180,0.0320,0.2180
NIR_glcm_homogeneity_std,Нитраты_мг_кг,-0.2015,0.0490,0.2015
NIR_glcm_homogeneity_std,Fe_мг_кг,-0.2287,0.0242,0.2287
NIR_glcm_homogeneity_std,Mn_мг_кг,-0.0718,0.4849,0.0718
NIR_glcm_homogeneity_std,Cu_мг_кг,-0.2803,0.0054,0.2803
NIR_glcm_homogeneity_std,Zn_мг_кг,-0.3170,0.0016,0.3170
NIR_glcm_homogeneity_std,Co_мг_кг,-0.2813,0.0583,0.2813
NIR_glcm_energy_mean,N_%,0.1947,0.0560,0.1947
NIR_glcm_energy_mean,P_%,-0.0925,0.3675,0.0925
NIR_glcm_energy_mean,K_%,-0.0044,0.9661,0.0044
NIR_glcm_energy_mean,Ca_%,-0.1773,0.0824,0.1773
NIR_glcm_energy_mean,Mg_%,0.1350,0.1875,0.1350
NIR_glcm_energy_mean,S_%,0.1198,0.2424,0.1198
NIR_glcm_energy_mean,Нитраты_мг_кг,0.0124,0.9043,0.0124
NIR_glcm_energy_mean,Fe_мг_кг,0.2083,0.0406,0.2083
NIR_glcm_energy_mean,Mn_мг_кг,0.1923,0.0592,0.1923
NIR_glcm_energy_mean,Cu_мг_кг,0.1717,0.0927,0.1717
NIR_glcm_energy_mean,Zn_мг_кг,0.1538,0.1327,0.1538
NIR_glcm_energy_mean,Co_мг_кг,0.4487,0.0018,0.4487
NIR_glcm_energy_std,N_%,-0.0767,0.4550,0.0767
NIR_glcm_energy_std,P_%,-0.1255,0.2208,0.1255
NIR_glcm_energy_std,K_%,-0.0369,0.7198,0.0369
NIR_glcm_energy_std,Ca_%,-0.1092,0.2871,0.1092
NIR_glcm_energy_std,Mg_%,-0.1713,0.0935,0.1713
NIR_glcm_energy_std,S_%,-0.0390,0.7047,0.0390
NIR_glcm_energy_std,Нитраты_мг_кг,-0.1704,0.0970,0.1704
NIR_glcm_energy_std,Fe_мг_кг,0.0324,0.7530,0.0324
NIR_glcm_energy_std,Mn_мг_кг,0.1832,0.0725,0.1832
NIR_glcm_energy_std,Cu_мг_кг,-0.0552,0.5910,0.0552
NIR_glcm_energy_std,Zn_мг_кг,-0.1138,0.2670,0.1138
NIR_glcm_energy_std,Co_мг_кг,0.1325,0.3802,0.1325
NIR_glcm_correlation_mean,N_%,0.0378,0.7133,0.0378
NIR_glcm_correlation_mean,P_%,0.2921,0.0037,0.2921
NIR_glcm_correlation_mean,K_%,0.2105,0.0385,0.2105
NIR_glcm_correlation_mean,Ca_%,0.2944,0.0034,0.2944
NIR_glcm_correlation_mean,Mg_%,-0.0828,0.4202,0.0828
NIR_glcm_correlation_mean,S_%,0.1694,0.0972,0.1694
NIR_glcm_correlation_mean,Нитраты_мг_кг,0.2357,0.0208,0.2357
NIR_glcm_correlation_mean,Fe_мг_кг,-0.0658,0.5218,0.0658
NIR_glcm_correlation_mean,Mn_мг_кг,-0.1772,0.0825,0.1772
NIR_glcm_correlation_mean,Cu_мг_кг,-0.1312,0.2002,0.1312
NIR_glcm_correlation_mean,Zn_мг_кг,0.0608,0.5544,0.0608
NIR_glcm_correlation_mean,Co_мг_кг,-0.1724,0.2519,0.1724
NIR_glcm_correlation_std,N_%,-0.2887,0.0041,0.2887
NIR_glcm_correlation_std,P_%,-0.3219,0.0013,0.3219
NIR_glcm_correlation_std,K_%,-0.2441,0.0160,0.2441
NIR_glcm_correlation_std,Ca_%,-0.2175,0.0324,0.2175
NIR_glcm_correlation_std,Mg_%,-0.1650,0.1062,0.1650
NIR_glcm_correlation_std,S_%,-0.3098,0.0020,0.3098
NIR_glcm_correlation_std,Нитраты_мг_кг,-0.3582,0.0003,0.3582
NIR_glcm_correlation_std,Fe_мг_кг,-0.1239,0.2267,0.1239
NIR_glcm_correlation_std,Mn_мг_кг,0.1477,0.1487,0.1477
NIR_glcm_correlation_std,Cu_мг_кг,-0.1024,0.3181,0.1024
NIR_glcm_correlation_std,Zn_мг_кг,-0.2536,0.0122,0.2536
NIR_glcm_correlation_std,Co_мг_кг,-0.1233,0.4143,0.1233
NIR_glcm_ASM_mean,N_%,0.1942,0.0566,0.1942
NIR_glcm_ASM_mean,P_%,-0.0820,0.4243,0.0820
NIR_glcm_ASM_mean,K_%,-0.0010,0.9919,0.0010
NIR_glcm_ASM_mean,Ca_%,-0.1548,0.1300,0.1548
NIR_glcm_ASM_mean,Mg_%,0.1781,0.0809,0.1781
NIR_glcm_ASM_mean,S_%,0.1268,0.2160,0.1268
NIR_glcm_ASM_mean,Нитраты_мг_кг,0.0502,0.6274,0.0502
NIR_glcm_ASM_mean,Fe_мг_кг,0.1950,0.0557,0.1950
NIR_glcm_ASM_mean,Mn_мг_кг,0.1868,0.0670,0.1868
NIR_glcm_ASM_mean,Cu_мг_кг,0.1694,0.0971,0.1694
NIR_glcm_ASM_mean,Zn_мг_кг,0.1638,0.1088,0.1638
NIR_glcm_ASM_mean,Co_мг_кг,0.4896,0.0006,0.4896
NIR_glcm_ASM_std,N_%,0.0980,0.3394,0.0980
NIR_glcm_ASM_std,P_%,-0.1105,0.2810,0.1105
NIR_glcm_ASM_std,K_%,0.0021,0.9840,0.0021
NIR_glcm_ASM_std,Ca_%,-0.1817,0.0749,0.1817
NIR_glcm_ASM_std,Mg_%,0.0016,0.9877,0.0016
NIR_glcm_ASM_std,S_%,0.0638,0.5347,0.0638
NIR_glcm_ASM_std,Нитраты_мг_кг,-0.0583,0.5728,0.0583
NIR_glcm_ASM_std,Fe_мг_кг,0.1425,0.1638,0.1425
