feature,element,pearson_r,p_value,abs_r
NIR_glcm_ASM_std,Cu_мг_кг,-0.2257,0.0262,0.2257
NIR_glcm_ASM_std,Zn_мг_кг,-0.1526,0.1296,0.1526
NIR_glcm_ASM_std,Co_мг_кг,-0.2462,0.0558,0.2462
NIR_gabor_f0.10_t0.00_mean,N_%,-0.1225,0.2247,0.1225
NIR_gabor_f0.10_t0.00_mean,P_%,0.2967,0.0027,0.2967
NIR_gabor_f0.10_t0.00_mean,K_%,0.2974,0.0027,0.2974
NIR_gabor_f0.10_t0.00_mean,Ca_%,-0.2233,0.0255,0.2233
NIR_gabor_f0.10_t0.00_mean,Mg_%,-0.0958,0.3429,0.0958
NIR_gabor_f0.10_t0.00_mean,S_%,0.2035,0.0423,0.2035
NIR_gabor_f0.10_t0.00_mean,Нитраты_мг_кг,0.1977,0.0486,0.1977
NIR_gabor_f0.10_t0.00_mean,Fe_мг_кг,-0.0278,0.7840,0.0278
NIR_gabor_f0.10_t0.00_mean,Mn_мг_кг,-0.0721,0.4758,0.0721
NIR_gabor_f0.10_t0.00_mean,Cu_мг_кг,0.2023,0.0469,0.2023
NIR_gabor_f0.10_t0.00_mean,Zn_мг_кг,0.1421,0.1586,0.1421
NIR_gabor_f0.10_t0.00_mean,Co_мг_кг,0.2881,0.0243,0.2881
NIR_gabor_f0.10_t0.00_std,N_%,-0.1497,0.1370,0.1497
NIR_gabor_f0.10_t0.00_std,P_%,0.2025,0.0433,0.2025
NIR_gabor_f0.10_t0.00_std,K_%,0.1029,0.3081,0.1029
NIR_gabor_f0.10_t0.00_std,Ca_%,-0.3937,0.0001,0.3937
NIR_gabor_f0.10_t0.00_std,Mg_%,0.0602,0.5519,0.0602
NIR_gabor_f0.10_t0.00_std,S_%,0.0192,0.8495,0.0192
NIR_gabor_f0.10_t0.00_std,Нитраты_мг_кг,0.0275,0.7859,0.0275
NIR_gabor_f0.10_t0.00_std,Fe_мг_кг,0.1056,0.2955,0.1056
NIR_gabor_f0.10_t0.00_std,Mn_мг_кг,0.0273,0.7877,0.0273
NIR_gabor_f0.10_t0.00_std,Cu_мг_кг,0.1991,0.0505,0.1991
NIR_gabor_f0.10_t0.00_std,Zn_мг_кг,0.1354,0.1793,0.1354
NIR_gabor_f0.10_t0.00_std,Co_мг_кг,0.1691,0.1928,0.1691
NIR_gabor_f0.10_t0.79_mean,N_%,-0.1221,0.2263,0.1221
NIR_gabor_f0.10_t0.79_mean,P_%,0.2964,0.0028,0.2964
NIR_gabor_f0.10_t0.79_mean,K_%,0.2984,0.0026,0.2984
NIR_gabor_f0.10_t0.79_mean,Ca_%,-0.2235,0.0254,0.2235
NIR_gabor_f0.10_t0.79_mean,Mg_%,-0.0967,0.3386,0.0967
NIR_gabor_f0.10_t0.79_mean,S_%,0.2035,0.0423,0.2035
NIR_gabor_f0.10_t0.79_mean,Нитраты_мг_кг,0.1982,0.0481,0.1982
NIR_gabor_f0.10_t0.79_mean,Fe_мг_кг,-0.0283,0.7800,0.0283
NIR_gabor_f0.10_t0.79_mean,Mn_мг_кг,-0.0714,0.4802,0.0714
NIR_gabor_f0.10_t0.79_mean,Cu_мг_кг,0.2024,0.0468,0.2024
NIR_gabor_f0.10_t0.79_mean,Zn_мг_кг,0.1420,0.1588,0.1420
NIR_gabor_f0.10_t0.79_mean,Co_мг_кг,0.2875,0.0247,0.2875
NIR_gabor_f0.10_t0.79_std,N_%,-0.1565,0.1201,0.1565
NIR_gabor_f0.10_t0.79_std,P_%,0.1960,0.0507,0.1960
NIR_gabor_f0.10_t0.79_std,K_%,0.1029,0.3083,0.1029
NIR_gabor_f0.10_t0.79_std,Ca_%,-0.4081,0.0000,0.4081
NIR_gabor_f0.10_t0.79_std,Mg_%,0.0475,0.6387,0.0475
NIR_gabor_f0.10_t0.79_std,S_%,0.0132,0.8961,0.0132
NIR_gabor_f0.10_t0.79_std,Нитраты_мг_кг,0.0264,0.7945,0.0264
NIR_gabor_f0.10_t0.79_std,Fe_мг_кг,0.0999,0.3227,0.0999
NIR_gabor_f0.10_t0.79_std,Mn_мг_кг,0.0338,0.7387,0.0338
NIR_gabor_f0.10_t0.79_std,Cu_мг_кг,0.1945,0.0563,0.1945
NIR_gabor_f0.10_t0.79_std,Zn_мг_кг,0.1313,0.1930,0.1313
NIR_gabor_f0.10_t0.79_std,Co_мг_кг,0.1480,0.2549,0.1480
NIR_gabor_f0.10_t1.57_mean,N_%,-0.1243,0.2180,0.1243
NIR_gabor_f0.10_t1.57_mean,P_%,0.2973,0.0027,0.2973
NIR_gabor_f0.10_t1.57_mean,K_%,0.2965,0.0027,0.2965
NIR_gabor_f0.10_t1.57_mean,Ca_%,-0.2282,0.0224,0.2282
NIR_gabor_f0.10_t1.57_mean,Mg_%,-0.0947,0.3486,0.0947
NIR_gabor_f0.10_t1.57_mean,S_%,0.2013,0.0446,0.2013
NIR_gabor_f0.10_t1.57_mean,Нитраты_мг_кг,0.1967,0.0499,0.1967
NIR_gabor_f0.10_t1.57_mean,Fe_мг_кг,-0.0277,0.7841,0.0277
NIR_gabor_f0.10_t1.57_mean,Mn_мг_кг,-0.0698,0.4904,0.0698
NIR_gabor_f0.10_t1.57_mean,Cu_мг_кг,0.2034,0.0457,0.2034
NIR_gabor_f0.10_t1.57_mean,Zn_мг_кг,0.1442,0.1524,0.1442
NIR_gabor_f0.10_t1.57_mean,Co_мг_кг,0.2873,0.0248,0.2873
NIR_gabor_f0.10_t1.57_std,N_%,-0.1569,0.1190,0.1569
NIR_gabor_f0.10_t1.57_std,P_%,0.2112,0.0349,0.2112
NIR_gabor_f0.10_t1.57_std,K_%,0.0969,0.3376,0.0969
NIR_gabor_f0.10_t1.57_std,Ca_%,-0.4261,0.0000,0.4261
NIR_gabor_f0.10_t1.57_std,Mg_%,0.0566,0.5759,0.0566
NIR_gabor_f0.10_t1.57_std,S_%,-0.0137,0.8924,0.0137
NIR_gabor_f0.10_t1.57_std,Нитраты_мг_кг,0.0277,0.7846,0.0277
NIR_gabor_f0.10_t1.57_std,Fe_мг_кг,0.0921,0.3620,0.0921
NIR_gabor_f0.10_t1.57_std,Mn_мг_кг,0.0493,0.6258,0.0493
NIR_gabor_f0.10_t1.57_std,Cu_мг_кг,0.1975,0.0525,0.1975
NIR_gabor_f0.10_t1.57_std,Zn_мг_кг,0.1538,0.1265,0.1538
NIR_gabor_f0.10_t1.57_std,Co_мг_кг,0.1444,0.2668,0.1444
NIR_gabor_f0.10_t2.36_mean,N_%,-0.1242,0.2182,0.1242
NIR_gabor_f0.10_t2.36_mean,P_%,0.2976,0.0026,0.2976
NIR_gabor_f0.10_t2.36_mean,K_%,0.2958,0.0028,0.2958
NIR_gabor_f0.10_t2.36_mean,Ca_%,-0.2266,0.0234,0.2266
NIR_gabor_f0.10_t2.36_mean,Mg_%,-0.0945,0.3499,0.0945
NIR_gabor_f0.10_t2.36_mean,S_%,0.2019,0.0439,0.2019
NIR_gabor_f0.10_t2.36_mean,Нитраты_мг_кг,0.1966,0.0499,0.1966
NIR_gabor_f0.10_t2.36_mean,Fe_мг_кг,-0.0273,0.7874,0.0273
NIR_gabor_f0.10_t2.36_mean,Mn_мг_кг,-0.0709,0.4834,0.0709
NIR_gabor_f0.10_t2.36_mean,Cu_мг_кг,0.2031,0.0460,0.2031
NIR_gabor_f0.10_t2.36_mean,Zn_мг_кг,0.1439,0.1533,0.1439
NIR_gabor_f0.10_t2.36_mean,Co_мг_кг,0.2878,0.0245,0.2878
NIR_gabor_f0.10_t2.36_std,N_%,-0.1562,0.1207,0.1562
NIR_gabor_f0.10_t2.36_std,P_%,0.2132,0.0332,0.2132
NIR_gabor_f0.10_t2.36_std,K_%,0.0919,0.3630,0.0919
NIR_gabor_f0.10_t2.36_std,Ca_%,-0.4126,0.0000,0.4126
NIR_gabor_f0.10_t2.36_std,Mg_%,0.0664,0.5114,0.0664
NIR_gabor_f0.10_t2.36_std,S_%,-0.0086,0.9321,0.0086
NIR_gabor_f0.10_t2.36_std,Нитраты_мг_кг,0.0248,0.8067,0.0248
NIR_gabor_f0.10_t2.36_std,Fe_мг_кг,0.0983,0.3306,0.0983
NIR_gabor_f0.10_t2.36_std,Mn_мг_кг,0.0407,0.6880,0.0407
NIR_gabor_f0.10_t2.36_std,Cu_мг_кг,0.2005,0.0490,0.2005
NIR_gabor_f0.10_t2.36_std,Zn_мг_кг,0.1513,0.1330,0.1513
NIR_gabor_f0.10_t2.36_std,Co_мг_кг,0.1621,0.2121,0.1621
NIR_gabor_f0.25_t0.00_mean,N_%,-0.2550,0.0105,0.2550
NIR_gabor_f0.25_t0.00_mean,P_%,0.0215,0.8320,0.0215
NIR_gabor_f0.25_t0.00_mean,K_%,0.0115,0.9094,0.0115
NIR_gabor_f0.25_t0.00_mean,Ca_%,-0.3145,0.0014,0.3145
NIR_gabor_f0.25_t0.00_mean,Mg_%,0.1549,0.1238,0.1549
NIR_gabor_f0.25_t0.00_mean,S_%,-0.0014,0.9890,0.0014
NIR_gabor_f0.25_t0.00_mean,Нитраты_мг_кг,-0.0415,0.6817,0.0415
NIR_gabor_f0.25_t0.00_mean,Fe_мг_кг,0.1265,0.2099,0.1265
NIR_gabor_f0.25_t0.00_mean,Mn_мг_кг,0.1164,0.2490,0.1164
NIR_gabor_f0.25_t0.00_mean,Cu_мг_кг,0.2531,0.0124,0.2531
NIR_gabor_f0.25_t0.00_mean,Zn_мг_кг,0.1786,0.0755,0.1786
NIR_gabor_f0.25_t0.00_mean,Co_мг_кг,0.1653,0.2030,0.1653
NIR_gabor_f0.25_t0.00_std,N_%,-0.2545,0.0106,0.2545
NIR_gabor_f0.25_t0.00_std,P_%,-0.0355,0.7259,0.0355
NIR_gabor_f0.25_t0.00_std,K_%,-0.0060,0.9531,0.0060
NIR_gabor_f0.25_t0.00_std,Ca_%,-0.3507,0.0003,0.3507
NIR_gabor_f0.25_t0.00_std,Mg_%,0.1345,0.1821,0.1345
NIR_gabor_f0.25_t0.00_std,S_%,-0.0158,0.8757,0.0158
NIR_gabor_f0.25_t0.00_std,Нитраты_мг_кг,-0.0702,0.4874,0.0702
NIR_gabor_f0.25_t0.00_std,Fe_мг_кг,0.1357,0.1783,0.1357
NIR_gabor_f0.25_t0.00_std,Mn_мг_кг,0.0890,0.3787,0.0890
NIR_gabor_f0.25_t0.00_std,Cu_мг_кг,0.1916,0.0602,0.1916
NIR_gabor_f0.25_t0.00_std,Zn_мг_кг,0.1340,0.1840,0.1340
NIR_gabor_f0.25_t0.00_std,Co_мг_кг,0.1185,0.3630,0.1185
NIR_gabor_f0.25_t0.79_mean,N_%,-0.2204,0.0275,0.2204
NIR_gabor_f0.25_t0.79_mean,P_%,0.0516,0.6103,0.0516
NIR_gabor_f0.25_t0.79_mean,K_%,0.0196,0.8468,0.0196
NIR_gabor_f0.25_t0.79_mean,Ca_%,-0.3231,0.0010,0.3231
NIR_gabor_f0.25_t0.79_mean,Mg_%,0.1146,0.2562,0.1146
NIR_gabor_f0.25_t0.79_mean,S_%,-0.0250,0.8047,0.0250
NIR_gabor_f0.25_t0.79_mean,Нитраты_мг_кг,-0.0180,0.8591,0.0180
NIR_gabor_f0.25_t0.79_mean,Fe_мг_кг,0.1657,0.0994,0.1657
NIR_gabor_f0.25_t0.79_mean,Mn_мг_кг,0.1690,0.0928,0.1690
NIR_gabor_f0.25_t0.79_mean,Cu_мг_кг,0.2878,0.0043,0.2878
NIR_gabor_f0.25_t0.79_mean,Zn_мг_кг,0.2096,0.0364,0.2096
NIR_gabor_f0.25_t0.79_mean,Co_мг_кг,0.1896,0.1433,0.1896
NIR_gabor_f0.25_t0.79_std,N_%,-0.1927,0.0547,0.1927
NIR_gabor_f0.25_t0.79_std,P_%,-0.0140,0.8899,0.0140
NIR_gabor_f0.25_t0.79_std,K_%,0.0102,0.9199,0.0102
NIR_gabor_f0.25_t0.79_std,Ca_%,-0.3622,0.0002,0.3622
NIR_gabor_f0.25_t0.79_std,Mg_%,0.0694,0.4927,0.0694
NIR_gabor_f0.25_t0.79_std,S_%,-0.0116,0.9085,0.0116
NIR_gabor_f0.25_t0.79_std,Нитраты_мг_кг,-0.0189,0.8523,0.0189
NIR_gabor_f0.25_t0.79_std,Fe_мг_кг,0.1174,0.2448,0.1174
NIR_gabor_f0.25_t0.79_std,Mn_мг_кг,0.1384,0.1696,0.1384
NIR_gabor_f0.25_t0.79_std,Cu_мг_кг,0.2147,0.0347,0.2147
NIR_gabor_f0.25_t0.79_std,Zn_мг_кг,0.1394,0.1665,0.1394
NIR_gabor_f0.25_t0.79_std,Co_мг_кг,0.1611,0.2149,0.1611
NIR_gabor_f0.25_t1.57_mean,N_%,-0.2342,0.0190,0.2342
NIR_gabor_f0.25_t1.57_mean,P_%,0.0825,0.4144,0.0825
NIR_gabor_f0.25_t1.57_mean,K_%,0.0118,0.9071,0.0118
NIR_gabor_f0.25_t1.57_mean,Ca_%,-0.3837,0.0001,0.3837
NIR_gabor_f0.25_t1.57_mean,Mg_%,0.1606,0.1105,0.1606
NIR_gabor_f0.25_t1.57_mean,S_%,-0.1181,0.2419,0.1181
NIR_gabor_f0.25_t1.57_mean,Нитраты_мг_кг,-0.1260,0.2116,0.1260
NIR_gabor_f0.25_t1.57_mean,Fe_мг_кг,0.0537,0.5954,0.0537
NIR_gabor_f0.25_t1.57_mean,Mn_мг_кг,0.1915,0.0564,0.1915
NIR_gabor_f0.25_t1.57_mean,Cu_мг_кг,0.2715,0.0071,0.2715
NIR_gabor_f0.25_t1.57_mean,Zn_мг_кг,0.2663,0.0074,0.2663
NIR_gabor_f0.25_t1.57_mean,Co_мг_кг,0.1465,0.2599,0.1465
NIR_gabor_f0.25_t1.57_std,N_%,-0.1778,0.0768,0.1778
NIR_gabor_f0.25_t1.57_std,P_%,0.0673,0.5061,0.0673
NIR_gabor_f0.25_t1.57_std,K_%,-0.0077,0.9398,0.0077
NIR_gabor_f0.25_t1.57_std,Ca_%,-0.3842,0.0001,0.3842
NIR_gabor_f0.25_t1.57_std,Mg_%,0.1379,0.1713,0.1379
NIR_gabor_f0.25_t1.57_std,S_%,-0.1224,0.2250,0.1224
NIR_gabor_f0.25_t1.57_std,Нитраты_мг_кг,-0.1116,0.2692,0.1116
NIR_gabor_f0.25_t1.57_std,Fe_мг_кг,0.1680,0.0947,0.1680
NIR_gabor_f0.25_t1.57_std,Mn_мг_кг,0.2118,0.0344,0.2118
NIR_gabor_f0.25_t1.57_std,Cu_мг_кг,0.2856,0.0046,0.2856
NIR_gabor_f0.25_t1.57_std,Zn_мг_кг,0.2527,0.0112,0.2527
NIR_gabor_f0.25_t1.57_std,Co_мг_кг,0.1336,0.3048,0.1336
NIR_gabor_f0.25_t2.36_mean,N_%,-0.3053,0.0020,0.3053
NIR_gabor_f0.25_t2.36_mean,P_%,0.0101,0.9207,0.0101
NIR_gabor_f0.25_t2.36_mean,K_%,-0.0575,0.5701,0.0575
NIR_gabor_f0.25_t2.36_mean,Ca_%,-0.3700,0.0002,0.3700
NIR_gabor_f0.25_t2.36_mean,Mg_%,0.1758,0.0801,0.1758
NIR_gabor_f0.25_t2.36_mean,S_%,-0.1327,0.1880,0.1327
NIR_gabor_f0.25_t2.36_mean,Нитраты_мг_кг,-0.1392,0.1671,0.1392
NIR_gabor_f0.25_t2.36_mean,Fe_мг_кг,0.1063,0.2926,0.1063
NIR_gabor_f0.25_t2.36_mean,Mn_мг_кг,0.1495,0.1377,0.1495
NIR_gabor_f0.25_t2.36_mean,Cu_мг_кг,0.2634,0.0091,0.2634
NIR_gabor_f0.25_t2.36_mean,Zn_мг_кг,0.2248,0.0245,0.2248
NIR_gabor_f0.25_t2.36_mean,Co_мг_кг,0.2316,0.0725,0.2316
NIR_gabor_f0.25_t2.36_std,N_%,-0.2719,0.0062,0.2719
NIR_gabor_f0.25_t2.36_std,P_%,0.0098,0.9229,0.0098
NIR_gabor_f0.25_t2.36_std,K_%,-0.0462,0.6478,0.0462
NIR_gabor_f0.25_t2.36_std,Ca_%,-0.3572,0.0003,0.3572
NIR_gabor_f0.25_t2.36_std,Mg_%,0.1588,0.1145,0.1588
NIR_gabor_f0.25_t2.36_std,S_%,-0.1175,0.2442,0.1175
NIR_gabor_f0.25_t2.36_std,Нитраты_мг_кг,-0.1361,0.1771,0.1361
NIR_gabor_f0.25_t2.36_std,Fe_мг_кг,0.1646,0.1018,0.1646
NIR_gabor_f0.25_t2.36_std,Mn_мг_кг,0.1621,0.1070,0.1621
NIR_gabor_f0.25_t2.36_std,Cu_мг_кг,0.2422,0.0169,0.2422
NIR_gabor_f0.25_t2.36_std,Zn_мг_кг,0.2134,0.0330,0.2134
NIR_gabor_f0.25_t2.36_std,Co_мг_кг,0.1885,0.1457,0.1885
NIR_gabor_f0.40_t0.00_mean,N_%,-0.2202,0.0277,0.2202
NIR_gabor_f0.40_t0.00_mean,P_%,0.0330,0.7448,0.0330
NIR_gabor_f0.40_t0.00_mean,K_%,0.0060,0.9529,0.0060
NIR_gabor_f0.40_t0.00_mean,Ca_%,-0.2986,0.0026,0.2986
NIR_gabor_f0.40_t0.00_mean,Mg_%,0.0645,0.5240,0.0645
NIR_gabor_f0.40_t0.00_mean,S_%,0.0547,0.5890,0.0547
NIR_gabor_f0.40_t0.00_mean,Нитраты_мг_кг,-0.0248,0.8068,0.0248
NIR_gabor_f0.40_t0.00_mean,Fe_мг_кг,0.1360,0.1773,0.1360
NIR_gabor_f0.40_t0.00_mean,Mn_мг_кг,0.0722,0.4752,0.0722
NIR_gabor_f0.40_t0.00_mean,Cu_мг_кг,0.1824,0.0738,0.1824
NIR_gabor_f0.40_t0.00_mean,Zn_мг_кг,0.1263,0.2105,0.1263
NIR_gabor_f0.40_t0.00_mean,Co_мг_кг,0.1914,0.1396,0.1914
NIR_gabor_f0.40_t0.00_std,N_%,-0.2746,0.0057,0.2746
NIR_gabor_f0.40_t0.00_std,P_%,0.0053,0.9581,0.0053
NIR_gabor_f0.40_t0.00_std,K_%,-0.0119,0.9062,0.0119
NIR_gabor_f0.40_t0.00_std,Ca_%,-0.2572,0.0098,0.2572
NIR_gabor_f0.40_t0.00_std,Mg_%,-0.0061,0.9517,0.0061
NIR_gabor_f0.40_t0.00_std,S_%,0.0873,0.3879,0.0873
NIR_gabor_f0.40_t0.00_std,Нитраты_мг_кг,-0.0947,0.3486,0.0947
NIR_gabor_f0.40_t0.00_std,Fe_мг_кг,0.0462,0.6481,0.0462
NIR_gabor_f0.40_t0.00_std,Mn_мг_кг,-0.0116,0.9085,0.0116
NIR_gabor_f0.40_t0.00_std,Cu_мг_кг,0.0682,0.5069,0.0682
NIR_gabor_f0.40_t0.00_std,Zn_мг_кг,0.0302,0.7655,0.0302
NIR_gabor_f0.40_t0.00_std,Co_мг_кг,0.2108,0.1029,0.2108
NIR_gabor_f0.40_t0.79_mean,N_%,-0.1637,0.1037,0.1637
NIR_gabor_f0.40_t0.79_mean,P_%,0.0191,0.8504,0.0191
NIR_gabor_f0.40_t0.79_mean,K_%,-0.0497,0.6234,0.0497
NIR_gabor_f0.40_t0.79_mean,Ca_%,-0.2702,0.0066,0.2702
NIR_gabor_f0.40_t0.79_mean,Mg_%,0.1448,0.1507,0.1448
NIR_gabor_f0.40_t0.79_mean,S_%,-0.0038,0.9698,0.0038
NIR_gabor_f0.40_t0.79_mean,Нитраты_мг_кг,-0.0474,0.6393,0.0474
NIR_gabor_f0.40_t0.79_mean,Fe_мг_кг,0.1530,0.1285,0.1530
NIR_gabor_f0.40_t0.79_mean,Mn_мг_кг,0.1563,0.1205,0.1563
NIR_gabor_f0.40_t0.79_mean,Cu_мг_кг,0.3049,0.0024,0.3049
NIR_gabor_f0.40_t0.79_mean,Zn_мг_кг,0.2124,0.0339,0.2124
NIR_gabor_f0.40_t0.79_mean,Co_мг_кг,0.3180,0.0125,0.3180
NIR_gabor_f0.40_t0.79_std,N_%,-0.1798,0.0734,0.1798
NIR_gabor_f0.40_t0.79_std,P_%,-0.0431,0.6704,0.0431
NIR_gabor_f0.40_t0.79_std,K_%,-0.0898,0.3743,0.0898
NIR_gabor_f0.40_t0.79_std,Ca_%,-0.2738,0.0058,0.2738
NIR_gabor_f0.40_t0.79_std,Mg_%,0.1522,0.1306,0.1522
NIR_gabor_f0.40_t0.79_std,S_%,0.0256,0.8002,0.0256
NIR_gabor_f0.40_t0.79_std,Нитраты_мг_кг,-0.0783,0.4385,0.0783
NIR_gabor_f0.40_t0.79_std,Fe_мг_кг,0.1499,0.1367,0.1499
NIR_gabor_f0.40_t0.79_std,Mn_мг_кг,0.1401,0.1644,0.1401
NIR_gabor_f0.40_t0.79_std,Cu_мг_кг,0.2660,0.0085,0.2660
NIR_gabor_f0.40_t0.79_std,Zn_мг_кг,0.1784,0.0757,0.1784
NIR_gabor_f0.40_t0.79_std,Co_мг_кг,0.3229,0.0111,0.3229
NIR_gabor_f0.40_t1.57_mean,N_%,-0.1850,0.0654,0.1850
NIR_gabor_f0.40_t1.57_mean,P_%,0.0963,0.3406,0.0963
NIR_gabor_f0.40_t1.57_mean,K_%,0.0504,0.6186,0.0504
NIR_gabor_f0.40_t1.57_mean,Ca_%,-0.2897,0.0035,0.2897
NIR_gabor_f0.40_t1.57_mean,Mg_%,0.2102,0.0358,0.2102
NIR_gabor_f0.40_t1.57_mean,S_%,-0.0173,0.8643,0.0173
NIR_gabor_f0.40_t1.57_mean,Нитраты_мг_кг,-0.0476,0.6384,0.0476
NIR_gabor_f0.40_t1.57_mean,Fe_мг_кг,0.1532,0.1281,0.1532
NIR_gabor_f0.40_t1.57_mean,Mn_мг_кг,0.2325,0.0199,0.2325
NIR_gabor_f0.40_t1.57_mean,Cu_мг_кг,0.3720,0.0002,0.3720
NIR_gabor_f0.40_t1.57_mean,Zn_мг_кг,0.3297,0.0008,0.3297
NIR_gabor_f0.40_t1.57_mean,Co_мг_кг,0.2931,0.0219,0.2931
NIR_gabor_f0.40_t1.57_std,N_%,-0.1500,0.1363,0.1500
NIR_gabor_f0.40_t1.57_std,P_%,0.0916,0.3648,0.0916
NIR_gabor_f0.40_t1.57_std,K_%,0.0320,0.7516,0.0320
NIR_gabor_f0.40_t1.57_std,Ca_%,-0.2255,0.0241,0.2255
NIR_gabor_f0.40_t1.57_std,Mg_%,0.1930,0.0544,0.1930
NIR_gabor_f0.40_t1.57_std,S_%,0.0714,0.4803,0.0714
NIR_gabor_f0.40_t1.57_std,Нитраты_мг_кг,-0.0385,0.7034,0.0385
NIR_gabor_f0.40_t1.57_std,Fe_мг_кг,0.1258,0.2123,0.1258
NIR_gabor_f0.40_t1.57_std,Mn_мг_кг,0.1976,0.0488,0.1976
NIR_gabor_f0.40_t1.57_std,Cu_мг_кг,0.3585,0.0003,0.3585
NIR_gabor_f0.40_t1.57_std,Zn_мг_кг,0.2974,0.0027,0.2974
NIR_gabor_f0.40_t1.57_std,Co_мг_кг,0.3025,0.0178,0.3025
NIR_gabor_f0.40_t2.36_mean,N_%,-0.2310,0.0207,0.2310
NIR_gabor_f0.40_t2.36_mean,P_%,-0.0451,0.6556,0.0451
NIR_gabor_f0.40_t2.36_mean,K_%,-0.0762,0.4513,0.0762
NIR_gabor_f0.40_t2.36_mean,Ca_%,-0.2384,0.0169,0.2384
NIR_gabor_f0.40_t2.36_mean,Mg_%,0.1771,0.0780,0.1771
NIR_gabor_f0.40_t2.36_mean,S_%,-0.0711,0.4821,0.0711
NIR_gabor_f0.40_t2.36_mean,Нитраты_мг_кг,-0.1261,0.2112,0.1261
NIR_gabor_f0.40_t2.36_mean,Fe_мг_кг,0.1544,0.1250,0.1544
NIR_gabor_f0.40_t2.36_mean,Mn_мг_кг,0.1591,0.1137,0.1591
NIR_gabor_f0.40_t2.36_mean,Cu_мг_кг,0.2054,0.0435,0.2054
NIR_gabor_f0.40_t2.36_mean,Zn_мг_кг,0.2015,0.0444,0.2015
NIR_gabor_f0.40_t2.36_mean,Co_мг_кг,0.1680,0.1956,0.1680
NIR_gabor_f0.40_t2.36_std,N_%,-0.2278,0.0226,0.2278
NIR_gabor_f0.40_t2.36_std,P_%,-0.0960,0.3418,0.0960
NIR_gabor_f0.40_t2.36_std,K_%,-0.1148,0.2554,0.1148
NIR_gabor_f0.40_t2.36_std,Ca_%,-0.2086,0.0372,0.2086
NIR_gabor_f0.40_t2.36_std,Mg_%,0.2182,0.0292,0.2182
NIR_gabor_f0.40_t2.36_std,S_%,-0.0687,0.4972,0.0687
NIR_gabor_f0.40_t2.36_std,Нитраты_мг_кг,-0.1724,0.0864,0.1724
NIR_gabor_f0.40_t2.36_std,Fe_мг_кг,0.1364,0.1759,0.1364
NIR_gabor_f0.40_t2.36_std,Mn_мг_кг,0.1691,0.0926,0.1691
NIR_gabor_f0.40_t2.36_std,Cu_мг_кг,0.1931,0.0581,0.1931
NIR_gabor_f0.40_t2.36_std,Zn_мг_кг,0.2068,0.0390,0.2068
NIR_gabor_f0.40_t2.36_std,Co_мг_кг,0.1710,0.1877,0.1710
NIR_lbp_bin0,N_%,-0.0296,0.7699,0.0296
NIR_lbp_bin0,P_%,-0.2176,0.0297,0.2176
NIR_lbp_bin0,K_%,-0.1353,0.1796,0.1353
NIR_lbp_bin0,Ca_%,0.1250,0.2152,0.1250
NIR_lbp_bin0,Mg_%,0.1309,0.1941,0.1309
NIR_lbp_bin0,S_%,-0.0872,0.3883,0.0872
NIR_lbp_bin0,Нитраты_мг_кг,-0.1709,0.0890,0.1709
NIR_lbp_bin0,Fe_мг_кг,0.0154,0.8793,0.0154
NIR_lbp_bin0,Mn_мг_кг,0.0474,0.6396,0.0474
NIR_lbp_bin0,Cu_мг_кг,-0.0017,0.9871,0.0017
NIR_lbp_bin0,Zn_мг_кг,-0.0133,0.8959,0.0133
NIR_lbp_bin0,Co_мг_кг,-0.0060,0.9633,0.0060
NIR_lbp_bin1,N_%,0.0534,0.5979,0.0534
NIR_lbp_bin1,P_%,0.2258,0.0239,0.2258
NIR_lbp_bin1,K_%,0.0990,0.3271,0.0990
NIR_lbp_bin1,Ca_%,-0.1241,0.2188,0.1241
NIR_lbp_bin1,Mg_%,0.0447,0.6586,0.0447
NIR_lbp_bin1,S_%,-0.0147,0.8845,0.0147
NIR_lbp_bin1,Нитраты_мг_кг,0.1818,0.0703,0.1818
NIR_lbp_bin1,Fe_мг_кг,0.0805,0.4257,0.0805
NIR_lbp_bin1,Mn_мг_кг,0.1265,0.2097,0.1265
NIR_lbp_bin1,Cu_мг_кг,0.1711,0.0938,0.1711
NIR_lbp_bin1,Zn_мг_кг,0.1613,0.1088,0.1613
NIR_lbp_bin1,Co_мг_кг,-0.1193,0.3600,0.1193
NIR_lbp_bin2,N_%,-0.0480,0.6351,0.0480
NIR_lbp_bin2,P_%,0.2165,0.0305,0.2165
NIR_lbp_bin2,K_%,0.1880,0.0610,0.1880
NIR_lbp_bin2,Ca_%,-0.2091,0.0368,0.2091
NIR_lbp_bin2,Mg_%,-0.1557,0.1218,0.1557
NIR_lbp_bin2,S_%,0.0665,0.5107,0.0665
NIR_lbp_bin2,Нитраты_мг_кг,0.1223,0.2253,0.1223
NIR_lbp_bin2,Fe_мг_кг,-0.0072,0.9435,0.0072
NIR_lbp_bin2,Mn_мг_кг,-0.0810,0.4231,0.0810
NIR_lbp_bin2,Cu_мг_кг,0.0228,0.8247,0.0228
NIR_lbp_bin2,Zn_мг_кг,0.0005,0.9964,0.0005
NIR_lbp_bin2,Co_мг_кг,0.1089,0.4035,0.1089
NIR_lbp_bin3,N_%,-0.0420,0.6785,0.0420
NIR_lbp_bin3,P_%,0.1267,0.2090,0.1267
NIR_lbp_bin3,K_%,0.1087,0.2815,0.1087
NIR_lbp_bin3,Ca_%,-0.2639,0.0080,0.2639
